Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Yeremay,Deportivo,+1.026.131 | +2.234.493 | +3.687.258 | +11.229.774 | +23.637.820 | 0,"+1,87% | +4,17% | +7,07% | +25,19% | +73,48% | 0%",,16ddías,55.805.062,54.778.931 | 53.570.569 | 52.117.804 | 44.575.288 | 32.167.242 | 0,Delantero
Larrubia,Málaga,+1.375.688 | +2.754.494 | +4.375.171 | +9.826.640 | +17.568.098 | 0,"+2,99% | +6,18% | +10,19% | +26,20% | +59,03% | 0%",,18ddías,47.330.067,45.954.379 | 44.575.573 | 42.954.896 | 37.503.427 | 29.761.969 | 0,Mediocampista
Chupete,Málaga,+1.364.884 | +2.886.767 | +4.205.801 | +9.422.882 | +17.935.797 | 0,"+3,12% | +6,83% | +10,27% | +26,35% | +65,84% | 0%",,19ddías,45.177.354,43.812.470 | 42.290.587 | 40.971.553 | 35.754.472 | 27.241.557 | 0,Delantero
Guliashvili,Racing,-95.930 | -191.928 | -294.091 | -725.565 | -1.610.699 | -3.478.201,"-3,07% | -5,95% | -8,84% | -19,31% | -34,69% | -53,42%",,28ddías,3.032.432,3.128.362 | 3.224.360 | 3.326.523 | 3.757.997 | 4.643.131 | 6.510.633,Delantero
Arana,Racing,-10.079 | -21.788 | -33.878 | -87.483 | -226.185 | -566.752,"-1,07% | -2,28% | -3,49% | -8,55% | -19,47% | -37,72%",,28ddías,935.701,945.780 | 957.489 | 969.579 | 1.023.184 | 1.161.886 | 1.502.453,Delantero
Iñigo Vicente,Racing,-75.848 | -140.924 | -427.401 | -1.681.568 | -3.304.351 | -6.059.563,"-0,39% | -0,72% | -2,15% | -7,95% | -14,50% | -23,72%",,24ddías,19.482.154,19.558.002 | 19.623.078 | 19.909.555 | 21.163.722 | 22.786.505 | 25.541.717,Delantero
Gueye,Racing,-57.289 | -107.347 | -184.381 | -470.184 | -1.208.077 | -2.374.932,"-1,22% | -2,26% | -3,82% | -9,21% | -20,67% | -33,87%",,24ddías,4.636.519,4.693.808 | 4.743.866 | 4.820.900 | 5.106.703 | 5.844.596 | 7.011.451,Mediocampista
Konaté,Real Madrid,+1.493.158 | +3.011.434 | +4.588.011 | +5.260.939 | 0 | 0,"+4,47% | +9,45% | +15,14% | +17,76% | 0% | 0%",,5ddías,34.882.510,33.389.352 | 31.871.076 | 30.294.499 | 29.621.571 | 0 | 0,Defensa
Facundo GonzálezFacu González,Racing,-7.191 | -60.493 | -172.355 | -292.072 | -292.072 | -284.757,"-0,22% | -1,84% | -5,08% | -8,31% | -8,31% | -8,12%",,4ddías,3.220.968,3.228.159 | 3.281.461 | 3.393.323 | 3.513.040 | 3.513.040 | 3.505.725,Defensa
Camara,Racing,-19.454 | -37.613 | -52.364 | -127.304 | -273.625 | -747.489,"-2,00% | -3,79% | -5,20% | -11,76% | -22,27% | -43,90%",,28ddías,955.291,974.745 | 992.904 | 1.007.655 | 1.082.595 | 1.228.916 | 1.702.780,Defensa
Hernando,Racing,-8.437 | -24.826 | -39.947 | -151.057 | -491.719 | -1.496.227,"-0,42% | -1,22% | -1,95% | -6,99% | -19,66% | -42,68%",,28ddías,2.009.498,2.017.935 | 2.034.324 | 2.049.445 | 2.160.555 | 2.501.217 | 3.505.725,Defensa
Sainz-Maza,Racing,-23.023 | -46.784 | -71.632 | -180.304 | -414.779 | -1.007.155,"-2,26% | -4,49% | -6,71% | -15,33% | -29,40% | -50,28%",,28ddías,996.116,1.019.139 | 1.042.900 | 1.067.748 | 1.176.420 | 1.410.895 | 2.003.271,Defensa
Mantilla,Racing,+30.481 | +57.445 | +76.051 | +86.226 | +9.379 | -777.483,"+1,39% | +2,65% | +3,53% | +4,03% | +0,42% | -25,87%",,5ddías,2.227.424,2.196.943 | 2.169.979 | 2.151.373 | 2.141.198 | 2.218.045 | 3.004.907,Defensa
Eriksson,Racing,+56.876 | +121.276 | +160.597 | +293.182 | +131.932 | -467.100,"+2,29% | +5,02% | +6,76% | +13,06% | +5,48% | -15,54%",,7ddías,2.537.807,2.480.931 | 2.416.531 | 2.377.210 | 2.244.625 | 2.405.875 | 3.004.907,Portero
Haitam,Málaga,-4.380 | -8.654 | -14.058 | -36.253 | -77.821 | -228.377,"-0,92% | -1,80% | -2,89% | -7,12% | -14,13% | -32,57%",,28ddías,472.767,477.147 | 481.421 | 486.825 | 509.020 | 550.588 | 701.144,Delantero
Lobete,Málaga,-24.941 | -51.721 | -79.734 | -190.398 | -423.325 | -956.515,"-2,33% | -4,71% | -7,08% | -15,39% | -28,80% | -47,75%",,28ddías,1.046.756,1.071.697 | 1.098.477 | 1.126.490 | 1.237.154 | 1.470.081 | 2.003.271,Delantero
Cucurella,Real Madrid,+3.116.792 | +6.333.340 | +9.443.442 | +13.537.477 | 0 | 0,"+5,13% | +11,01% | +17,36% | +26,91% | 0% | 0%",,6ddías,63.838.258,60.721.466 | 57.504.918 | 54.394.816 | 50.300.781 | 0 | 0,Defensa
Aubameyang,Deportivo,+1.280.429 | +2.499.310 | +3.691.290 | 0 | 0 | 0,"+8,26% | +17,51% | +28,21% | 0% | 0% | 0%",,4ddías,16.774.400,15.493.971 | 14.275.090 | 13.083.110 | 0 | 0 | 0,Delantero
Sivera,Alavés,+733.940 | +1.488.272 | +2.183.858 | +4.334.354 | +7.054.820 | +10.545.855,"+3,03% | +6,33% | +9,57% | +20,98% | +39,33% | +73,00%",,26ddías,24.992.956,24.259.016 | 23.504.684 | 22.809.098 | 20.658.602 | 17.938.136 | 14.447.101,Portero
Luis Castro,Levante,-64.247 | -130.883 | -201.247 | -511.502 | +405.652 | +407.136,"-3,25% | -6,41% | -9,53% | -21,13% | 0% | +27,10%",,8ddías,1.909.589,1.973.836 | 2.040.472 | 2.110.836 | 2.421.091 | 0 | 1.502.453,
Carlos Corberán,Valencia,-23.152 | -46.980 | -72.753 | -185.274 | +20.939 | +21.829,"-2,45% | -4,84% | -7,30% | -16,71% | 0% | +2,42%",,10ddías,923.300,946.452 | 970.280 | 996.053 | 1.108.574 | 0 | 901.471,
Luis García,Sevilla,-35.210 | -71.599 | -110.456 | -280.995 | +410.594 | +411.385,"-2,82% | -5,57% | -8,35% | -18,81% | 0% | +51,34%",,7ddías,1.212.693,1.247.903 | 1.284.292 | 1.323.149 | 1.493.688 | 0 | 801.308,
Pellegrino Matarazzo,Real Sociedad,-233.348 | -472.847 | -728.104 | -1.852.489 | +1.167.886 | +1.172.833,"-3,64% | -7,11% | -10,54% | -23,06% | 0% | +23,42%",,8ddías,6.181.012,6.414.360 | 6.653.859 | 6.909.116 | 8.033.501 | 0 | 5.008.179,
José Mourinho,Real Madrid,-778.225 | -1.616.492 | -2.514.205 | +612.626 | 0 | 0,"-3,52% | -7,05% | -10,56% | +2,96% | 0% | 0%",,5ddías,21.304.077,22.082.302 | 22.920.569 | 23.818.282 | 20.691.451 | 0 | 0,
Beñat San José,Rayo,-88.747 | -180.904 | -277.852 | +635.358 | 0 | 0,"-3,43% | -6,75% | -10,01% | +34,12% | 0% | 0%",,3ddías,2.497.584,2.586.331 | 2.678.488 | 2.775.436 | 1.862.226 | 0 | 0,
José Alberto López,Racing,-42.437 | -86.354 | -133.052 | -107.551 | +584.038 | +584.829,"-2,97% | -5,86% | -8,76% | -7,20% | 0% | +72,98%",,6ddías,1.386.137,1.428.574 | 1.472.491 | 1.519.189 | 1.493.688 | 0 | 801.308,
Luis Miguel Ramis,Osasuna,-76.269 | -155.427 | -238.835 | +335.872 | 0 | 0,"-3,35% | -6,60% | -9,80% | +18,04% | 0% | 0%",,4ddías,2.198.098,2.274.367 | 2.353.525 | 2.436.933 | 1.862.226 | 0 | 0,
Juan Funes,Málaga,-65.321 | -133.075 | -204.604 | +68.228 | +932.718 | +933.707,"-3,26% | -6,43% | -9,56% | +3,65% | 0% | +93,22%",,5ddías,1.935.343,2.000.664 | 2.068.418 | 2.139.947 | 1.867.115 | 0 | 1.001.636,
Manolo González,Espanyol,-53.876 | -109.708 | -168.819 | -429.171 | +156.740 | +158.224,"-3,14% | -6,20% | -9,23% | -20,54% | 0% | +10,53%",,9ddías,1.660.677,1.714.553 | 1.770.385 | 1.829.496 | 2.089.848 | 0 | 1.502.453,
Calatrava,Espanyol,+19.547 | +30.658 | +51.896 | -99.672 | 0 | 0,"+0,60% | +0,95% | +1,62% | -2,97% | 0% | 0%",,3ddías,3.253.713,3.234.166 | 3.223.055 | 3.201.817 | 3.353.385 | 0 | 0,Delantero
Martín Anselmi,Elche,-88.747 | -180.904 | -277.852 | +635.358 | 0 | 0,"-3,43% | -6,75% | -10,01% | +34,12% | 0% | 0%",,3ddías,2.497.584,2.586.331 | 2.678.488 | 2.775.436 | 1.862.226 | 0 | 0,
Antonio Hidalgo,Deportivo,-90.136 | -183.739 | -282.194 | -269.751 | +1.026.984 | +1.028.468,"-3,44% | -6,77% | -10,03% | -9,63% | 0% | +68,45%",,6ddías,2.530.921,2.621.057 | 2.714.660 | 2.813.115 | 2.800.672 | 0 | 1.502.453,
Claudio Giráldez,Celta,-126.150 | -254.971 | -389.277 | -1.002.979 | -1.464.256 | -1.459.309,"-3,43% | -6,70% | -9,88% | -22,03% | 0% | -29,14%",,12ddías,3.548.870,3.675.020 | 3.803.841 | 3.938.147 | 4.551.849 | 0 | 5.008.179,
Manuel Pellegrini,Betis,-214.757 | -442.799 | -694.814 | -1.772.026 | -458.907 | -451.981,"-3,17% | -6,32% | -9,58% | -21,27% | 0% | -6,45%",,10ddías,6.559.470,6.774.227 | 7.002.269 | 7.254.284 | 8.331.496 | 0 | 7.011.451,
Hansi Flick,Barcelona,-353.687 | -744.134 | -1.140.506 | -2.897.728 | -1.847.323 | -1.832.480,"-2,61% | -5,34% | -7,96% | -18,01% | 0% | -12,20%",,11ddías,13.192.059,13.545.746 | 13.936.193 | 14.332.565 | 16.089.787 | 0 | 15.024.539,
Diego Simeone,Atlético,-276.511 | -544.784 | -844.895 | -2.137.096 | -1.675.449 | -1.665.554,"-3,21% | -6,12% | -9,19% | -20,38% | 0% | -16,63%",,11ddías,8.350.805,8.627.316 | 8.895.589 | 9.195.700 | 10.487.901 | 0 | 10.016.359,
Edin Terzic,Athletic,-522.871 | -1.067.240 | -1.635.243 | +1.743.187 | 0 | 0,"-3,89% | -7,63% | -11,24% | +15,60% | 0% | 0%",,4ddías,12.916.566,13.439.437 | 13.983.806 | 14.551.809 | 11.173.379 | 0 | 0,
Quique Sánchez,Alavés,-35.210 | -71.599 | -110.456 | -280.995 | +410.594 | +411.385,"-2,82% | -5,57% | -8,35% | -18,81% | 0% | +51,34%",,7ddías,1.212.693,1.247.903 | 1.284.292 | 1.323.149 | 1.493.688 | 0 | 801.308,
Hjulmand,Atlético,-296.872 | -819.860 | -2.014.945 | 0 | 0 | 0,"-0,86% | -2,34% | -5,55% | 0% | 0% | 0%",,3ddías,34.273.539,34.570.411 | 35.093.399 | 36.288.484 | 0 | 0 | 0,Mediocampista
Joaquín,Málaga,-149.842 | -293.969 | -441.959 | -1.108.274 | -2.497.465 | -5.596.895,"-1,75% | -3,37% | -4,98% | -11,62% | -22,86% | -39,91%",,28ddías,8.426.008,8.575.850 | 8.719.977 | 8.867.967 | 9.534.282 | 10.923.473 | 14.022.903,Delantero
Lorenzo,Málaga,+115.716 | +157.789 | +174.459 | +22.705 | -535.070 | -2.509.305,"+1,38% | +1,89% | +2,09% | +0,27% | -5,92% | -22,77%",,3ddías,8.508.690,8.392.974 | 8.350.901 | 8.334.231 | 8.485.985 | 9.043.760 | 11.017.995,Mediocampista
Arriaga,Levante,-77.063 | -152.245 | -228.578 | -566.215 | -1.282.198 | -2.724.363,"-2,29% | -4,43% | -6,50% | -14,70% | -28,07% | -45,33%",,28ddías,3.285.452,3.362.515 | 3.437.697 | 3.514.030 | 3.851.667 | 4.567.650 | 6.009.815,Mediocampista
Dani Martínez,Atlético,-3.199 | -6.242 | -10.364 | -26.876 | -48.267 | -156.567,"-0,71% | -1,39% | -2,28% | -5,70% | -9,80% | -26,05%",,8ddías,444.414,447.613 | 450.656 | 454.778 | 471.290 | 492.681 | 600.981,Defensa
Lookman,Atlético,+1.909.032 | +3.644.394 | +5.687.909 | +11.795.746 | +19.181.707 | +34.131.845,"+2,92% | +5,73% | +9,24% | +21,27% | +39,90% | 0%",,15ddías,67.253.110,65.344.078 | 63.608.716 | 61.565.201 | 55.457.364 | 48.071.403 | 0,Delantero
Tete Morente,Elche,-68.487 | -139.430 | -209.915 | -518.833 | -1.185.231 | -2.900.926,"-2,56% | -5,07% | -7,45% | -16,59% | -31,25% | -52,66%",,28ddías,2.608.071,2.676.558 | 2.747.501 | 2.817.986 | 3.126.904 | 3.793.302 | 5.508.997,Delantero
Fidalgo,Betis,-57.390 | -112.793 | -160.333 | -385.196 | -849.446 | -1.775.342,"-1,74% | -3,37% | -4,73% | -10,65% | -20,81% | -35,45%",,25ddías,3.232.837,3.290.227 | 3.345.630 | 3.393.170 | 3.618.033 | 4.082.283 | 5.008.179,Mediocampista
Freeman,Villarreal,-54.378 | -112.209 | -161.597 | -377.833 | -870.383 | -2.006.514,"-1,78% | -3,60% | -5,11% | -11,18% | -22,48% | -40,06%",,28ddías,3.001.665,3.056.043 | 3.113.874 | 3.163.262 | 3.379.498 | 3.872.048 | 5.008.179,Defensa
Cepeda,Elche,-24.949 | -44.152 | -70.068 | -169.746 | -432.796 | -1.161.282,"-1,96% | -3,42% | -5,33% | -12,00% | -25,80% | -48,26%",,28ddías,1.245.005,1.269.954 | 1.289.157 | 1.315.073 | 1.414.751 | 1.677.801 | 2.406.287,Delantero
Ángel Pérez,Alavés,-131.989 | -286.202 | -432.624 | -1.167.804 | -2.800.586 | -6.991.830,"-1,62% | -3,44% | -5,11% | -12,69% | -25,85% | -46,54%",,28ddías,8.032.709,8.164.698 | 8.318.911 | 8.465.333 | 9.200.513 | 10.833.295 | 15.024.539,Delantero
Puric,Atlético,-4.375 | -8.644 | -14.043 | -36.217 | -77.738 | -228.485,"-0,92% | -1,80% | -2,89% | -7,12% | -14,12% | -32,59%",,28ddías,472.659,477.034 | 481.303 | 486.702 | 508.876 | 550.397 | 701.144,Defensa
Boñar,Atlético,-4.993 | -9.906 | -15.975 | -37.936 | -84.929 | -213.659,"-1,01% | -1,99% | -3,17% | -7,22% | -14,84% | -30,47%",,22ddías,487.485,492.478 | 497.391 | 503.460 | 525.421 | 572.414 | 701.144,Defensa
Bardghji,Barcelona,-114.883 | -242.311 | -395.714 | -560.822 | -560.822 | -550.108,"-2,63% | -5,38% | -8,50% | -11,64% | -11,64% | -11,44%",,4ddías,4.257.743,4.372.626 | 4.500.054 | 4.653.457 | 4.818.565 | 4.818.565 | 4.807.851,Delantero
Vecino,Celta,-78.242 | -156.016 | -240.582 | -613.015 | -1.366.904 | -3.216.787,"-2,72% | -5,29% | -7,93% | -18,00% | -32,86% | -53,53%",,28ddías,2.793.028,2.871.270 | 2.949.044 | 3.033.610 | 3.406.043 | 4.159.932 | 6.009.815,Mediocampista
Laporte,Athletic,+1.230.129 | +2.791.353 | +4.532.910 | +11.583.715 | +25.378.502 | +50.011.894,"+2,27% | +5,29% | +8,89% | +26,36% | +84,19% | 0%",,19ddías,55.523.222,54.293.093 | 52.731.869 | 50.990.312 | 43.939.507 | 30.144.720 | 0,Defensa
Alemão,Rayo,-77.615 | -153.913 | -232.389 | -515.102 | -1.180.965 | -2.635.758,"-1,74% | -3,40% | -5,04% | -10,53% | -21,25% | -37,59%",,28ddías,4.375.693,4.453.308 | 4.529.606 | 4.608.082 | 4.890.795 | 5.556.658 | 7.011.451,Delantero
Diangana,Elche,-28.930 | -56.568 | -89.470 | -203.443 | -503.429 | -1.356.828,"-1,83% | -3,53% | -5,46% | -11,62% | -24,54% | -46,71%",,28ddías,1.547.915,1.576.845 | 1.604.483 | 1.637.385 | 1.751.358 | 2.051.344 | 2.904.743,Delantero
Mikautadze,Villarreal,+379.829 | +600.380 | +810.283 | +1.490.780 | +3.041.758 | +4.973.352,"+0,72% | +1,14% | +1,55% | +2,89% | +6,08% | +10,33%",,21ddías,53.099.101,52.719.272 | 52.498.721 | 52.288.818 | 51.608.321 | 50.057.343 | 48.125.749,Delantero
Cardoso,Sevilla,-31.534 | -61.075 | -91.548 | -230.454 | -525.400 | -1.269.891,"-2,71% | -5,11% | -7,47% | -16,89% | -31,66% | -52,83%",,28ddías,1.134.034,1.165.568 | 1.195.109 | 1.225.582 | 1.364.488 | 1.659.434 | 2.403.925,Defensa
Carlos Soler,Real Sociedad,-150.994 | -369.903 | -635.802 | -1.808.927 | -4.338.619 | -7.962.289,"-0,47% | -1,14% | -1,94% | -5,33% | -11,91% | -19,87%",,28ddías,32.103.150,32.254.144 | 32.473.053 | 32.738.952 | 33.912.077 | 36.441.769 | 40.065.439,Mediocampista
Sancris,Getafe,-18.835 | -38.166 | -58.940 | -150.631 | -344.777 | -883.102,"-2,25% | -4,45% | -6,71% | -15,52% | -29,61% | -51,86%",,28ddías,819.678,838.513 | 857.844 | 878.618 | 970.309 | 1.164.455 | 1.702.780,Delantero
Oluwaseyi,Villarreal,-81.408 | -158.883 | -241.065 | -603.021 | -1.382.792 | -2.953.003,"-2,24% | -4,28% | -6,35% | -14,49% | -27,99% | -45,36%",,28ddías,3.557.630,3.639.038 | 3.716.513 | 3.798.695 | 4.160.651 | 4.940.422 | 6.510.633,Delantero
Vargas,Atlético,-25.469 | -50.543 | -75.532 | -197.385 | -449.206 | -1.026.754,"-2,31% | -4,48% | -6,56% | -15,49% | -29,44% | -48,81%",,28ddías,1.076.681,1.102.150 | 1.127.224 | 1.152.213 | 1.274.066 | 1.525.887 | 2.103.435,Mediocampista
Puerto,Deportivo,-215 | -151 | -1.036 | -3.193 | -767 | -27.834,"-0,06% | -0,04% | -0,28% | -0,85% | -0,21% | -6,95%",,1ddías,372.820,373.035 | 372.971 | 373.856 | 376.013 | 373.587 | 400.654,Portero
Merino,Málaga,-47.108 | -143.780 | -227.763 | -592.640 | -1.441.448 | -2.850.145,"-0,65% | -1,97% | -3,08% | -7,64% | -16,75% | -28,45%",,24ddías,7.166.214,7.213.322 | 7.309.994 | 7.393.977 | 7.758.854 | 8.607.662 | 10.016.359,Mediocampista
Mario,Deportivo,+497.785 | +896.020 | +1.188.690 | +2.517.323 | +4.228.964 | +6.730.043,"+2,34% | +4,30% | +5,78% | +13,09% | +24,13% | +44,79%",,27ddías,21.754.582,21.256.797 | 20.858.562 | 20.565.892 | 19.237.259 | 17.525.618 | 15.024.539,Mediocampista
Dani Sánchez,Málaga,-22.589 | -44.389 | -66.409 | -165.280 | -375.254 | -966.558,"-2,30% | -4,42% | -6,47% | -14,69% | -28,11% | -50,18%",,28ddías,959.721,982.310 | 1.004.110 | 1.026.130 | 1.125.001 | 1.334.975 | 1.926.279,Defensa
Murillo,Málaga,-89.269 | -179.990 | -273.476 | -679.706 | -1.482.173 | -3.021.156,"-2,90% | -5,68% | -8,38% | -18,53% | -33,15% | -50,27%",,28ddías,2.988.659,3.077.928 | 3.168.649 | 3.262.135 | 3.668.365 | 4.470.832 | 6.009.815,Defensa
Puga,Málaga,-78.660 | -172.321 | -268.996 | -758.198 | -1.432.854 | -2.972.886,"-1,29% | -2,77% | -4,26% | -11,15% | -19,17% | -32,98%",,23ddías,6.041.837,6.120.497 | 6.214.158 | 6.310.833 | 6.800.035 | 7.474.691 | 9.014.723,Defensa
Carlos López,Málaga,-1.901 | -3.593 | -6.060 | -6.862 | -19.032 | -87.538,"-0,46% | -0,86% | -1,45% | -1,63% | -4,40% | -17,48%",,3ddías,413.279,415.180 | 416.872 | 419.339 | 420.141 | 432.311 | 500.817,Portero
Herrero,Málaga,+49.617 | +41.729 | +67.399 | +642.910 | +926.065 | +1.183.552,"+0,69% | +0,58% | +0,95% | +9,81% | +14,78% | +19,69%",,1ddías,7.193.367,7.143.750 | 7.151.638 | 7.125.968 | 6.550.457 | 6.267.302 | 6.009.815,Portero
Eddahchouri,Deportivo,-51.337 | -100.328 | -151.681 | -344.379 | -706.320 | -1.659.518,"-2,14% | -4,10% | -6,07% | -12,80% | -23,13% | -41,42%",,28ddías,2.347.025,2.398.362 | 2.447.353 | 2.498.706 | 2.691.404 | 3.053.345 | 4.006.543,Delantero
Luismi,Deportivo,-118.904 | -237.945 | -364.731 | -931.139 | -1.943.417 | -2.550.776,"-1,81% | -3,55% | -5,34% | -12,59% | -23,12% | -28,30%",,23ddías,6.463.947,6.582.851 | 6.701.892 | 6.828.678 | 7.395.086 | 8.407.364 | 9.014.723,Delantero
Patino,Deportivo,-10.299 | -20.739 | -32.566 | -83.243 | -187.345 | -486.966,"-1,65% | -3,26% | -5,03% | -11,92% | -23,35% | -44,20%",,28ddías,614.833,625.132 | 635.572 | 647.399 | 698.076 | 802.178 | 1.101.799,Mediocampista
Mella,Deportivo,-31.916 | -55.419 | -94.176 | -329.279 | -787.718 | -608.613,"-0,93% | -1,60% | -2,70% | -8,83% | -18,82% | -15,19%",,18ddías,3.397.930,3.429.846 | 3.453.349 | 3.492.106 | 3.727.209 | 4.185.648 | 4.006.543,Mediocampista
Quagliata,Deportivo,+52.532 | +101.540 | +132.156 | +149.619 | -74.623 | -999.877,"+1,78% | +3,50% | +4,60% | +5,24% | -2,42% | -24,96%",,5ddías,3.006.666,2.954.134 | 2.905.126 | 2.874.510 | 2.857.047 | 3.081.289 | 4.006.543,Defensa
Jurado,Deportivo,-40.927 | -82.297 | -123.894 | -302.034 | -683.933 | -1.607.132,"-2,84% | -5,56% | -8,14% | -17,77% | -32,85% | -53,48%",,28ddías,1.397.775,1.438.702 | 1.480.072 | 1.521.669 | 1.699.809 | 2.081.708 | 3.004.907,Mediocampista
Villares,Deportivo,-73.017 | -150.235 | -232.493 | -583.234 | -1.302.973 | -2.807.415,"-2,23% | -4,48% | -6,77% | -15,41% | -28,92% | -46,71%",,28ddías,3.202.400,3.275.417 | 3.352.635 | 3.434.893 | 3.785.634 | 4.505.373 | 6.009.815,Mediocampista
Riki,Deportivo,-33.383 | -64.024 | -108.265 | -156.167 | -156.167 | -152.974,"-2,41% | -4,53% | -7,43% | -10,37% | -10,37% | -10,18%",,4ddías,1.349.479,1.382.862 | 1.413.503 | 1.457.744 | 1.505.646 | 1.505.646 | 1.502.453,Mediocampista
Pablo García,Deportivo,-4.931 | -9.779 | -15.781 | -22.877 | -64.398 | -215.145,"-1,00% | -1,97% | -3,15% | -4,50% | -11,70% | -30,68%",,6ddías,485.999,490.930 | 495.778 | 501.780 | 508.876 | 550.397 | 701.144,Defensa
Ximo,Deportivo,-71.937 | -191.020 | -398.747 | -621.827 | -621.827 | -607.987,"-1,20% | -3,13% | -6,33% | -9,53% | -9,53% | -9,34%",,4ddías,5.902.646,5.974.583 | 6.093.666 | 6.301.393 | 6.524.473 | 6.524.473 | 6.510.633,Defensa
Barcia,Deportivo,-37.333 | -72.771 | -108.372 | -269.385 | -585.022 | -1.319.092,"-2,17% | -4,14% | -6,04% | -13,78% | -25,76% | -43,90%",,28ddías,1.685.815,1.723.148 | 1.758.586 | 1.794.187 | 1.955.200 | 2.270.837 | 3.004.907,Defensa
Comas,Deportivo,-23.771 | -48.296 | -74.454 | -183.949 | -424.478 | -1.048.123,"-2,43% | -4,81% | -7,23% | -16,15% | -30,77% | -52,32%",,28ddías,955.148,978.919 | 1.003.444 | 1.029.602 | 1.139.097 | 1.379.626 | 2.003.271,Defensa
Noubi,Deportivo,+241.326 | +498.390 | +792.892 | +1.482.962 | +1.508.048 | +2.050.619,"+2,59% | +5,50% | +9,04% | +18,35% | +18,72% | +27,30%",,10ddías,9.562.888,9.321.562 | 9.064.498 | 8.769.996 | 8.079.926 | 8.054.840 | 7.512.269,Defensa
Loureiro,Deportivo,-24.299 | -29.469 | -58.918 | -207.960 | -708.620 | -699.038,"-0,63% | -0,77% | -1,52% | -5,18% | -15,69% | -15,51%",,13ddías,3.808.323,3.832.622 | 3.837.792 | 3.867.241 | 4.016.283 | 4.516.943 | 4.507.361,Defensa
Rosier,Osasuna,-248.348 | -498.128 | -763.492 | -1.815.394 | -2.738.374 | -2.819.277,"-2,94% | -5,73% | -8,52% | -18,13% | -25,04% | -25,59%",,23ddías,8.198.718,8.447.066 | 8.696.846 | 8.962.210 | 10.014.112 | 10.937.092 | 11.017.995,Defensa
Enríquez,Málaga,-23.686 | -46.451 | -70.756 | -174.633 | -379.426 | -968.429,"-2,24% | -4,30% | -6,40% | -14,44% | -26,83% | -48,34%",,28ddías,1.034.842,1.058.528 | 1.081.293 | 1.105.598 | 1.209.475 | 1.414.268 | 2.003.271,Mediocampista
Serrano,Athletic,-36.620 | -74.477 | -114.005 | -274.703 | -614.178 | -1.558.059,"-2,85% | -5,64% | -8,38% | -18,06% | -33,01% | -55,55%",,29ddías,1.246.520,1.283.140 | 1.320.997 | 1.360.525 | 1.521.223 | 1.860.698 | 2.804.579,Delantero
Iván Villar,Celta,-26.624 | -52.852 | -79.034 | -198.698 | -497.530 | -1.256.640,"-2,09% | -4,06% | -5,96% | -13,74% | -28,51% | -50,18%",,28ddías,1.247.449,1.274.073 | 1.300.301 | 1.326.483 | 1.446.147 | 1.744.979 | 2.504.089,Portero
Boyé,Alavés,-33.843 | -159.418 | -302.984 | -1.051.699 | -2.827.329 | -5.235.080,"-0,23% | -1,07% | -2,01% | -6,64% | -16,04% | -26,13%",,24ddías,14.797.639,14.831.482 | 14.957.057 | 15.100.623 | 15.849.338 | 17.624.968 | 20.032.719,Delantero
Eric Garcia,Barcelona,-866.724 | -2.135.143 | -4.018.542 | -6.057.160 | -6.057.160 | -5.925.451,"-1,60% | -3,86% | -7,03% | -10,23% | -10,23% | -10,03%",,4ddías,53.171.072,54.037.796 | 55.306.215 | 57.189.614 | 59.228.232 | 59.228.232 | 59.096.523,Defensa
Herrera,Real Sociedad,-59.998 | -131.655 | -190.708 | -496.071 | -1.156.682 | -2.473.192,"-1,67% | -3,59% | -5,12% | -12,30% | -24,65% | -41,15%",,25ddías,3.536.623,3.596.621 | 3.668.278 | 3.727.331 | 4.032.694 | 4.693.305 | 6.009.815,Mediocampista
Mayoral,Getafe,-33.123 | -67.020 | -102.895 | -281.378 | -636.230 | -1.475.333,"-1,01% | -2,03% | -3,09% | -8,01% | -16,45% | -31,34%",,28ddías,3.232.355,3.265.478 | 3.299.375 | 3.335.250 | 3.513.733 | 3.868.585 | 4.707.688,Delantero
Carmona,Sevilla,-41.111 | -92.872 | -160.940 | -402.258 | -914.646 | -1.241.703,"-0,85% | -1,91% | -3,27% | -7,78% | -16,10% | -20,66%",,23ddías,4.768.112,4.809.223 | 4.860.984 | 4.929.052 | 5.170.370 | 5.682.758 | 6.009.815,Defensa
Aleñá,Alavés,-54.871 | -109.024 | -166.266 | -474.523 | -1.108.579 | -2.635.097,"-1,24% | -2,43% | -3,66% | -9,78% | -20,21% | -37,58%",,28ddías,4.376.354,4.431.225 | 4.485.378 | 4.542.620 | 4.850.877 | 5.484.933 | 7.011.451,Mediocampista
Domínguez,Celta,-14.680 | -32.752 | -52.529 | -138.461 | -319.966 | -808.989,"-1,82% | -3,96% | -6,21% | -14,85% | -28,73% | -50,48%",,28ddías,793.627,808.307 | 826.379 | 846.156 | 932.088 | 1.113.593 | 1.602.616,Defensa
Swedberg,Celta,-88.011 | -134.492 | -258.548 | -777.362 | -2.056.422 | -3.512.565,"-0,97% | -1,47% | -2,79% | -7,94% | -18,59% | -28,05%",,25ddías,9.007.884,9.095.895 | 9.142.376 | 9.266.432 | 9.785.246 | 11.064.306 | 12.520.449,Mediocampista
