Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Dituro,Elche,+6.832 | +20.288 | -19.515 | -108.734 | -413.754 | -1.333.635,"+0,10% | +0,31% | -0,30% | -1,63% | -5,92% | -16,86%",,2ddías,6.576.517,6.569.685 | 6.556.229 | 6.596.032 | 6.685.251 | 6.990.271 | 7.910.152,Portero
Ruggeri,Atlético,-128.546 | -267.892 | -321.924 | -613.828 | -1.363.538 | -2.592.394,"-1,80% | -3,68% | -4,39% | -8,05% | -16,28% | -26,99%",,27ddías,7.013.233,7.141.779 | 7.281.125 | 7.335.157 | 7.627.061 | 8.376.771 | 9.605.627,Defensa
Iván Romero,Levante,-29.753 | -61.466 | -97.623 | -224.864 | -571.728 | -1.400.022,"-0,43% | -0,89% | -1,41% | -3,18% | -7,70% | -16,97%",,22ddías,6.848.776,6.878.529 | 6.910.242 | 6.946.399 | 7.073.640 | 7.420.504 | 8.248.798,Delantero
Aguado,Elche,-19.590 | -38.696 | -69.893 | -210.930 | -605.406 | -2.281.545,"-0,55% | -1,08% | -1,94% | -5,62% | -14,60% | -39,18%",,33ddías,3.541.062,3.560.652 | 3.579.758 | 3.610.955 | 3.751.992 | 4.146.468 | 5.822.607,Mediocampista
Santiago,Elche,-11.130 | -23.226 | -35.928 | -88.277 | -198.464 | -616.917,"-1,78% | -3,64% | -5,52% | -12,56% | -24,41% | -50,09%",,33ddías,614.607,625.737 | 637.833 | 650.535 | 702.884 | 813.071 | 1.231.524,Mediocampista
Á. Núñez,Celta,-76.079 | -149.436 | -226.237 | -559.261 | -1.272.213 | -2.913.423,"-1,84% | -3,55% | -5,27% | -12,09% | -23,83% | -41,75%",,30ddías,4.065.563,4.141.642 | 4.214.999 | 4.291.800 | 4.624.824 | 5.337.776 | 6.978.986,Defensa
Febas,Celta,-245.288 | -1.051.816 | -1.922.272 | -1.922.272 | -1.922.272 | -1.922.272,"-1,05% | -4,34% | -7,66% | -7,66% | -7,66% | -7,66%",,3ddías,23.174.616,23.419.904 | 24.226.432 | 25.096.888 | 25.096.888 | 25.096.888 | 25.096.888,Mediocampista
John ChetauyaJohn C.,Elche,-18.715 | -34.487 | -55.244 | -143.309 | -329.842 | -998.786,"-2,30% | -4,15% | -6,48% | -15,25% | -29,28% | -55,63%",,33ddías,796.646,815.361 | 831.133 | 851.890 | 939.955 | 1.126.488 | 1.795.432,Defensa
Bambo,Elche,-31.567 | -64.870 | -99.808 | +604.322 | +604.322 | +604.322,"-2,45% | -4,90% | -7,35% | 0% | 0% | 0%",,5ddías,1.258.787,1.290.354 | 1.323.657 | 1.358.595 | 0 | 0 | 0,Defensa
Junior,Betis,-89.195 | -186.403 | -287.443 | -688.629 | -1.501.013 | -3.927.898,"-2,20% | -4,49% | -6,76% | -14,80% | -27,46% | -49,77%",,33ddías,3.964.333,4.053.528 | 4.150.736 | 4.251.776 | 4.652.962 | 5.465.346 | 7.892.231,Defensa
Dolan,Espanyol,-73.718 | -149.645 | -219.553 | -557.888 | -1.258.815 | -2.646.053,"-1,17% | -2,34% | -3,39% | -8,20% | -16,77% | -29,75%",,26ddías,6.249.674,6.323.392 | 6.399.319 | 6.469.227 | 6.807.562 | 7.508.489 | 8.895.727,Delantero
Niño,Málaga,-14.005 | -30.250 | -52.881 | -123.621 | -361.074 | -1.109.646,"-0,50% | -1,08% | -1,87% | -4,27% | -11,52% | -28,58%",,33ddías,2.773.538,2.787.543 | 2.803.788 | 2.826.419 | 2.897.159 | 3.134.612 | 3.883.184,Delantero
Pablo CamposCuñat Campos,Levante,-22.134 | -38.090 | -58.285 | -82.739 | -8.563 | -535.600,"-1,80% | -3,06% | -4,60% | -6,41% | -0,70% | -30,72%",,6ddías,1.207.980,1.230.114 | 1.246.070 | 1.266.265 | 1.290.719 | 1.216.543 | 1.743.580,Portero
Oluwaseyi,Villarreal,-66.372 | -138.490 | -215.371 | -533.803 | -1.166.137 | -3.288.032,"-2,04% | -4,17% | -6,34% | -14,36% | -26,81% | -50,81%",,33ddías,3.182.710,3.249.082 | 3.321.200 | 3.398.081 | 3.716.513 | 4.348.847 | 6.470.742,Delantero
Arriaga,Levante,-59.920 | -123.007 | -195.359 | -496.525 | -1.097.594 | -2.917.903,"-2,00% | -4,01% | -6,23% | -14,44% | -27,18% | -49,80%",,33ddías,2.941.172,3.001.092 | 3.064.179 | 3.136.531 | 3.437.697 | 4.038.766 | 5.859.075,Mediocampista
Suazo,Sevilla,-64.159 | -137.916 | -215.684 | -535.146 | -1.145.691 | -3.337.470,"-1,14% | -2,43% | -3,75% | -8,81% | -17,13% | -37,59%",,33ddías,5.541.595,5.605.754 | 5.679.511 | 5.757.279 | 6.076.741 | 6.687.286 | 8.879.065,Defensa
Veiga,Villarreal,-152.824 | -21.846 | +154.821 | +2.668.428 | +7.001.755 | +18.749.876,"-0,35% | -0,05% | +0,35% | +6,46% | +18,93% | +74,30%",,1ddías,43.985.130,44.137.954 | 44.006.976 | 43.830.309 | 41.316.702 | 36.983.375 | 25.235.254,Defensa
Mendoza,Atlético,-11.363 | -23.738 | -34.374 | -73.198 | -196.366 | -572.909,"-1,26% | -2,59% | -3,71% | -7,58% | -18,04% | -39,11%",,33ddías,891.906,903.269 | 915.644 | 926.280 | 965.104 | 1.088.272 | 1.464.815,Mediocampista
Rueda,Celta,+24.084 | +26.697 | +18.543 | -51.883 | -328.839 | -1.366.422,"+0,66% | +0,73% | +0,51% | -1,39% | -8,21% | -27,10%",,2ddías,3.676.299,3.652.215 | 3.649.602 | 3.657.756 | 3.728.182 | 4.005.138 | 5.042.721,Defensa
Radu,Celta,+542.154 | +1.095.107 | +1.737.632 | +5.038.791 | +10.065.369 | +18.974.822,"+1,40% | +2,87% | +4,63% | +14,74% | +34,51% | +93,67%",,32ddías,39.231.311,38.689.157 | 38.136.204 | 37.493.679 | 34.192.520 | 29.165.942 | 20.256.489,Portero
Toljan,Levante,-39.836 | -68.570 | -104.632 | -298.792 | -871.736 | -2.882.714,"-0,86% | -1,46% | -2,22% | -6,08% | -15,89% | -38,46%",,31ddías,4.613.210,4.653.046 | 4.681.780 | 4.717.842 | 4.912.002 | 5.484.946 | 7.495.924,Defensa
Víctor García,Levante,-58.533 | -118.120 | -185.783 | -465.215 | -1.056.388 | -3.009.708,"-2,48% | -4,88% | -7,46% | -16,80% | -31,44% | -56,65%",,33ddías,2.303.332,2.361.865 | 2.421.452 | 2.489.115 | 2.768.547 | 3.359.720 | 5.313.040,Defensa
Roger BruguéBrugui,Levante,-73.589 | -151.154 | -231.014 | -571.070 | -1.275.212 | -3.687.062,"-2,58% | -5,16% | -7,68% | -17,06% | -31,48% | -57,05%",,34ddías,2.776.266,2.849.855 | 2.927.420 | 3.007.280 | 3.347.336 | 4.051.478 | 6.463.328,Delantero
Manu Fernández,Celta,-3.059 | -6.749 | -10.694 | -24.212 | -49.143 | -153.380,"-0,72% | -1,58% | -2,48% | -5,44% | -10,45% | -26,71%",,33ddías,420.916,423.975 | 427.665 | 431.610 | 445.128 | 470.059 | 574.296,Defensa
Redondo,Elche,-25.076 | -51.586 | -80.438 | -199.971 | -439.717 | -1.276.538,"-2,44% | -4,89% | -7,42% | -16,62% | -30,47% | -55,99%",,33ddías,1.003.460,1.028.536 | 1.055.046 | 1.083.898 | 1.203.431 | 1.443.177 | 2.279.998,Mediocampista
Bigas,Elche,-137.612 | -277.519 | -429.124 | -1.027.938 | -1.921.022 | -3.444.434,"-2,19% | -4,33% | -6,54% | -14,36% | -23,85% | -35,97%",,28ddías,6.132.414,6.270.026 | 6.409.933 | 6.561.538 | 7.160.352 | 8.053.436 | 9.576.848,Defensa
Ugrinic,Valencia,-91.259 | -197.363 | -306.188 | -782.528 | -1.670.895 | -4.343.511,"-2,16% | -4,55% | -6,88% | -15,89% | -28,74% | -51,18%",,31ddías,4.143.117,4.234.376 | 4.340.480 | 4.449.305 | 4.925.645 | 5.814.012 | 8.486.628,Mediocampista
Gorrotxategi,Real Sociedad,-210.085 | -421.964 | -650.320 | -1.102.352 | -1.838.046 | -2.085.181,"-2,66% | -5,21% | -7,80% | -12,55% | -19,30% | -21,34%",,26ddías,7.684.474,7.894.559 | 8.106.438 | 8.334.794 | 8.786.826 | 9.522.520 | 9.769.655,Mediocampista
Oriol Rey,Levante,-19.189 | -40.951 | -63.627 | -160.342 | -360.346 | -1.059.401,"-2,24% | -4,66% | -7,05% | -16,05% | -30,06% | -55,82%",,33ddías,838.529,857.718 | 879.480 | 902.156 | 998.871 | 1.198.875 | 1.897.930,Mediocampista
C. Álvarez,Levante,+274.726 | +507.922 | +735.138 | +2.179.916 | +4.568.208 | +9.741.039,"+1,49% | +2,80% | +4,10% | +13,21% | +32,38% | +109,02%",,32ddías,18.675.836,18.401.110 | 18.167.914 | 17.940.698 | 16.495.920 | 14.107.628 | 8.934.797,Mediocampista
Jorge Cabello,Levante,-26.869 | -55.360 | -85.141 | -213.223 | +415.474 | +415.474,"-2,64% | -5,28% | -7,90% | -17,69% | 0% | 0%",,10ddías,992.350,1.019.219 | 1.047.710 | 1.077.491 | 1.205.573 | 0 | 0,Defensa
Youssef,Alavés,-6.777 | -14.339 | -22.318 | -53.723 | -117.922 | -344.411,"-1,31% | -2,73% | -4,19% | -9,53% | -18,78% | -40,30%",,25ddías,510.128,516.905 | 524.467 | 532.446 | 563.851 | 628.050 | 854.539,Defensa
Román,Celta,+12.806 | +193 | -43.811 | -276.865 | -968.901 | -3.259.152,"+0,25% | +0,00% | -0,85% | -5,16% | -15,99% | -39,03%",,1ddías,5.090.734,5.077.928 | 5.090.541 | 5.134.545 | 5.367.599 | 6.059.635 | 8.349.886,Mediocampista
Sancris,Getafe,-15.982 | -33.132 | -51.099 | -126.794 | -287.836 | -872.486,"-2,14% | -4,34% | -6,53% | -14,78% | -28,25% | -54,41%",,33ddías,731.050,747.032 | 764.182 | 782.149 | 857.844 | 1.018.886 | 1.603.536,Delantero
L. Sucic,Real Sociedad,-27.755 | -63.091 | -110.664 | -274.448 | -706.251 | -1.980.697,"-0,73% | -1,65% | -2,85% | -6,79% | -15,79% | -34,46%",,30ddías,3.767.381,3.795.136 | 3.830.472 | 3.878.045 | 4.041.829 | 4.473.632 | 5.748.078,Mediocampista
Olmo,Barcelona,-947.124 | -2.305.705 | -3.686.913 | -8.618.733 | -18.513.768 | -36.028.569,"-1,36% | -3,26% | -5,11% | -11,18% | -21,29% | 0%",,17ddías,68.451.161,69.398.285 | 70.756.866 | 72.138.074 | 77.069.894 | 86.964.929 | 0,Mediocampista
Benito,Osasuna,-11.042 | -23.046 | -35.653 | -87.578 | -196.835 | -613.669,"-1,77% | -3,63% | -5,50% | -12,51% | -24,32% | -50,05%",,33ddías,612.493,623.535 | 635.539 | 648.146 | 700.071 | 809.328 | 1.226.162,Delantero
Leo Román,Deportivo,+1.040.676 | +2.103.957 | +2.924.563 | +6.641.173 | +29.688.401 | +29.688.401,"+3,41% | +7,14% | +10,21% | +26,65% | 0% | 0%",,9ddías,31.556.823,30.516.147 | 29.452.866 | 28.632.260 | 24.915.650 | 0 | 0,Portero
Boiro,Athletic,-8.156 | -16.065 | -25.495 | -63.333 | -141.658 | -415.936,"-1,48% | -2,87% | -4,48% | -10,44% | -20,68% | -43,36%",,17ddías,543.225,551.381 | 559.290 | 568.720 | 606.558 | 684.883 | 959.161,Defensa
Jauregizar,Athletic,+349.318 | +642.081 | +963.680 | +2.461.947 | +5.233.319 | +11.310.998,"+1,34% | +2,49% | +3,78% | +10,25% | +24,64% | +74,59%",,32ddías,26.475.513,26.126.195 | 25.833.432 | 25.511.833 | 24.013.566 | 21.242.194 | 15.164.515,Mediocampista
Alvarez,Atlético,-267.183 | -598.562 | -1.281.850 | -4.148.291 | -6.847.616 | +21.685.460,"-0,38% | -0,85% | -1,80% | -5,61% | -8,94% | 0%",,14ddías,69.773.854,70.041.037 | 70.372.416 | 71.055.704 | 73.922.145 | 76.621.470 | 0,Delantero
Uche,Getafe,-908.665 | +13.901.586 | +13.901.586 | +13.901.586 | +13.901.586 | +13.901.586,"-3,30% | 0% | 0% | 0% | 0% | 0%",,1ddías,26.596.335,27.505.000 | 0 | 0 | 0 | 0 | 0,Delantero
Álvaro,Deportivo,-74.783 | -165.612 | -252.856 | -607.034 | -1.294.691 | -3.809.618,"-1,39% | -3,03% | -4,56% | -10,28% | -19,64% | -41,83%",,33ddías,5.298.067,5.372.850 | 5.463.679 | 5.550.923 | 5.905.101 | 6.592.758 | 9.107.685,Portero
Pedro Díaz,Rayo,-21.858 | -47.892 | -76.900 | -204.219 | -483.403 | -1.702.201,"-1,09% | -2,36% | -3,74% | -9,35% | -19,63% | -46,23%",,34ddías,1.979.522,2.001.380 | 2.027.414 | 2.056.422 | 2.183.741 | 2.462.925 | 3.681.723,Mediocampista
Toni Martinez,Alavés,-253.247 | -543.699 | -799.174 | -1.840.695 | -4.565.196 | +21.792.952,"-0,97% | -2,06% | -3,00% | -6,64% | -15,00% | 0%",,22ddías,25.876.945,26.130.192 | 26.420.644 | 26.676.119 | 27.717.640 | 30.442.141 | 0,Delantero
Bretones,Osasuna,+138.109 | +263.492 | +366.660 | +761.472 | +1.073.692 | +669.132,"+4,95% | +9,88% | +14,31% | +35,12% | +57,86% | +29,60%",,15ddías,2.929.515,2.791.406 | 2.666.023 | 2.562.855 | 2.168.043 | 1.855.823 | 2.260.383,Defensa
D. Llorente,Betis,+217.154 | +424.923 | +674.515 | +1.795.313 | +3.125.231 | +3.089.253,"+1,84% | +3,67% | +5,95% | +17,57% | +35,15% | +34,61%",,17ddías,12.016.207,11.799.053 | 11.591.284 | 11.341.692 | 10.220.894 | 8.890.976 | 8.926.954,Defensa
Pape Gueye,Villarreal,+914.528 | +1.661.006 | +2.407.009 | +5.248.969 | +3.455.965 | -5.078.935,"+2,09% | +3,87% | +5,71% | +13,35% | +8,41% | -10,23%",,8ddías,44.573.470,43.658.942 | 42.912.464 | 42.166.461 | 39.324.501 | 41.117.505 | 49.652.405,Mediocampista
Pépé,Villarreal,-485.935 | -1.088.562 | -1.865.401 | -5.162.776 | -13.051.678 | -41.501.754,"-0,95% | -2,11% | -3,56% | -9,28% | -20,55% | 0%",,18ddías,50.463.183,50.949.118 | 51.551.745 | 52.328.584 | 55.625.959 | 63.514.861 | 0,Delantero
Danjuma,Valencia,+114.924 | +192.275 | +252.941 | +258.114 | -79.248 | -1.261.731,"+2,53% | +4,31% | +5,75% | +5,88% | -1,68% | -21,35%",,5ddías,4.648.546,4.533.622 | 4.456.271 | 4.395.605 | 4.390.432 | 4.727.794 | 5.910.277,Delantero
Andrés Martín,Racing,-303.372 | -618.573 | -944.921 | -2.193.083 | -4.273.773 | +18.631.371,"-1,47% | -2,95% | -4,43% | -9,71% | -17,33% | 0%",,24ddías,20.382.679,20.686.051 | 21.001.252 | 21.327.600 | 22.575.762 | 24.656.452 | 0,Delantero
Kambwala,Villarreal,-27.954 | -60.411 | -93.401 | -233.304 | -525.461 | -1.540.740,"-2,07% | -4,38% | -6,61% | -15,02% | -28,48% | -53,87%",,33ddías,1.319.503,1.347.457 | 1.379.914 | 1.412.904 | 1.552.807 | 1.844.964 | 2.860.243,Defensa
Ejuke,Sevilla,-42.022 | -86.416 | -132.364 | -316.659 | -691.575 | -1.917.889,"-1,41% | -2,85% | -4,30% | -9,70% | -19,00% | -39,42%",,33ddías,2.947.456,2.989.478 | 3.033.872 | 3.079.820 | 3.264.115 | 3.639.031 | 4.865.345,Delantero
Musso,Atlético,-110.054 | -233.272 | -354.578 | -836.913 | -1.784.324 | -4.649.949,"-2,07% | -4,29% | -6,38% | -13,85% | -25,53% | -47,19%",,33ddías,5.203.870,5.313.924 | 5.437.142 | 5.558.448 | 6.040.783 | 6.988.194 | 9.853.819,Portero
Martín,Barcelona,+678.144 | +1.107.110 | +1.228.537 | -802.210 | -802.210 | -802.210,"+2,34% | +3,87% | +4,31% | -2,63% | -2,63% | -2,63%",,3ddías,29.715.386,29.037.242 | 28.608.276 | 28.486.849 | 30.517.596 | 30.517.596 | 30.517.596,Defensa
Cucho,Betis,-788.402 | -1.708.406 | -2.661.915 | -6.200.018 | -6.056.629 | +8.366.023,"-1,59% | -3,38% | -5,18% | -11,28% | -11,05% | +20,71%",,9ddías,48.765.737,49.554.139 | 50.474.143 | 51.427.652 | 54.965.755 | 54.822.366 | 40.399.714,Delantero
Szczesny,Barcelona,-60.773 | -127.730 | -194.768 | -467.539 | -467.539 | -467.539,"-2,17% | -4,45% | -6,63% | -14,57% | -14,57% | -14,57%",,6ddías,2.740.861,2.801.634 | 2.868.591 | 2.935.629 | 3.208.400 | 3.208.400 | 3.208.400,Portero
Buchanan,Villarreal,-76.720 | -120.928 | -95.819 | +111.855 | +1.310.446 | +4.588.731,"-0,39% | -0,61% | -0,48% | +0,57% | +7,11% | +30,29%",,2ddías,19.738.221,19.814.941 | 19.859.149 | 19.834.040 | 19.626.366 | 18.427.775 | 15.149.490,Mediocampista
Valera,Elche,-136.590 | -363.031 | -542.532 | -1.304.391 | -3.186.911 | -39.298.491,"-0,57% | -1,50% | -2,23% | -5,19% | -11,80% | 0%",,24ddías,23.830.886,23.967.476 | 24.193.917 | 24.373.418 | 25.135.277 | 27.017.797 | 0,Mediocampista
Antony,Betis,-718.321 | -1.589.161 | -2.550.485 | -6.272.324 | -15.355.558 | -12.575.517,"-1,15% | -2,50% | -3,96% | -9,20% | -19,88% | -16,89%",,20ddías,61.899.395,62.617.716 | 63.488.556 | 64.449.880 | 68.171.719 | 77.254.953 | 74.474.912,Delantero
Sannadi,Athletic,-4.326 | -9.335 | -14.655 | -34.269 | -72.584 | -216.856,"-0,95% | -2,03% | -3,15% | -7,06% | -13,85% | -32,45%",,33ddías,451.321,455.647 | 460.656 | 465.976 | 485.590 | 523.905 | 668.177,Delantero
Vargas,Sevilla,-14.799 | -127.194 | -279.306 | +23.080.858 | +23.080.858 | +23.080.858,"-0,05% | -0,45% | -0,99% | 0% | 0% | 0%",,5ddías,28.011.813,28.026.612 | 28.139.007 | 28.291.119 | 0 | 0 | 0,Delantero
Roberto,Espanyol,+126.481 | +206.717 | +241.596 | +186.073 | -191.304 | -1.234.930,"+2,23% | +3,69% | +4,35% | +3,31% | -3,19% | -17,55%",,3ddías,5.801.807,5.675.326 | 5.595.090 | 5.560.211 | 5.615.734 | 5.993.111 | 7.036.737,Delantero
Asencio,Real Madrid,-180.139 | -370.541 | -563.806 | -1.386.596 | -2.674.441 | -6.146.100,"-3,08% | -6,14% | -9,06% | -19,68% | -32,09% | -52,06%",,33ddías,5.660.511,5.840.650 | 6.031.052 | 6.224.317 | 7.047.107 | 8.334.952 | 11.806.611,Defensa
Serrano,Atlético,-3.914 | -8.493 | -13.365 | -30.994 | -64.950 | -202.653,"-0,88% | -1,89% | -2,94% | -6,56% | -12,83% | -31,46%",,33ddías,441.420,445.334 | 449.913 | 454.785 | 472.414 | 506.370 | 644.073,Mediocampista
Etta Eyong,Levante,+622.595 | +1.250.382 | +1.761.150 | +4.707.285 | +7.841.545 | +12.321.499,"+2,82% | +5,83% | +8,42% | +26,19% | +52,85% | +118,95%",,32ddías,22.680.165,22.057.570 | 21.429.783 | 20.919.015 | 17.972.880 | 14.838.620 | 10.358.666,Delantero
Bernal,Barcelona,+295.302 | +611.367 | +889.833 | +1.678.341 | +1.439.218 | +1.439.218,"+6,21% | +13,76% | +21,37% | +49,73% | +39,82% | +39,82%",,7ddías,5.053.142,4.757.840 | 4.441.775 | 4.163.309 | 3.374.801 | 3.613.924 | 3.613.924,Mediocampista
Pau Navarro,Villarreal,-91.151 | -221.131 | -331.461 | -808.391 | -2.133.834 | -5.898.902,"-0,94% | -2,24% | -3,32% | -7,73% | -18,11% | -37,94%",,33ddías,9.648.755,9.739.906 | 9.869.886 | 9.980.216 | 10.457.146 | 11.782.589 | 15.547.657,Defensa
Óskarsson,Real Sociedad,-156.978 | -305.718 | -472.939 | -1.075.499 | -2.397.350 | -6.362.790,"-1,79% | -3,42% | -5,19% | -11,07% | -21,73% | -42,42%",,33ddías,8.636.120,8.793.098 | 8.941.838 | 9.109.059 | 9.711.619 | 11.033.470 | 14.998.910,Delantero
Lo Celso,Betis,+448.615 | +960.846 | +1.514.058 | +4.485.070 | +10.216.691 | +20.931.703,"+1,10% | +2,38% | +3,80% | +12,15% | +32,78% | +102,34%",,32ddías,41.384.903,40.936.288 | 40.424.057 | 39.870.845 | 36.899.833 | 31.168.212 | 20.453.200,Mediocampista
Logan Costa,Villarreal,-24.808 | -52.470 | -81.171 | -220.586 | -506.030 | -1.453.083,"-1,70% | -3,53% | -5,36% | -13,34% | -26,10% | -50,35%",,33ddías,1.433.113,1.457.921 | 1.485.583 | 1.514.284 | 1.653.699 | 1.939.143 | 2.886.196,Defensa
Aramburu,Real Sociedad,+269.448 | +542.617 | +814.551 | +2.555.181 | +4.944.960 | +8.290.215,"+1,73% | +3,55% | +5,42% | +19,24% | +45,41% | +109,90%",,32ddías,15.833.474,15.564.026 | 15.290.857 | 15.018.923 | 13.278.293 | 10.888.514 | 7.543.259,Defensa
Hugo Álvarez,Celta,-48.825 | -106.010 | -177.833 | -471.305 | -1.098.138 | -3.050.035,"-1,46% | -3,11% | -5,12% | -12,50% | -24,98% | -48,04%",,33ddías,3.298.387,3.347.212 | 3.404.397 | 3.476.220 | 3.769.692 | 4.396.525 | 6.348.422,Mediocampista
Durán,Celta,-36.431 | -74.752 | -114.629 | -282.604 | -607.054 | -1.597.529,"-2,79% | -5,56% | -8,28% | -18,21% | -32,36% | -55,73%",,33ddías,1.269.046,1.305.477 | 1.343.798 | 1.383.675 | 1.551.650 | 1.876.100 | 2.866.575,Delantero
Natan,Betis,+428.011 | +814.525 | +1.330.118 | +4.234.628 | +9.267.030 | +18.319.215,"+1,00% | +1,91% | +3,16% | +10,82% | +27,17% | +73,10%",,31ddías,43.379.393,42.951.382 | 42.564.868 | 42.049.275 | 39.144.765 | 34.112.363 | 25.060.178,Defensa
Riedel,Espanyol,-57.676 | -235.062 | -427.390 | -427.390 | -427.390 | -427.390,"-1,12% | -4,41% | -7,74% | -7,74% | -7,74% | -7,74%",,3ddías,5.093.228,5.150.904 | 5.328.290 | 5.520.618 | 5.520.618 | 5.520.618 | 5.520.618,Defensa
Carlos Soler,Real Sociedad,-98.282 | -353.049 | -606.482 | -1.565.745 | -3.613.411 | -7.810.873,"-0,32% | -1,13% | -1,92% | -4,82% | -10,47% | -20,17%",,33ddías,30.907.308,31.005.590 | 31.260.357 | 31.513.790 | 32.473.053 | 34.520.719 | 38.718.181,Mediocampista
Sergio Gómez,Real Sociedad,-103.440 | -215.740 | -350.070 | -939.642 | -2.415.252 | -6.527.732,"-0,56% | -1,16% | -1,87% | -4,87% | -11,62% | -26,22%",,33ddías,18.368.625,18.472.065 | 18.584.365 | 18.718.695 | 19.308.267 | 20.783.877 | 24.896.357,Defensa
Dumfries,Real Madrid,+322.825 | +855.412 | +1.552.495 | +6.483.577 | +16.515.392 | 0,"+0,49% | +1,31% | +2,39% | +10,82% | +33,11% | 0%",,20ddías,66.396.560,66.073.735 | 65.541.148 | 64.844.065 | 59.912.983 | 49.881.168 | 0,Defensa
Bernardo Silva,Real Madrid,+1.674.796 | +2.887.263 | +3.748.862 | 0 | 0 | 0,"+4,08% | +7,25% | +9,63% | 0% | 0% | 0%",,4ddías,42.695.953,41.021.157 | 39.808.690 | 38.947.091 | 0 | 0 | 0,Mediocampista
Hjulmand,Atlético,-35.939 | -267.945 | -565.017 | -1.899.967 | 0 | 0,"-0,11% | -0,80% | -1,67% | -5,41% | 0% | 0%",,8ddías,33.193.432,33.229.371 | 33.461.377 | 33.758.449 | 35.093.399 | 0 | 0,Mediocampista
Calatrava,Espanyol,+73.636 | +115.484 | +169.458 | +296.559 | 0 | 0,"+2,14% | +3,39% | +5,06% | +9,20% | 0% | 0%",,8ddías,3.519.614,3.445.978 | 3.404.130 | 3.350.156 | 3.223.055 | 0 | 0,Delantero
Aubameyang,Deportivo,+1.465.870 | +2.884.450 | +4.030.592 | +9.158.081 | 0 | 0,"+6,67% | +14,04% | +20,77% | +64,15% | 0% | 0%",,9ddías,23.433.171,21.967.301 | 20.548.721 | 19.402.579 | 14.275.090 | 0 | 0,Delantero
Konaté,Real Madrid,+1.749.827 | +3.324.725 | +4.661.944 | +11.031.074 | 0 | 0,"+4,25% | +8,40% | +12,19% | +34,61% | 0% | 0%",,10ddías,42.902.150,41.152.323 | 39.577.425 | 38.240.206 | 31.871.076 | 0 | 0,Defensa
