Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Álex Costa,Sevilla,0 | 0 | 0 | 0 | 0 | +1.999,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 600.285,Delantero
Folgado,Real Sociedad,0 | 0 | 0 | 0 | 0 | +2.274,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,32%",,24ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.332,Portero
Carlos Soler,Real Sociedad,-270.888 | -556.533 | -858.502 | -2.077.097 | -4.558.823 | -7.816.834,"-0,83% | -1,70% | -2,60% | -6,06% | -12,40% | -19,53%",,27ddías,32.202.165,32.473.053 | 32.758.698 | 33.060.667 | 34.279.262 | 36.760.988 | 40.018.999,Mediocampista
Sancris,Getafe,-20.052 | -41.102 | -62.897 | -156.510 | -358.262 | -863.015,"-2,34% | -4,68% | -6,98% | -15,74% | -29,95% | -50,74%",,27ddías,837.792,857.844 | 878.894 | 900.689 | 994.302 | 1.196.054 | 1.700.807,Delantero
Riedel,Espanyol,0 | 0 | 0 | 0 | 0 | +18.006,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,5.520.618,5.520.618 | 5.520.618 | 5.520.618 | 5.520.618 | 5.520.618 | 5.502.612,Defensa
Montero,Alavés,0 | 0 | 0 | 0 | 0 | +2.031,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.285,Portero
Vlachodimos,Sevilla,0 | 0 | 0 | 0 | 0 | +49.355,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,15.056.479,15.056.479 | 15.056.479 | 15.056.479 | 15.056.479 | 15.056.479 | 15.007.124,Portero
Santos,Athletic,0 | 0 | 0 | 0 | 0 | +2.274,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,32%",,24ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.332,Portero
Veiga,Villarreal,+652.396 | +1.131.364 | +1.809.721 | +4.348.332 | +9.761.845 | +16.957.224,"+1,58% | +2,77% | +4,51% | +11,56% | +30,31% | +67,80%",,26ddías,41.969.098,41.316.702 | 40.837.734 | 40.159.377 | 37.620.766 | 32.207.253 | 25.011.874,Defensa
Mendoza,Atlético,-14.851 | -30.671 | -45.598 | -119.028 | -264.314 | -550.459,"-1,54% | -3,13% | -4,58% | -11,13% | -21,76% | -36,68%",,27ddías,950.253,965.104 | 980.924 | 995.851 | 1.069.281 | 1.214.567 | 1.500.712,Mediocampista
Echegoyen,Osasuna,0 | 0 | 0 | 0 | 0 | -17.761,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,06%",,24ddías,562.286,562.286 | 562.286 | 562.286 | 562.286 | 562.286 | 580.047,Mediocampista
Josan,Elche,0 | 0 | 0 | 0 | 0 | +4.080,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,1.204.650,1.204.650 | 1.204.650 | 1.204.650 | 1.204.650 | 1.204.650 | 1.200.570,Mediocampista
Davinchi,Getafe,0 | 0 | 0 | 0 | 0 | +10.179,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,3.011.603,3.011.603 | 3.011.603 | 3.011.603 | 3.011.603 | 3.011.603 | 3.001.424,Defensa
Mastantuono,Real Madrid,0 | 0 | 0 | 0 | 0 | +32.513,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,32%",,24ddías,10.037.262,10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.004.749,Delantero
Thiago,Real Madrid,0 | 0 | 0 | 0 | 0 | +22.758,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,32%",,24ddías,7.026.082,7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.003.324,Mediocampista
Corralejo,Betis,0 | 0 | 0 | 0 | 0 | +1.963,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.248,602.248 | 602.248 | 602.248 | 602.248 | 602.248 | 600.285,Mediocampista
Arriaga,Levante,-78.181 | -155.737 | -236.422 | -579.771 | -1.331.532 | -2.643.333,"-2,27% | -4,43% | -6,57% | -14,72% | -28,38% | -44,03%",,27ddías,3.359.516,3.437.697 | 3.515.253 | 3.595.938 | 3.939.287 | 4.691.048 | 6.002.849,Mediocampista
Nacho Pérez,Levante,0 | 0 | 0 | 0 | 0 | -18.593,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,10%",,24ddías,581.692,581.692 | 581.692 | 581.692 | 581.692 | 581.692 | 600.285,Defensa
Altozano,Sevilla,0 | 0 | 0 | 0 | 0 | +1.999,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 600.285,Mediocampista
Sierra,Sevilla,0 | 0 | 0 | 0 | 0 | +1.999,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 600.285,Delantero
Blázquez,Valencia,0 | 0 | 0 | 0 | 0 | -18.629,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,10%",,24ddías,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 600.285,Delantero
Suazo,Sevilla,-86.201 | -197.587 | -298.977 | -627.469 | -1.526.680 | -3.013.734,"-1,42% | -3,19% | -4,75% | -9,48% | -20,31% | -33,47%",,27ddías,5.990.540,6.076.741 | 6.188.127 | 6.289.517 | 6.618.009 | 7.517.220 | 9.004.274,Defensa
Ryan,Levante,0 | 0 | 0 | 0 | 0 | +11.791.282,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,24ddías,13.550.652,13.550.652 | 13.550.652 | 13.550.652 | 13.550.652 | 13.550.652 | 0,Portero
Laporte,Athletic,+1.385.557 | +3.055.740 | +4.770.366 | +12.296.714 | +25.490.800 | +48.606.098,"+2,63% | +5,98% | +9,67% | +29,40% | +89,05% | 0%",,18ddías,54.117.426,52.731.869 | 51.061.686 | 49.347.060 | 41.820.712 | 28.626.626 | 0,Defensa
Adam Boayar,Elche,0 | 0 | 0 | 0 | 0 | +2.379,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,702.711,702.711 | 702.711 | 702.711 | 702.711 | 702.711 | 700.332,Mediocampista
Rueda,Celta,-31.361 | -68.558 | -114.369 | -266.234 | -668.027 | -1.305.553,"-0,84% | -1,82% | -3,00% | -6,72% | -15,30% | -26,10%",,25ddías,3.696.821,3.728.182 | 3.765.379 | 3.811.190 | 3.963.055 | 4.364.848 | 5.002.374,Defensa
Selton,Athletic,0 | 0 | 0 | 0 | 0 | +1.972,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.285,Mediocampista
Iker Muñoz,Sevilla,0 | 0 | 0 | 0 | 0 | +1.999,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 600.285,Defensa
Joan Martínez,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.290,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 700.332,Defensa
Unai Santos,Osasuna,0 | 0 | 0 | 0 | 0 | +2.034,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.285,Defensa
Carlos Macià,Villarreal,0 | 0 | 0 | 0 | 0 | +2.677,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,803.057,803.057 | 803.057 | 803.057 | 803.057 | 803.057 | 800.380,Mediocampista
Carrera,Real Sociedad,0 | 0 | 0 | 0 | 0 | +2.301,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,702.633,702.633 | 702.633 | 702.633 | 702.633 | 702.633 | 700.332,Delantero
Rosón,Levante,0 | 0 | 0 | 0 | 0 | +1.964,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.249,602.249 | 602.249 | 602.249 | 602.249 | 602.249 | 600.285,Mediocampista
Nakoha,Levante,0 | 0 | 0 | 0 | 0 | +1.637,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,501.874,501.874 | 501.874 | 501.874 | 501.874 | 501.874 | 500.237,Defensa
Jurado,Valencia,0 | 0 | 0 | 0 | 0 | +2.007,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.285,Defensa
Panach,Valencia,0 | 0 | 0 | 0 | 0 | +1.672,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,501.909,501.909 | 501.909 | 501.909 | 501.909 | 501.909 | 500.237,Defensa
Marchal,Real Sociedad,0 | 0 | 0 | 0 | 0 | +1.949,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,32%",,24ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.285,Mediocampista
Yassin,Getafe,0 | 0 | 0 | 0 | 0 | +1.695,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,501.932,501.932 | 501.932 | 501.932 | 501.932 | 501.932 | 500.237,Defensa
Al Lal,Elche,0 | 0 | 0 | 0 | 0 | +1.699,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,501.936,501.936 | 501.936 | 501.936 | 501.936 | 501.936 | 500.237,Delantero
Óscar Marcos,Celta,0 | 0 | 0 | 0 | 0 | +1.972,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.285,Delantero
Meixús,Celta,0 | 0 | 0 | 0 | 0 | -14.865,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -2,97%",,24ddías,485.372,485.372 | 485.372 | 485.372 | 485.372 | 485.372 | 500.237,Defensa
Álvaro,Alavés,0 | 0 | 0 | 0 | 0 | +1.692,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 500.237,Defensa
Bardghji,Barcelona,-129.958 | -448.469 | -448.469 | -448.469 | -448.469 | -432.183,"-2,89% | -9,31% | -9,31% | -9,31% | -9,31% | -9,00%",,2ddías,4.370.096,4.500.054 | 4.818.565 | 4.818.565 | 4.818.565 | 4.818.565 | 4.802.279,Delantero
Juan Hernández,Barcelona,0 | 0 | 0 | 0 | 0 | -18.525,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,09%",,24ddías,581.760,581.760 | 581.760 | 581.760 | 581.760 | 581.760 | 600.285,Mediocampista
Taufik,Atlético,0 | 0 | 0 | 0 | 0 | +2.031,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.285,Mediocampista
Martínez Bastida,Elche,0 | 0 | 0 | 0 | 0 | +2.039,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 600.285,Mediocampista
Aller,Barcelona,0 | 0 | 0 | 0 | 0 | +2.373,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,702.705,702.705 | 702.705 | 702.705 | 702.705 | 702.705 | 700.332,Portero
Ballestero,Alavés,0 | 0 | 0 | 0 | 0 | +2.031,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.285,Defensa
Monreal,Athletic,0 | 0 | 0 | 0 | 0 | +1.972,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.285,Defensa
Adrián Pérez,Athletic,0 | 0 | 0 | 0 | 0 | +1.972,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.285,Delantero
Espart,Barcelona,0 | 0 | 0 | 0 | 0 | +2.373,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,702.705,702.705 | 702.705 | 702.705 | 702.705 | 702.705 | 700.332,Defensa
Delgado,Elche,0 | 0 | 0 | 0 | 0 | +2.039,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 600.285,Defensa
Benito,Getafe,0 | 0 | 0 | 0 | 0 | +2.034,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.285,Portero
Aleksandrov,Getafe,0 | 0 | 0 | 0 | 0 | +2.034,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.285,Delantero
Javi Navarro,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.290,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 700.332,Portero
Beitia,Real Sociedad,0 | 0 | 0 | 0 | 0 | +1.624,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,32%",,24ddías,501.861,501.861 | 501.861 | 501.861 | 501.861 | 501.861 | 500.237,Defensa
Lebarbier,Real Sociedad,0 | 0 | 0 | 0 | 0 | +1.949,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,32%",,24ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.285,Defensa
Barry,Villarreal,0 | 0 | 0 | 0 | 0 | +2.007,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.285,Mediocampista
Niculaesei,Elche,0 | 0 | 0 | 0 | 0 | +2.719,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,803.099,803.099 | 803.099 | 803.099 | 803.099 | 803.099 | 800.380,Defensa
Radu,Celta,+730.776 | +1.524.992 | +2.211.194 | +5.096.323 | +8.960.549 | +14.913.797,"+2,14% | +4,57% | +6,76% | +17,09% | +34,51% | +74,53%",,26ddías,34.923.296,34.192.520 | 33.398.304 | 32.712.102 | 29.826.973 | 25.962.747 | 20.009.499,Portero
Izei,Alavés,0 | 0 | 0 | 0 | 0 | +1.963,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,582.010,582.010 | 582.010 | 582.010 | 582.010 | 582.010 | 580.047,Mediocampista
Bekhoucha,Getafe,0 | 0 | 0 | 0 | 0 | +3.732,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,1.104.254,1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.100.522,Defensa
Salinas,Málaga,0 | 0 | +15.131 | -70.184 | -288.263 | -830.832,"0,00% | 0,00% | +1,43% | -6,16% | -21,22% | -43,71%",,2ddías,1.070.070,1.070.070 | 1.070.070 | 1.054.939 | 1.140.254 | 1.358.333 | 1.900.902,Defensa
Sivera,Alavés,+673.230 | +1.340.510 | +1.875.657 | +3.945.898 | +6.609.298 | +9.747.558,"+2,86% | +5,87% | +8,41% | +19,50% | +37,62% | +67,55%",,25ddías,24.177.914,23.504.684 | 22.837.404 | 22.302.257 | 20.232.016 | 17.568.616 | 14.430.356,Portero
De la Fuente,Levante,0 | 0 | 0 | 0 | 0 | +45.879,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,14.052.528,14.052.528 | 14.052.528 | 14.052.528 | 14.052.528 | 14.052.528 | 14.006.649,Defensa
Aguado,Elche,-40.339 | -75.343 | -134.185 | -372.357 | -956.909 | -2.291.196,"-1,08% | -1,99% | -3,49% | -9,12% | -20,50% | -38,17%",,27ddías,3.711.653,3.751.992 | 3.786.996 | 3.845.838 | 4.084.010 | 4.668.562 | 6.002.849,Mediocampista
Santiago,Elche,-13.854 | -28.760 | -43.842 | -107.689 | -244.089 | -611.587,"-1,97% | -4,01% | -5,98% | -13,52% | -26,16% | -47,02%",,27ddías,689.030,702.884 | 717.790 | 732.872 | 796.719 | 933.119 | 1.300.617,Mediocampista
Á. Núñez,Celta,-85.883 | -176.263 | -283.428 | -696.407 | -1.469.027 | -2.464.383,"-1,86% | -3,74% | -5,88% | -13,30% | -24,45% | -35,19%",,24ddías,4.538.941,4.624.824 | 4.715.204 | 4.822.369 | 5.235.348 | 6.007.968 | 7.003.324,Defensa
Affengruber,Elche,+687.387 | +1.360.494 | +1.937.291 | +4.272.984 | +7.625.906 | +20.444.487,"+2,44% | +4,95% | +7,20% | +17,39% | +35,93% | 0%",,19ddías,28.849.741,28.162.354 | 27.489.247 | 26.912.450 | 24.576.757 | 21.223.835 | 0,Defensa
Febas,Celta,0 | 0 | 0 | 0 | 0 | +85.014,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,25.096.888,25.096.888 | 25.096.888 | 25.096.888 | 25.096.888 | 25.096.888 | 25.011.874,Mediocampista
John ChetauyaJohn C.,Elche,-23.336 | -48.120 | -73.492 | -180.981 | -415.246 | -984.283,"-2,48% | -4,99% | -7,42% | -16,49% | -31,18% | -51,78%",,27ddías,916.619,939.955 | 964.739 | 990.111 | 1.097.600 | 1.331.865 | 1.900.902,Defensa
Vencedor,Athletic,0 | 0 | 0 | 0 | 0 | +7.209,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,2.208.253,2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.201.044,Mediocampista
Youssef,Alavés,-8.292 | -17.406 | -26.453 | -63.540 | -141.189 | -344.868,"-1,47% | -3,04% | -4,55% | -10,26% | -20,26% | -38,30%",,19ddías,555.559,563.851 | 572.965 | 582.012 | 619.099 | 696.748 | 900.427,Defensa
Fortuny,Real Madrid,0 | 0 | 0 | 0 | 0 | +1.949,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,32%",,24ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.285,Mediocampista
Molina,Rayo,0 | 0 | 0 | 0 | 0 | +1.949,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,32%",,24ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.285,Portero
Arguibide,Osasuna,0 | 0 | 0 | 0 | 0 | +1.966,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,582.013,582.013 | 582.013 | 582.013 | 582.013 | 582.013 | 580.047,Defensa
Pablo García,Betis,0 | 0 | 0 | 0 | 0 | +8.184,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,2.509.371,2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.501.187,Delantero
Huijsen,Real Madrid,-297.472 | -538.865 | -749.716 | -2.017.408 | -5.466.215 | -13.417.386,"-0,84% | -1,50% | -2,08% | -5,41% | -13,41% | -27,54%",,27ddías,35.305.745,35.603.217 | 35.844.610 | 36.055.461 | 37.323.153 | 40.771.960 | 48.723.131,Defensa
Juanpe,Rayo,0 | 0 | 0 | 0 | 0 | +1.949,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,32%",,24ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.285,Portero
Gonzalo,Real Madrid,-110.733 | -232.776 | -324.404 | -552.157 | -1.006.190 | -1.869.520,"-2,74% | -5,59% | -7,62% | -12,31% | -20,37% | -32,22%",,27ddías,3.933.234,4.043.967 | 4.166.010 | 4.257.638 | 4.485.391 | 4.939.424 | 5.802.754,Delantero
Niño,Málaga,-20.318 | -44.227 | -79.551 | -225.833 | -521.539 | -1.125.058,"-0,70% | -1,51% | -2,69% | -7,28% | -15,35% | -28,11%",,27ddías,2.876.841,2.897.159 | 2.921.068 | 2.956.392 | 3.102.674 | 3.398.380 | 4.001.899,Delantero
Rayane,Atlético,0 | 0 | 0 | 0 | 0 | -22.326,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,19%",,24ddías,678.006,678.006 | 678.006 | 678.006 | 678.006 | 678.006 | 700.332,Delantero
Mendy,Rayo,0 | 0 | 0 | 0 | 0 | +19.507,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,32%",,24ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.002.849,Defensa
Ortiz,Betis,0 | 0 | 0 | 0 | 0 | +5.565,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,1.706.372,1.706.372 | 1.706.372 | 1.706.372 | 1.706.372 | 1.706.372 | 1.700.807,Defensa
Osambela,Osasuna,0 | 0 | 0 | 0 | 0 | +1.695,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,501.932,501.932 | 501.932 | 501.932 | 501.932 | 501.932 | 500.237,Mediocampista
Yáñez,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.274,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,32%",,24ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.332,Delantero
Swiderski,Alavés,0 | 0 | 0 | 0 | 0 | +2.031,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,34%",,24ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.285,Portero
D. Aguado,Real Madrid,0 | 0 | 0 | 0 | 0 | -26.271,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,28%",,24ddías,774.109,774.109 | 774.109 | 774.109 | 774.109 | 774.109 | 800.380,Defensa
Fran González,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.290,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 700.332,Portero
Mariezkurrena,Real Sociedad,0 | 0 | 0 | 0 | 0 | -22.366,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,19%",,24ddías,677.966,677.966 | 677.966 | 677.966 | 677.966 | 677.966 | 700.332,Delantero
Castrín,Sevilla,0 | 0 | 0 | 0 | 0 | -179.358,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,59%",,24ddías,4.823.016,4.823.016 | 4.823.016 | 4.823.016 | 4.823.016 | 4.823.016 | 5.002.374,Defensa
Rafa,Sevilla,0 | 0 | 0 | 0 | 0 | +1.972,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,33%",,24ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.285,Portero
Diatta,Villarreal,0 | 0 | 0 | 0 | 0 | -18.629,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,10%",,24ddías,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 600.285,Mediocampista
Ruggeri,Atlético,-89.470 | -158.651 | -295.379 | -735.903 | -1.592.851 | -1.366.636,"-1,17% | -2,06% | -3,77% | -8,89% | -17,45% | -15,35%",,21ddías,7.537.591,7.627.061 | 7.696.242 | 7.832.970 | 8.273.494 | 9.130.442 | 8.904.227,Defensa
Alexander-Arnold,Real Madrid,-347.542 | -662.342 | -1.033.294 | -2.713.097 | -6.541.593 | -13.354.358,"-1,29% | -2,42% | -3,73% | -9,24% | -19,70% | -33,37%",,27ddías,26.664.641,27.012.183 | 27.326.983 | 27.697.935 | 29.377.738 | 33.206.234 | 40.018.999,Defensa
Becerra,Rayo,0 | 0 | 0 | 0 | 0 | -18.585,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,10%",,24ddías,581.700,581.700 | 581.700 | 581.700 | 581.700 | 581.700 | 600.285,Mediocampista
