Fecha,Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
2026-08-01,Mesonero,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.606,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,23ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.000,Mediocampista
2026-08-01,A. Riquelme,Getafe,0 | 0 | 0 | 0 | 0 | +2.324,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,23ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 600.000,Mediocampista
2026-08-01,Álex Sánchez,Elche,0 | 0 | 0 | 0 | 0 | +2.324,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,23ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 600.000,Mediocampista
2026-08-01,Burcio,Celta,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Mediocampista
2026-08-01,Palacios,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.979,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,23ddías,802.979,802.979 | 802.979 | 802.979 | 802.979 | 802.979 | 800.000,Mediocampista
2026-08-01,Sangaré,Elche,0 | 0 | 0 | 0 | 0 | +15.501,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,23ddías,4.015.501,4.015.501 | 4.015.501 | 4.015.501 | 4.015.501 | 4.015.501 | 4.000.000,Defensa
2026-08-01,Montes,Getafe,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,23ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Defensa
2026-08-01,Dani Martínez,Atlético,-4.398 | -8.532 | -12.641 | -20.484 | -50.134 | -149.344,"-0,97% | -1,86% | -2,73% | -4,35% | -10,01% | -24,89%",,6ddías,450.656,455.054 | 459.188 | 463.297 | 471.140 | 500.790 | 600.000,Defensa
2026-08-01,Boñar,Atlético,-6.344 | -12.507 | -18.729 | -38.761 | -89.914 | -202.609,"-1,26% | -2,45% | -3,63% | -7,23% | -15,31% | -28,94%",,20ddías,497.391,503.735 | 509.898 | 516.120 | 536.152 | 587.305 | 700.000,Defensa
2026-08-01,Puric,Atlético,-5.675 | -11.139 | -16.633 | -36.897 | -82.113 | -218.697,"-1,17% | -2,26% | -3,34% | -7,12% | -14,57% | -31,24%",,26ddías,481.303,486.978 | 492.442 | 497.936 | 518.200 | 563.416 | 700.000,Defensa
2026-08-01,Marqués,Barcelona,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,23ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Defensa
2026-08-01,Arcos,Celta,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Mediocampista
