Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Riedel,Espanyol,-81.195 | -162.875 | -227.829 | -701.622 | -701.622 | -701.622,"-1,66% | -3,27% | -4,51% | -12,71% | -12,71% | -12,71%",,7ddías,4.818.996,4.900.191 | 4.981.871 | 5.046.825 | 5.520.618 | 5.520.618 | 5.520.618,Defensa
Martínez Bastida,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 602.324,Mediocampista
Altozano,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 602.284,Mediocampista
Josan,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,1.204.650,1.204.650 | 1.204.650 | 1.204.650 | 1.204.650 | 1.204.650 | 1.204.650,Mediocampista
Davinchi,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,3.011.603,3.011.603 | 3.011.603 | 3.011.603 | 3.011.603 | 3.011.603 | 3.011.603,Defensa
Thiago,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,7.026.082,7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082,Mediocampista
Veiga,Villarreal,-827.489 | -1.513.755 | -2.199.320 | -2.445.985 | +1.930.820 | +14.308.821,"-1,96% | -3,53% | -5,05% | -5,58% | +4,89% | +52,85%",,5ddías,41.384.324,42.211.813 | 42.898.079 | 43.583.644 | 43.830.309 | 39.453.504 | 27.075.503,Defensa
Corralejo,Betis,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.248,602.248 | 602.248 | 602.248 | 602.248 | 602.248 | 602.248,Mediocampista
Nacho Pérez,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,581.692,581.692 | 581.692 | 581.692 | 581.692 | 581.692 | 581.692,Defensa
Sierra,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 602.284,Delantero
Montero,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Portero
Blázquez,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 581.656,Delantero
Suazo,Sevilla,-9.560 | -44.316 | -74.879 | -359.186 | -980.889 | -2.922.154,"-0,18% | -0,81% | -1,37% | -6,24% | -15,38% | -35,12%",,37ddías,5.398.093,5.407.653 | 5.442.409 | 5.472.972 | 5.757.279 | 6.378.982 | 8.320.247,Defensa
Ryan,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,13.550.652,13.550.652 | 13.550.652 | 13.550.652 | 13.550.652 | 13.550.652 | 13.550.652,Portero
Arriaga,Levante,-48.354 | -101.903 | -157.688 | -414.774 | -959.865 | -2.686.028,"-1,75% | -3,61% | -5,48% | -13,22% | -26,07% | -49,67%",,37ddías,2.721.757,2.770.111 | 2.823.660 | 2.879.445 | 3.136.531 | 3.681.622 | 5.407.785,Mediocampista
Vlachodimos,Sevilla,+543.174 | +1.027.531 | +1.479.584 | +2.797.630 | +1.783.968 | +1.783.968,"+3,33% | +6,50% | +9,63% | +19,92% | +11,85% | +11,85%",,7ddías,16.840.447,16.297.273 | 15.812.916 | 15.360.863 | 14.042.817 | 15.056.479 | 15.056.479,Portero
Oluwaseyi,Villarreal,-61.103 | -116.904 | -176.423 | -459.126 | -1.037.650 | -2.909.922,"-2,04% | -3,83% | -5,66% | -13,51% | -26,09% | -49,75%",,37ddías,2.938.955,3.000.058 | 3.055.859 | 3.115.378 | 3.398.081 | 3.976.605 | 5.848.877,Delantero
Taufik,Atlético,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Mediocampista
Aller,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,702.705,702.705 | 702.705 | 702.705 | 702.705 | 702.705 | 702.705,Portero
Mendoza,Atlético,-6.173 | -11.908 | -18.433 | -61.925 | -148.056 | -506.451,"-0,71% | -1,36% | -2,09% | -6,69% | -14,62% | -36,95%",,37ddías,864.355,870.528 | 876.263 | 882.788 | 926.280 | 1.012.411 | 1.370.806,Mediocampista
Yassin,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,501.932,501.932 | 501.932 | 501.932 | 501.932 | 501.932 | 501.932,Defensa
Hierro,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Delantero
Aitor Mañas,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,562.164,562.164 | 562.164 | 562.164 | 562.164 | 562.164 | 562.164,Delantero
Izei,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,582.010,582.010 | 582.010 | 582.010 | 582.010 | 582.010 | 582.010,Mediocampista
Oláiz,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Defensa
Iker Muñoz,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 602.284,Defensa
Joan Martínez,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 702.622,Defensa
Unai Santos,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Carlos Macià,Villarreal,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,803.057,803.057 | 803.057 | 803.057 | 803.057 | 803.057 | 803.057,Mediocampista
Carrera,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,702.633,702.633 | 702.633 | 702.633 | 702.633 | 702.633 | 702.633,Delantero
Rosón,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.249,602.249 | 602.249 | 602.249 | 602.249 | 602.249 | 602.249,Mediocampista
Nakoha,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,501.874,501.874 | 501.874 | 501.874 | 501.874 | 501.874 | 501.874,Defensa
Jurado,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 602.292,Defensa
Panach,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,501.909,501.909 | 501.909 | 501.909 | 501.909 | 501.909 | 501.909,Defensa
Marchal,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Al Lal,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,501.936,501.936 | 501.936 | 501.936 | 501.936 | 501.936 | 501.936,Delantero
Ballestero,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Defensa
Javi Navarro,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 702.622,Portero
Monreal,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Defensa
Adrián Pérez,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Delantero
Juan Hernández,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,581.760,581.760 | 581.760 | 581.760 | 581.760 | 581.760 | 581.760,Mediocampista
Espart,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,702.705,702.705 | 702.705 | 702.705 | 702.705 | 702.705 | 702.705,Defensa
Benito,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Portero
Aleksandrov,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Delantero
Beitia,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,501.861,501.861 | 501.861 | 501.861 | 501.861 | 501.861 | 501.861,Defensa
Óscar Marcos,Celta,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Delantero
Lebarbier,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Defensa
Barry,Villarreal,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 602.292,Mediocampista
Delgado,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 602.324,Defensa
Álvaro,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 501.929,Defensa
Selton,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Mediocampista
Meixús,Celta,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,485.372,485.372 | 485.372 | 485.372 | 485.372 | 485.372 | 485.372,Defensa
Echegoyen,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,562.286,562.286 | 562.286 | 562.286 | 562.286 | 562.286 | 562.286,Mediocampista
Niculaesei,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,803.099,803.099 | 803.099 | 803.099 | 803.099 | 803.099 | 803.099,Defensa
Boñar,Atlético,-4.293 | -8.390 | -11.522 | -30.824 | -70.945 | -194.493,"-0,96% | -1,85% | -2,52% | -6,48% | -13,75% | -30,41%",,31ddías,445.175,449.468 | 453.565 | 456.697 | 475.999 | 516.120 | 639.668,Defensa
Fortuny,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Huijsen,Real Madrid,+80.166 | -182.259 | -687.024 | -3.053.700 | -5.770.620 | -14.230.150,"+0,26% | -0,60% | -2,21% | -9,12% | -15,93% | -31,85%",,1ddías,30.443.693,30.363.527 | 30.625.952 | 31.130.717 | 33.497.393 | 36.214.313 | 44.673.843,Defensa
Ruggeri,Atlético,-144.050 | -288.643 | -437.383 | -876.492 | -1.468.797 | -3.418.695,"-2,18% | -4,28% | -6,34% | -11,95% | -18,53% | -34,61%",,31ddías,6.458.665,6.602.715 | 6.747.308 | 6.896.048 | 7.335.157 | 7.927.462 | 9.877.360,Defensa
Salinas,Málaga,0 | 0 | 0 | 0 | 0 | -503.180,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -31,98%",,12ddías,1.070.070,1.070.070 | 1.070.070 | 1.070.070 | 1.070.070 | 1.070.070 | 1.573.250,Defensa
Iván Romero,Levante,+99.408 | +132.143 | +130.870 | +16.597 | -201.075 | -1.187.837,"+1,45% | +1,93% | +1,92% | +0,24% | -2,81% | -14,57%",,2ddías,6.962.996,6.863.588 | 6.830.853 | 6.832.126 | 6.946.399 | 7.164.071 | 8.150.833,Delantero
De la Fuente,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,14.052.528,14.052.528 | 14.052.528 | 14.052.528 | 14.052.528 | 14.052.528 | 14.052.528,Defensa
Aguado,Elche,-9.832 | -22.040 | -36.558 | -123.724 | -409.734 | -1.863.420,"-0,28% | -0,63% | -1,04% | -3,43% | -10,51% | -34,83%",,37ddías,3.487.231,3.497.063 | 3.509.271 | 3.523.789 | 3.610.955 | 3.896.965 | 5.350.651,Mediocampista
Sivera,Alavés,+460.606 | +933.013 | +1.556.580 | +4.458.706 | +9.283.443 | +15.433.843,"+1,51% | +3,11% | +5,30% | +16,85% | +42,91% | +99,68%",,35ddías,30.917.546,30.456.940 | 29.984.533 | 29.360.966 | 26.458.840 | 21.634.103 | 15.483.703,Portero
Á. Núñez,Celta,-55.835 | -113.958 | -178.000 | -470.927 | -1.108.060 | -2.795.935,"-1,44% | -2,90% | -4,45% | -10,97% | -22,48% | -42,26%",,34ddías,3.820.873,3.876.708 | 3.934.831 | 3.998.873 | 4.291.800 | 4.928.933 | 6.616.808,Defensa
Affengruber,Elche,+180.906 | +432.457 | +668.587 | +2.512.517 | +7.213.296 | +13.431.214,"+0,54% | +1,31% | +2,04% | +8,13% | +27,51% | +67,16%",,29ddías,33.431.214,33.250.308 | 32.998.757 | 32.762.627 | 30.918.697 | 26.217.918 | 20.000.000,Defensa
Febas,Celta,+206.600 | +293.765 | +288.482 | -1.701.303 | -1.701.303 | -1.701.303,"+0,89% | +1,27% | +1,25% | -6,78% | -6,78% | -6,78%",,2ddías,23.395.585,23.188.985 | 23.101.820 | 23.107.103 | 25.096.888 | 25.096.888 | 25.096.888,Mediocampista
John ChetauyaJohn C.,Elche,-16.323 | -32.952 | -49.137 | -118.000 | -282.451 | -856.795,"-2,18% | -4,30% | -6,28% | -13,85% | -27,79% | -53,86%",,37ddías,733.890,750.213 | 766.842 | 783.027 | 851.890 | 1.016.341 | 1.590.685,Defensa
Bambo,Elche,-27.316 | -53.860 | -82.393 | -212.586 | +491.544 | +491.544,"-2,33% | -4,49% | -6,71% | -15,65% | 0% | 0%",,9ddías,1.146.009,1.173.325 | 1.199.869 | 1.228.402 | 1.358.595 | 0 | 0,Defensa
Vencedor,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,2.208.253,2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.208.253,Mediocampista
Youssef,Alavés,-1.909 | -5.138 | -10.188 | -37.995 | -96.787 | -275.369,"-0,38% | -1,03% | -2,02% | -7,14% | -16,37% | -35,77%",,29ddías,494.451,496.360 | 499.589 | 504.639 | 532.446 | 591.238 | 769.820,Defensa
Molina,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Jonny,Alavés,-16.175 | -59.462 | -108.202 | -351.022 | -863.129 | -3.183.021,"-0,29% | -1,07% | -1,93% | -6,00% | -13,58% | -36,68%",,33ddías,5.494.772,5.510.947 | 5.554.234 | 5.602.974 | 5.845.794 | 6.357.901 | 8.677.793,Defensa
Fran González,Sevilla,-970 | -14.481 | -28.205 | -28.205 | -28.205 | -28.205,"-0,14% | -2,10% | -4,01% | -4,01% | -4,01% | -4,01%",,3ddías,674.417,675.387 | 688.898 | 702.622 | 702.622 | 702.622 | 702.622,Portero
Mendy,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356,Defensa
Ortiz,Betis,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,1.706.372,1.706.372 | 1.706.372 | 1.706.372 | 1.706.372 | 1.706.372 | 1.706.372,Defensa
Osambela,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,501.932,501.932 | 501.932 | 501.932 | 501.932 | 501.932 | 501.932,Mediocampista
Juanpe,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Yáñez,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Delantero
D. Aguado,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,774.109,774.109 | 774.109 | 774.109 | 774.109 | 774.109 | 774.109,Defensa
Mariezkurrena,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,677.966,677.966 | 677.966 | 677.966 | 677.966 | 677.966 | 677.966,Delantero
Arguibide,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,582.013,582.013 | 582.013 | 582.013 | 582.013 | 582.013 | 582.013,Defensa
Castrín,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,4.823.016,4.823.016 | 4.823.016 | 4.823.016 | 4.823.016 | 4.823.016 | 4.823.016,Defensa
Rafa,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Portero
Diatta,Villarreal,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 581.656,Mediocampista
Swiderski,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Portero
Pablo García,Betis,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,2.509.371,2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.509.371,Delantero
Bekhoucha,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,1.104.254,1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.104.254,Defensa
Alexander-Arnold,Real Madrid,-265.835 | -511.240 | -809.823 | -1.860.724 | -4.173.151 | -12.860.857,"-1,10% | -2,10% | -3,28% | -7,23% | -14,88% | -35,01%",,37ddías,23.875.319,24.141.154 | 24.386.559 | 24.685.142 | 25.736.043 | 28.048.470 | 36.736.176,Defensa
Luiz Felipe,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,4.115.277,4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.115.277,Defensa
Rueda,Celta,+99.860 | +161.291 | +206.691 | +261.961 | +84.847 | -878.216,"+2,61% | +4,29% | +5,57% | +7,16% | +2,21% | -18,30%",,6ddías,3.919.717,3.819.857 | 3.758.426 | 3.713.026 | 3.657.756 | 3.834.870 | 4.797.933,Defensa
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,34ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 501.929,Mediocampista
