Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Navarro,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,501.909,501.909 | 501.909 | 501.909 | 501.909 | 501.909 | 501.909,Defensa
Cardoso,Sevilla,-23.861 | -47.648 | -72.375 | -180.755 | -404.869 | -1.154.492,"-2,51% | -4,90% | -7,25% | -16,34% | -30,43% | -55,51%",,36ddías,925.408,949.269 | 973.056 | 997.783 | 1.106.163 | 1.330.277 | 2.079.900,Defensa
Oso,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,14.053.332,14.053.332 | 14.053.332 | 14.053.332 | 14.053.332 | 14.053.332 | 14.053.332,Defensa
Álex Costa,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 602.284,Delantero
Folgado,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Portero
Carlos Soler,Real Sociedad,-23.135 | -84.775 | -181.236 | -1.062.066 | -2.943.766 | -7.679.082,"-0,08% | -0,28% | -0,59% | -3,34% | -8,74% | -19,99%",,36ddías,30.726.072,30.749.207 | 30.810.847 | 30.907.308 | 31.788.138 | 33.669.838 | 38.405.154,Mediocampista
Riedel,Espanyol,-81.140 | -146.094 | -192.497 | -619.887 | -619.887 | -619.887,"-1,63% | -2,89% | -3,78% | -11,23% | -11,23% | -11,23%",,6ddías,4.900.731,4.981.871 | 5.046.825 | 5.093.228 | 5.520.618 | 5.520.618 | 5.520.618,Defensa
Taufik,Atlético,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Mediocampista
Altozano,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 602.284,Mediocampista
Josan,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,1.204.650,1.204.650 | 1.204.650 | 1.204.650 | 1.204.650 | 1.204.650 | 1.204.650,Mediocampista
Davinchi,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,3.011.603,3.011.603 | 3.011.603 | 3.011.603 | 3.011.603 | 3.011.603 | 3.011.603,Defensa
Thiago,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,7.026.082,7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082,Mediocampista
Veiga,Villarreal,-681.194 | -1.366.759 | -1.768.245 | -1.138.169 | +3.206.489 | +15.869.126,"-1,59% | -3,14% | -4,02% | -2,63% | +8,22% | +60,23%",,4ddías,42.216.885,42.898.079 | 43.583.644 | 43.985.130 | 43.355.054 | 39.010.396 | 26.347.759,Defensa
Corralejo,Betis,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.248,602.248 | 602.248 | 602.248 | 602.248 | 602.248 | 602.248,Mediocampista
Nacho Pérez,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,581.692,581.692 | 581.692 | 581.692 | 581.692 | 581.692 | 581.692,Defensa
Sierra,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 602.284,Delantero
Montero,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Portero
Blázquez,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 581.656,Delantero
Suazo,Sevilla,-33.915 | -64.478 | -133.101 | -415.329 | -1.070.058 | -3.052.434,"-0,62% | -1,18% | -2,40% | -7,13% | -16,52% | -36,08%",,36ddías,5.408.494,5.442.409 | 5.472.972 | 5.541.595 | 5.823.823 | 6.478.552 | 8.460.928,Defensa
Ryan,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,13.550.652,13.550.652 | 13.550.652 | 13.550.652 | 13.550.652 | 13.550.652 | 13.550.652,Portero
Arriaga,Levante,-53.276 | -109.061 | -170.788 | -436.478 | -1.003.130 | -2.772.530,"-1,89% | -3,79% | -5,81% | -13,61% | -26,58% | -50,02%",,36ddías,2.770.384,2.823.660 | 2.879.445 | 2.941.172 | 3.206.862 | 3.773.514 | 5.542.914,Mediocampista
Vlachodimos,Sevilla,+489.127 | +941.180 | +1.341.788 | +1.778.865 | +1.245.564 | +1.245.564,"+3,09% | +6,13% | +8,97% | +12,25% | +8,27% | +8,27%",,6ddías,16.302.043,15.812.916 | 15.360.863 | 14.960.255 | 14.523.178 | 15.056.479 | 15.056.479,Portero
Oluwaseyi,Villarreal,-55.496 | -115.015 | -182.347 | -478.837 | -1.067.483 | -2.993.810,"-1,82% | -3,69% | -5,73% | -13,76% | -26,24% | -49,95%",,36ddías,3.000.363,3.055.859 | 3.115.378 | 3.182.710 | 3.479.200 | 4.067.846 | 5.994.173,Delantero
Bardghji,Barcelona,-101.543 | -187.029 | -283.582 | -718.257 | -1.395.791 | -1.395.791,"-2,88% | -5,18% | -7,65% | -17,34% | -28,97% | -28,97%",,12ddías,3.422.774,3.524.317 | 3.609.803 | 3.706.356 | 4.141.031 | 4.818.565 | 4.818.565,Delantero
Martínez Bastida,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 602.324,Mediocampista
Mendoza,Atlético,-5.600 | -12.125 | -21.243 | -60.509 | -163.528 | -532.292,"-0,64% | -1,37% | -2,38% | -6,50% | -15,81% | -37,94%",,36ddías,870.663,876.263 | 882.788 | 891.906 | 931.172 | 1.034.191 | 1.402.955,Mediocampista
Al Lal,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,501.936,501.936 | 501.936 | 501.936 | 501.936 | 501.936 | 501.936,Delantero
Aitor Mañas,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,562.164,562.164 | 562.164 | 562.164 | 562.164 | 562.164 | 562.164,Delantero
Izei,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,582.010,582.010 | 582.010 | 582.010 | 582.010 | 582.010 | 582.010,Mediocampista
Oláiz,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Defensa
Iker Muñoz,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 602.284,Defensa
Joan Martínez,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 702.622,Defensa
Unai Santos,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Carlos Macià,Villarreal,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,803.057,803.057 | 803.057 | 803.057 | 803.057 | 803.057 | 803.057,Mediocampista
Carrera,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,702.633,702.633 | 702.633 | 702.633 | 702.633 | 702.633 | 702.633,Delantero
Rosón,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.249,602.249 | 602.249 | 602.249 | 602.249 | 602.249 | 602.249,Mediocampista
Nakoha,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,501.874,501.874 | 501.874 | 501.874 | 501.874 | 501.874 | 501.874,Defensa
Jurado,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 602.292,Defensa
Panach,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,501.909,501.909 | 501.909 | 501.909 | 501.909 | 501.909 | 501.909,Defensa
Marchal,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Yassin,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,501.932,501.932 | 501.932 | 501.932 | 501.932 | 501.932 | 501.932,Defensa
Óscar Marcos,Celta,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Delantero
Aller,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,702.705,702.705 | 702.705 | 702.705 | 702.705 | 702.705 | 702.705,Portero
Aleksandrov,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Delantero
Ballestero,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Defensa
Monreal,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Defensa
Adrián Pérez,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Delantero
Juan Hernández,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,581.760,581.760 | 581.760 | 581.760 | 581.760 | 581.760 | 581.760,Mediocampista
Espart,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,702.705,702.705 | 702.705 | 702.705 | 702.705 | 702.705 | 702.705,Defensa
Benito,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Portero
Javi Navarro,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 702.622,Portero
Meixús,Celta,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,485.372,485.372 | 485.372 | 485.372 | 485.372 | 485.372 | 485.372,Defensa
Beitia,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,501.861,501.861 | 501.861 | 501.861 | 501.861 | 501.861 | 501.861,Defensa
Lebarbier,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Defensa
Barry,Villarreal,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 602.292,Mediocampista
Delgado,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 602.324,Defensa
Álvaro,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 501.929,Defensa
Selton,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Mediocampista
Echegoyen,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,562.286,562.286 | 562.286 | 562.286 | 562.286 | 562.286 | 562.286,Mediocampista
Niculaesei,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,803.099,803.099 | 803.099 | 803.099 | 803.099 | 803.099 | 803.099,Defensa
Dani Martínez,Atlético,-2.738 | -4.522 | -6.608 | -21.634 | -49.876 | -123.865,"-0,65% | -1,07% | -1,55% | -4,92% | -10,65% | -22,84%",,16ddías,418.461,421.199 | 422.983 | 425.069 | 440.095 | 468.337 | 542.326,Defensa
Fortuny,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Huijsen,Real Madrid,-257.999 | -762.764 | -1.316.375 | -3.818.753 | -6.307.252 | -15.035.180,"-0,84% | -2,45% | -4,15% | -11,17% | -17,20% | -33,11%",,36ddías,30.367.953,30.625.952 | 31.130.717 | 31.684.328 | 34.186.706 | 36.675.205 | 45.403.133,Defensa
Ruggeri,Atlético,-144.016 | -292.756 | -409.941 | -779.285 | -1.446.445 | -3.367.691,"-2,13% | -4,25% | -5,85% | -10,56% | -17,97% | -33,77%",,30ddías,6.603.292,6.747.308 | 6.896.048 | 7.013.233 | 7.382.577 | 8.049.737 | 9.970.983,Defensa
Salinas,Málaga,0 | 0 | 0 | 0 | -18.620 | -543.266,"0,00% | 0,00% | 0,00% | 0,00% | -1,71% | -33,67%",,11ddías,1.070.070,1.070.070 | 1.070.070 | 1.070.070 | 1.070.070 | 1.088.690 | 1.613.336,Defensa
Iván Romero,Levante,+34.141 | +32.868 | +16.218 | -124.191 | -370.155 | -1.300.541,"+0,50% | +0,48% | +0,24% | -1,78% | -5,12% | -15,93%",,1ddías,6.864.994,6.830.853 | 6.832.126 | 6.848.776 | 6.989.185 | 7.235.149 | 8.165.535,Delantero
De la Fuente,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,14.052.528,14.052.528 | 14.052.528 | 14.052.528 | 14.052.528 | 14.052.528 | 14.052.528,Defensa
Aguado,Elche,-11.619 | -26.137 | -43.410 | -139.118 | -464.874 | -1.993.644,"-0,33% | -0,74% | -1,23% | -3,83% | -11,73% | -36,31%",,36ddías,3.497.652,3.509.271 | 3.523.789 | 3.541.062 | 3.636.770 | 3.962.526 | 5.491.296,Mediocampista
Santiago,Elche,-9.725 | -18.787 | -28.455 | -77.099 | -179.150 | -537.490,"-1,63% | -3,11% | -4,63% | -11,62% | -23,41% | -47,83%",,36ddías,586.152,595.877 | 604.939 | 614.607 | 663.251 | 765.302 | 1.123.642,Mediocampista
Sivera,Alavés,+480.093 | +1.103.660 | +1.764.543 | +4.760.963 | +9.271.081 | +15.403.452,"+1,60% | +3,76% | +6,15% | +18,52% | +43,74% | +102,27%",,34ddías,30.464.626,29.984.533 | 29.360.966 | 28.700.083 | 25.703.663 | 21.193.545 | 15.061.174,Portero
Affengruber,Elche,+258.777 | +494.907 | +930.575 | +2.998.675 | +7.516.615 | +24.852.280,"+0,78% | +1,51% | +2,88% | +9,91% | +29,20% | 0%",,28ddías,33.257.534,32.998.757 | 32.762.627 | 32.326.959 | 30.258.859 | 25.740.919 | 0,Defensa
Febas,Celta,+91.815 | +86.532 | +19.019 | -1.903.253 | -1.903.253 | -1.903.253,"+0,40% | +0,37% | +0,08% | -7,58% | -7,58% | -7,58%",,1ddías,23.193.635,23.101.820 | 23.107.103 | 23.174.616 | 25.096.888 | 25.096.888 | 25.096.888,Mediocampista
John ChetauyaJohn C.,Elche,-16.564 | -32.749 | -46.368 | -122.718 | -294.146 | -887.885,"-2,16% | -4,18% | -5,82% | -14,06% | -28,16% | -54,20%",,36ddías,750.278,766.842 | 783.027 | 796.646 | 872.996 | 1.044.424 | 1.638.163,Defensa
Bambo,Elche,-26.446 | -54.979 | -85.364 | -218.225 | +518.958 | +518.958,"-2,20% | -4,48% | -6,78% | -15,68% | 0% | 0%",,8ddías,1.173.423,1.199.869 | 1.228.402 | 1.258.787 | 1.391.648 | 0 | 0,Defensa
Vencedor,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,2.208.253,2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.208.253,Mediocampista
Youssef,Alavés,-3.151 | -8.201 | -13.690 | -43.804 | -105.170 | -291.990,"-0,63% | -1,63% | -2,68% | -8,11% | -17,48% | -37,03%",,28ddías,496.438,499.589 | 504.639 | 510.128 | 540.242 | 601.608 | 788.428,Defensa
Molina,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Jonny,Alavés,-42.465 | -91.205 | -153.863 | -382.800 | -952.144 | -3.344.058,"-0,76% | -1,63% | -2,72% | -6,49% | -14,73% | -37,76%",,32ddías,5.511.769,5.554.234 | 5.602.974 | 5.665.632 | 5.894.569 | 6.463.913 | 8.855.827,Defensa
Fran González,Sevilla,-13.446 | -27.170 | -27.170 | -27.170 | -27.170 | -27.170,"-1,95% | -3,87% | -3,87% | -3,87% | -3,87% | -3,87%",,2ddías,675.452,688.898 | 702.622 | 702.622 | 702.622 | 702.622 | 702.622,Portero
Mendy,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356,Defensa
Ortiz,Betis,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,1.706.372,1.706.372 | 1.706.372 | 1.706.372 | 1.706.372 | 1.706.372 | 1.706.372,Defensa
Osambela,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,501.932,501.932 | 501.932 | 501.932 | 501.932 | 501.932 | 501.932,Mediocampista
Juanpe,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Yáñez,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Delantero
D. Aguado,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,774.109,774.109 | 774.109 | 774.109 | 774.109 | 774.109 | 774.109,Defensa
Mariezkurrena,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,677.966,677.966 | 677.966 | 677.966 | 677.966 | 677.966 | 677.966,Delantero
Arguibide,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,582.013,582.013 | 582.013 | 582.013 | 582.013 | 582.013 | 582.013,Defensa
Castrín,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,4.823.016,4.823.016 | 4.823.016 | 4.823.016 | 4.823.016 | 4.823.016 | 4.823.016,Defensa
Rafa,Sevilla,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Portero
Diatta,Villarreal,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 581.656,Mediocampista
Swiderski,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Portero
Pablo García,Betis,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,2.509.371,2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.509.371,Delantero
Bekhoucha,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,1.104.254,1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.104.254,Defensa
Alexander-Arnold,Real Madrid,-243.902 | -542.485 | -781.552 | -1.903.993 | -4.375.420 | -13.312.834,"-1,00% | -2,20% | -3,14% | -7,31% | -15,34% | -35,54%",,36ddías,24.142.657,24.386.559 | 24.685.142 | 24.924.209 | 26.046.650 | 28.518.077 | 37.455.491,Defensa
Luiz Felipe,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,4.115.277,4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.115.277,Defensa
Rueda,Celta,+62.404 | +107.804 | +144.531 | +156.800 | -62.202 | -1.016.429,"+1,66% | +2,90% | +3,93% | +4,28% | -1,60% | -21,01%",,5ddías,3.820.830,3.758.426 | 3.713.026 | 3.676.299 | 3.664.030 | 3.883.032 | 4.837.259,Defensa
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 501.929,Mediocampista
