Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Vecino,Celta,-53.364 | -105.505 | -158.850 | -358.762 | -809.336 | -2.331.945,"-2,84% | -5,46% | -8,00% | -16,41% | -30,69% | -56,06%",,44ddías,1.827.987,1.881.351 | 1.933.492 | 1.986.837 | 2.186.749 | 2.637.323 | 4.159.932,Mediocampista
Burcio,Celta,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Mediocampista
Manuel Ángel,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Mediocampista
Oláiz,Alavés,-9.884 | -19.267 | -28.126 | -28.126 | -28.126 | -28.126,"-1,69% | -3,25% | -4,67% | -4,67% | -4,67% | -4,67%",,3ddías,574.190,584.074 | 593.457 | 602.316 | 602.316 | 602.316 | 602.316,Defensa
Arcos,Celta,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Mediocampista
Izei,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,582.010,582.010 | 582.010 | 582.010 | 582.010 | 582.010 | 582.010,Mediocampista
Aitor Mañas,Alavés,-7.426 | -14.248 | -20.440 | -46.977 | -46.977 | -46.977,"-1,42% | -2,69% | -3,82% | -8,36% | -8,36% | -8,36%",,6ddías,515.187,522.613 | 529.435 | 535.627 | 562.164 | 562.164 | 562.164,Delantero
Hierro,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Delantero
Dani Martínez,Atlético,0 | 0 | 0 | 0 | -20.994 | -77.370,"0,00% | 0,00% | 0,00% | 0,00% | -4,81% | -15,70%",,7ddías,415.311,415.311 | 415.311 | 415.311 | 415.311 | 436.305 | 492.681,Defensa
Boñar,Atlético,0 | 0 | 0 | 0 | -30.859 | -127.274,"0,00% | 0,00% | 0,00% | 0,00% | -6,48% | -22,23%",,7ddías,445.140,445.140 | 445.140 | 445.140 | 445.140 | 475.999 | 572.414,Defensa
Puric,Atlético,0 | 0 | 0 | 0 | -27.463 | -115.525,"0,00% | 0,00% | 0,00% | 0,00% | -5,94% | -20,99%",,7ddías,434.872,434.872 | 434.872 | 434.872 | 434.872 | 462.335 | 550.397,Defensa
Marqués,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Cestero,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Gaitán,Villarreal,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 602.292,Mediocampista
Montes,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Ferran,Espanyol,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,602.248,602.248 | 602.248 | 602.248 | 602.248 | 602.248 | 602.248,Mediocampista
Tunde,Levante,-242.698 | -513.343 | -799.444 | -799.444 | -799.444 | -799.444,"-3,04% | -6,23% | -9,37% | -9,37% | -9,37% | -9,37%",,3ddías,7.732.448,7.975.146 | 8.245.791 | 8.531.892 | 8.531.892 | 8.531.892 | 8.531.892,Mediocampista
Kita,R. Sociedad B,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Defensa
Astiazaran,R. Sociedad B,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Mediocampista
Aguirre,R. Sociedad B,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Mediocampista
Fontanet,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,581.987,581.987 | 581.987 | 581.987 | 581.987 | 581.987 | 581.987,Defensa
Diangana,Elche,-30.581 | -61.523 | -92.839 | -237.873 | -421.976 | -980.449,"-2,78% | -5,43% | -7,98% | -18,18% | -28,27% | -47,80%",,44ddías,1.070.895,1.101.476 | 1.132.418 | 1.163.734 | 1.308.768 | 1.492.871 | 2.051.344,Delantero
Mikautadze,Villarreal,+649.628 | +1.119.091 | +1.290.849 | +3.733.423 | +9.942.829 | +14.023.053,"+1,02% | +1,78% | +2,06% | +6,19% | +18,37% | +28,01%",,37ddías,64.080.396,63.430.768 | 62.961.305 | 62.789.547 | 60.346.973 | 54.137.567 | 50.057.343,Delantero
Lamini Fati,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,677.955,677.955 | 677.955 | 677.955 | 677.955 | 677.955 | 677.955,Defensa
Jorge Cabello,Levante,-17.875 | -35.582 | -53.112 | -131.168 | -311.530 | +189.085,"-2,28% | -4,44% | -6,48% | -14,62% | -28,91% | 0%",,21ddías,765.961,783.836 | 801.543 | 819.073 | 897.129 | 1.077.491 | 0,Defensa
Valentín Gómez,Betis,-36.195 | -67.728 | -99.356 | -203.607 | -460.649 | -1.310.397,"-2,14% | -3,94% | -5,67% | -10,97% | -21,79% | -44,22%",,44ddías,1.652.943,1.689.138 | 1.720.671 | 1.752.299 | 1.856.550 | 2.113.592 | 2.963.340,Defensa
Deossa,Betis,-10.287 | -13.776 | -7.785 | +116.354 | +245.997 | -629.871,"-0,49% | -0,65% | -0,37% | +5,86% | +13,25% | -23,05%",,2ddías,2.102.634,2.112.921 | 2.116.410 | 2.110.419 | 1.986.280 | 1.856.637 | 2.732.505,Mediocampista
Junior,Betis,-64.258 | -130.940 | -196.036 | -422.739 | -1.003.202 | -2.915.644,"-1,94% | -3,87% | -5,69% | -11,51% | -23,59% | -47,30%",,44ddías,3.248.574,3.312.832 | 3.379.514 | 3.444.610 | 3.671.313 | 4.251.776 | 6.164.218,Defensa
Dituro,Elche,+155.139 | +257.846 | +316.593 | +863.587 | +1.292.876 | +528.862,"+2,01% | +3,38% | +4,18% | +12,29% | +19,60% | +7,19%",,13ddías,7.888.908,7.733.769 | 7.631.062 | 7.572.315 | 7.025.321 | 6.596.032 | 7.360.046,Portero
Dolan,Espanyol,+420.915 | +722.083 | +708.890 | +667.468 | +244.936 | -1.344.171,"+6,69% | +12,05% | +11,80% | +11,04% | +3,79% | -16,68%",,2ddías,6.714.163,6.293.248 | 5.992.080 | 6.005.273 | 6.046.695 | 6.469.227 | 8.058.334,Delantero
Roger BruguéBrugui,Levante,-61.804 | -124.996 | -190.570 | -484.162 | -1.007.370 | -2.685.036,"-3,00% | -5,88% | -8,70% | -19,49% | -33,50% | -57,31%",,45ddías,1.999.910,2.061.714 | 2.124.906 | 2.190.480 | 2.484.072 | 3.007.280 | 4.684.946,Delantero
C. Álvarez,Levante,-405.418 | -723.835 | -730.004 | -522.082 | +1.072.007 | +6.445.035,"-2,09% | -3,67% | -3,70% | -2,67% | +5,98% | +51,28%",,3ddías,19.012.705,19.418.123 | 19.736.540 | 19.742.709 | 19.534.787 | 17.940.698 | 12.567.670,Mediocampista
Jutglà,Celta,+18.629 | +37.736 | +59.830 | +320.065 | +249.361 | -1.636.489,"+0,20% | +0,40% | +0,63% | +3,46% | +2,68% | -14,61%",,9ddías,9.566.381,9.547.752 | 9.528.645 | 9.506.551 | 9.246.316 | 9.317.020 | 11.202.870,Delantero
Oriol Rey,Levante,+12.924 | +24.638 | +12.159 | -32.055 | -164.115 | -638.180,"+1,78% | +3,45% | +1,68% | -4,16% | -18,19% | -46,37%",,2ddías,738.041,725.117 | 713.403 | 725.882 | 770.096 | 902.156 | 1.376.221,Mediocampista
Gorrotxategi,Real Sociedad,-145.702 | -322.807 | -488.161 | -1.178.488 | -2.601.341 | -4.525.981,"-2,48% | -5,33% | -7,85% | -17,05% | -31,21% | -44,12%",,37ddías,5.733.453,5.879.155 | 6.056.260 | 6.221.614 | 6.911.941 | 8.334.794 | 10.259.434,Mediocampista
Ugrinic,Valencia,-54.178 | -111.890 | -155.405 | -225.025 | -770.484 | -2.895.293,"-1,45% | -2,95% | -4,05% | -5,76% | -17,32% | -44,04%",,4ddías,3.678.821,3.732.999 | 3.790.711 | 3.834.226 | 3.903.846 | 4.449.305 | 6.574.114,Mediocampista
Bigas,Elche,-142.638 | -271.017 | -408.789 | -921.204 | -1.918.684 | -3.970.179,"-2,98% | -5,52% | -8,09% | -16,56% | -29,24% | -46,10%",,39ddías,4.642.854,4.785.492 | 4.913.871 | 5.051.643 | 5.564.058 | 6.561.538 | 8.613.033,Defensa
Redondo,Elche,+29.435 | +13.990 | -1.900 | -57.030 | -217.230 | -790.248,"+3,52% | +1,64% | -0,22% | -6,17% | -20,04% | -47,69%",,1ddías,866.668,837.233 | 852.678 | 868.568 | 923.698 | 1.083.898 | 1.656.916,Mediocampista
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 501.929,Mediocampista
Rego,Athletic,-161.262 | -331.649 | -331.649 | -331.649 | -331.649 | -331.649,"-3,33% | -6,61% | -6,61% | -6,61% | -6,61% | -6,61%",,2ddías,4.687.176,4.848.438 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825,Defensa
Martim Neto,Elche,+4.076 | -21.101 | -52.666 | -130.114 | -313.085 | -755.702,"+0,26% | -1,31% | -3,21% | -7,56% | -16,45% | -32,21%",,1ddías,1.590.335,1.586.259 | 1.611.436 | 1.643.001 | 1.720.449 | 1.903.420 | 2.346.037,Mediocampista
Fortea,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,41ddías,802.099,802.099 | 802.099 | 802.099 | 802.099 | 802.099 | 802.099,Defensa
Manu Fernández,Celta,-2.393 | -3.973 | -4.704 | -17.386 | -37.212 | -96.957,"-0,60% | -1,00% | -1,18% | -4,22% | -8,62% | -19,73%",,44ddías,394.398,396.791 | 398.371 | 399.102 | 411.784 | 431.610 | 491.355,Defensa
De la Fuente,Levante,-303.097 | -748.872 | -1.219.904 | -1.219.904 | -1.219.904 | -1.219.904,"-2,31% | -5,51% | -8,68% | -8,68% | -8,68% | -8,68%",,3ddías,12.832.624,13.135.721 | 13.581.496 | 14.052.528 | 14.052.528 | 14.052.528 | 14.052.528,Defensa
Bambo,Elche,-27.244 | -52.199 | -76.480 | -155.132 | -367.772 | +336.358,"-2,68% | -5,00% | -7,17% | -13,54% | -27,07% | 0%",,16ddías,990.823,1.018.067 | 1.043.022 | 1.067.303 | 1.145.955 | 1.358.595 | 0,Defensa
John ChetauyaJohn C.,Elche,-12.658 | -24.930 | -36.799 | -93.094 | -211.129 | -654.072,"-1,94% | -3,74% | -5,43% | -12,69% | -24,78% | -50,51%",,44ddías,640.761,653.419 | 665.691 | 677.560 | 733.855 | 851.890 | 1.294.833,Defensa
Febas,Celta,-16.974 | +77.076 | +164.710 | +1.150.473 | -553.725 | -553.725,"-0,07% | +0,32% | +0,68% | +4,92% | -2,21% | -2,21%",,1ddías,24.543.163,24.560.137 | 24.466.087 | 24.378.453 | 23.392.690 | 25.096.888 | 25.096.888,Mediocampista
Affengruber,Elche,-385.180 | -938.132 | -1.443.966 | -2.118.447 | +390.214 | +9.664.235,"-1,22% | -2,91% | -4,41% | -6,34% | +1,26% | +44,65%",,7ddías,31.308.911,31.694.091 | 32.247.043 | 32.752.877 | 33.427.358 | 30.918.697 | 21.644.676,Defensa
Á. Núñez,Celta,-68.467 | -126.272 | -189.864 | -380.403 | -851.583 | -2.448.030,"-1,95% | -3,54% | -5,23% | -9,96% | -19,84% | -41,57%",,41ddías,3.440.217,3.508.684 | 3.566.489 | 3.630.081 | 3.820.620 | 4.291.800 | 5.888.247,Defensa
Santiago,Elche,-7.544 | -14.489 | -20.809 | -58.274 | -132.514 | -394.016,"-1,44% | -2,72% | -3,86% | -10,11% | -20,37% | -43,20%",,44ddías,518.021,525.565 | 532.510 | 538.830 | 576.295 | 650.535 | 912.037,Mediocampista
Aguado,Elche,+202.547 | +182.803 | +152.714 | +191.197 | +67.141 | -903.341,"+5,83% | +5,23% | +4,33% | +5,48% | +1,86% | -19,72%",,1ddías,3.678.096,3.475.549 | 3.495.293 | 3.525.382 | 3.486.899 | 3.610.955 | 4.581.437,Mediocampista
