Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Álex Costa,Sevilla,0 | 0 | 0 | 0 | 0 | -1.051.615,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 0,Delantero
Folgado,Real Sociedad,0 | 0 | 0 | 0 | 0 | -974.609,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 0,Portero
Carlos Soler,Real Sociedad,-233.111 | -486.639 | -761.805 | -1.711.706 | -3.805.334 | -8.002.885,"-0,75% | -1,54% | -2,40% | -5,23% | -10,92% | -20,50%",,32ddías,31.027.246,31.260.357 | 31.513.885 | 31.789.051 | 32.738.952 | 34.832.580 | 39.030.131,Mediocampista
Sancris,Getafe,-16.862 | -34.831 | -53.041 | -131.298 | -297.821 | -905.511,"-2,21% | -4,45% | -6,63% | -14,94% | -28,50% | -54,79%",,32ddías,747.320,764.182 | 782.151 | 800.361 | 878.618 | 1.045.141 | 1.652.831,Delantero
Montero,Alavés,0 | 0 | 0 | 0 | 0 | -1.070.603,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 0,Portero
Bardghji,Barcelona,-105.091 | -217.782 | -329.878 | -842.248 | -1.007.356 | +1.360.796,"-2,68% | -5,41% | -7,97% | -18,10% | -20,91% | 0%",,8ddías,3.811.209,3.916.300 | 4.028.991 | 4.141.087 | 4.653.457 | 4.818.565 | 0,Delantero
Nacho Pérez,Levante,0 | 0 | 0 | 0 | 0 | -1.072.651,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,581.692,581.692 | 581.692 | 581.692 | 581.692 | 581.692 | 0,Defensa
Josan,Elche,0 | 0 | 0 | 0 | 0 | -451.852,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,1.204.650,1.204.650 | 1.204.650 | 1.204.650 | 1.204.650 | 1.204.650 | 0,Mediocampista
Davinchi,Getafe,0 | 0 | 0 | 0 | 0 | +1.347.341,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,3.011.603,3.011.603 | 3.011.603 | 3.011.603 | 3.011.603 | 3.011.603 | 0,Defensa
Mastantuono,Real Madrid,0 | 0 | 0 | 0 | 0 | +8.242.754,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,10.037.262,10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 0,Delantero
Thiago,Real Madrid,0 | 0 | 0 | 0 | 0 | +4.848.243,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,7.026.082,7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 0,Mediocampista
Veiga,Villarreal,+171.544 | +348.000 | +821.255 | +3.384.996 | +8.086.004 | +19.079.827,"+0,39% | +0,79% | +1,89% | +8,30% | +22,40% | +76,02%",,31ddías,44.178.520,44.006.976 | 43.830.520 | 43.357.265 | 40.793.524 | 36.092.516 | 25.098.693,Defensa
Corralejo,Betis,0 | 0 | 0 | 0 | 0 | -1.051.651,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.248,602.248 | 602.248 | 602.248 | 602.248 | 602.248 | 0,Mediocampista
Altozano,Sevilla,0 | 0 | 0 | 0 | 0 | -1.051.654,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 0,Mediocampista
Oluwaseyi,Villarreal,-70.816 | -147.715 | -228.894 | -548.311 | -1.209.121 | -3.244.894,"-2,13% | -4,35% | -6,58% | -14,43% | -27,11% | -49,96%",,32ddías,3.250.384,3.321.200 | 3.398.099 | 3.479.278 | 3.798.695 | 4.459.505 | 6.495.278,Delantero
Sierra,Sevilla,0 | 0 | 0 | 0 | 0 | -1.051.615,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 0,Delantero
Blázquez,Valencia,0 | 0 | 0 | 0 | 0 | -1.072.243,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 0,Delantero
Suazo,Sevilla,-70.467 | -148.251 | -214.910 | -576.049 | -1.187.318 | -3.318.363,"-1,24% | -2,58% | -3,69% | -9,31% | -17,47% | -37,17%",,32ddías,5.609.044,5.679.511 | 5.757.295 | 5.823.954 | 6.185.093 | 6.796.362 | 8.927.407,Defensa
Ryan,Levante,0 | 0 | 0 | 0 | 0 | +11.791.282,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,13.550.652,13.550.652 | 13.550.652 | 13.550.652 | 13.550.652 | 13.550.652 | 0,Portero
Arriaga,Levante,-61.811 | -134.168 | -204.543 | -511.662 | -1.126.771 | -2.920.262,"-2,02% | -4,28% | -6,38% | -14,56% | -27,29% | -49,31%",,32ddías,3.002.368,3.064.179 | 3.136.536 | 3.206.911 | 3.514.030 | 4.129.139 | 5.922.630,Mediocampista
Vlachodimos,Sevilla,+345.533 | +513.119 | -500.784 | -500.784 | -500.784 | +12.783.662,"+2,43% | +3,65% | -3,33% | -3,33% | -3,33% | 0%",,2ddías,14.555.695,14.210.162 | 14.042.576 | 15.056.479 | 15.056.479 | 15.056.479 | 0,Portero
Adam Boayar,Elche,0 | 0 | 0 | 0 | 0 | -952.296,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,702.711,702.711 | 702.711 | 702.711 | 702.711 | 702.711 | 0,Mediocampista
Taufik,Atlético,0 | 0 | 0 | 0 | 0 | -1.052.157,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 0,Mediocampista
Mendoza,Atlético,-11.854 | -22.511 | -27.416 | -76.653 | -199.116 | -575.243,"-1,29% | -2,43% | -2,94% | -7,82% | -18,05% | -38,89%",,32ddías,903.790,915.644 | 926.301 | 931.206 | 980.443 | 1.102.906 | 1.479.033,Mediocampista
Óscar Marcos,Celta,0 | 0 | 0 | 0 | 0 | -1.051.642,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 0,Delantero
Izei,Alavés,0 | 0 | 0 | 0 | 0 | -1.071.809,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,582.010,582.010 | 582.010 | 582.010 | 582.010 | 582.010 | 0,Mediocampista
Oláiz,Alavés,0 | 0 | 0 | 0 | 0 | -1.059.678,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 0,Defensa
Iker Muñoz,Sevilla,0 | 0 | 0 | 0 | 0 | -1.051.550,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 0,Defensa
Joan Martínez,Real Madrid,0 | 0 | 0 | 0 | 0 | -951.347,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 0,Defensa
Unai Santos,Osasuna,0 | 0 | 0 | 0 | 0 | -1.051.515,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 0,Defensa
Carlos Macià,Villarreal,0 | 0 | 0 | 0 | 0 | -850.933,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,803.057,803.057 | 803.057 | 803.057 | 803.057 | 803.057 | 0,Mediocampista
Carrera,Real Sociedad,0 | 0 | 0 | 0 | 0 | -951.295,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,702.633,702.633 | 702.633 | 702.633 | 702.633 | 702.633 | 0,Delantero
Rosón,Levante,0 | 0 | 0 | 0 | 0 | -1.055.081,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.249,602.249 | 602.249 | 602.249 | 602.249 | 602.249 | 0,Mediocampista
Nakoha,Levante,0 | 0 | 0 | 0 | 0 | -1.152.013,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,501.874,501.874 | 501.874 | 501.874 | 501.874 | 501.874 | 0,Defensa
Jurado,Valencia,0 | 0 | 0 | 0 | 0 | -1.051.599,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 0,Defensa
Panach,Valencia,0 | 0 | 0 | 0 | 0 | -1.151.970,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,501.909,501.909 | 501.909 | 501.909 | 501.909 | 501.909 | 0,Defensa
Marchal,Real Sociedad,0 | 0 | 0 | 0 | 0 | -1.051.657,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Mediocampista
Yassin,Getafe,0 | 0 | 0 | 0 | 0 | -1.154.179,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,501.932,501.932 | 501.932 | 501.932 | 501.932 | 501.932 | 0,Defensa
Al Lal,Elche,0 | 0 | 0 | 0 | 0 | -1.151.951,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,501.936,501.936 | 501.936 | 501.936 | 501.936 | 501.936 | 0,Delantero
Meixús,Celta,0 | 0 | 0 | 0 | 0 | -1.169.174,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,485.372,485.372 | 485.372 | 485.372 | 485.372 | 485.372 | 0,Defensa
Martínez Bastida,Elche,0 | 0 | 0 | 0 | 0 | -1.051.575,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 0,Mediocampista
Benito,Getafe,0 | 0 | 0 | 0 | 0 | -1.074.804,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 0,Portero
Aller,Barcelona,0 | 0 | 0 | 0 | 0 | -973.164,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,702.705,702.705 | 702.705 | 702.705 | 702.705 | 702.705 | 0,Portero
Ballestero,Alavés,0 | 0 | 0 | 0 | 0 | -1.051.596,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 0,Defensa
Monreal,Athletic,0 | 0 | 0 | 0 | 0 | -1.066.644,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 0,Defensa
Adrián Pérez,Athletic,0 | 0 | 0 | 0 | 0 | -1.052.595,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 0,Delantero
Juan Hernández,Barcelona,0 | 0 | 0 | 0 | 0 | -1.072.140,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,581.760,581.760 | 581.760 | 581.760 | 581.760 | 581.760 | 0,Mediocampista
Espart,Barcelona,0 | 0 | 0 | 0 | 0 | -952.925,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,702.705,702.705 | 702.705 | 702.705 | 702.705 | 702.705 | 0,Defensa
Aleksandrov,Getafe,0 | 0 | 0 | 0 | 0 | -1.051.581,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 0,Delantero
Selton,Athletic,0 | 0 | 0 | 0 | 0 | -1.051.639,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 0,Mediocampista
Javi Navarro,Real Madrid,0 | 0 | 0 | 0 | 0 | -982.729,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 0,Portero
Beitia,Real Sociedad,0 | 0 | 0 | 0 | 0 | -1.152.035,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,501.861,501.861 | 501.861 | 501.861 | 501.861 | 501.861 | 0,Defensa
Lebarbier,Real Sociedad,0 | 0 | 0 | 0 | 0 | -1.056.050,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Defensa
Barry,Villarreal,0 | 0 | 0 | 0 | 0 | -1.058.758,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 0,Mediocampista
Delgado,Elche,0 | 0 | 0 | 0 | 0 | -1.051.575,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 0,Defensa
Álvaro,Alavés,0 | 0 | 0 | 0 | 0 | -1.154.040,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 0,Defensa
Echegoyen,Osasuna,0 | 0 | 0 | 0 | 0 | -1.091.613,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,562.286,562.286 | 562.286 | 562.286 | 562.286 | 562.286 | 0,Mediocampista
Niculaesei,Elche,0 | 0 | 0 | 0 | 0 | -850.801,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,803.099,803.099 | 803.099 | 803.099 | 803.099 | 803.099 | 0,Defensa
Hierro,Athletic,0 | 0 | 0 | 0 | 0 | -1.051.609,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 0,Delantero
Fortuny,Real Madrid,0 | 0 | 0 | 0 | 0 | -1.086.151,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Mediocampista
Huijsen,Real Madrid,-554.432 | -1.248.000 | -1.937.947 | -3.573.556 | -5.507.289 | -15.760.894,"-1,69% | -3,73% | -5,67% | -9,98% | -14,59% | -32,83%",,32ddías,32.249.458,32.803.890 | 33.497.458 | 34.187.405 | 35.823.014 | 37.756.747 | 48.010.352,Defensa
Ruggeri,Atlético,-136.088 | -189.461 | -237.737 | -547.788 | -1.352.015 | -2.158.757,"-1,87% | -2,58% | -3,22% | -7,12% | -15,91% | -23,20%",,26ddías,7.145.037,7.281.125 | 7.334.498 | 7.382.774 | 7.692.825 | 8.497.052 | 9.303.794,Defensa
Salinas,Málaga,0 | 0 | 0 | 0 | -129.249 | -721.762,"0,00% | 0,00% | 0,00% | 0,00% | -10,78% | -40,28%",,7ddías,1.070.070,1.070.070 | 1.070.070 | 1.070.070 | 1.070.070 | 1.199.319 | 1.791.832,Defensa
Sivera,Alavés,+819.959 | +1.481.727 | +2.235.415 | +5.131.585 | +8.536.792 | +13.508.489,"+3,02% | +5,60% | +8,70% | +22,50% | +44,00% | +93,60%",,30ddías,27.940.683,27.120.724 | 26.458.956 | 25.705.268 | 22.809.098 | 19.403.891 | 14.432.194,Portero
De la Fuente,Levante,0 | 0 | 0 | 0 | 0 | +12.236.692,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,14.052.528,14.052.528 | 14.052.528 | 14.052.528 | 14.052.528 | 14.052.528 | 0,Defensa
Aguado,Elche,-16.445 | -47.653 | -73.606 | -221.785 | -656.406 | -2.345.615,"-0,46% | -1,32% | -2,02% | -5,86% | -15,56% | -39,70%",,32ddías,3.563.313,3.579.758 | 3.610.966 | 3.636.919 | 3.785.098 | 4.219.719 | 5.908.928,Mediocampista
Santiago,Elche,-11.808 | -24.511 | -37.239 | -91.490 | -204.725 | -647.540,"-1,85% | -3,77% | -5,61% | -12,75% | -24,64% | -50,84%",,32ddías,626.025,637.833 | 650.536 | 663.264 | 717.515 | 830.750 | 1.273.565,Mediocampista
Á. Núñez,Celta,-71.314 | -148.124 | -229.890 | -569.859 | -1.303.170 | -2.653.091,"-1,69% | -3,45% | -5,26% | -12,09% | -23,93% | -39,03%",,29ddías,4.143.685,4.214.999 | 4.291.809 | 4.373.575 | 4.713.544 | 5.446.855 | 6.796.776,Defensa
Affengruber,Elche,+578.843 | +1.018.038 | +1.676.253 | +4.480.251 | +8.482.282 | +23.532.252,"+1,85% | +3,29% | +5,54% | +16,32% | +36,16% | 0%",,24ddías,31.937.506,31.358.663 | 30.919.468 | 30.261.253 | 27.457.255 | 23.455.224 | 0,Defensa
Febas,Celta,-803.042 | -1.673.498 | -1.673.498 | -1.673.498 | -1.673.498 | +11.948.599,"-3,31% | -6,67% | -6,67% | -6,67% | -6,67% | 0%",,2ddías,23.423.390,24.226.432 | 25.096.888 | 25.096.888 | 25.096.888 | 25.096.888 | 0,Mediocampista
John ChetauyaJohn C.,Elche,-15.393 | -36.152 | -57.268 | -148.724 | -340.137 | -1.036.494,"-1,85% | -4,24% | -6,56% | -15,42% | -29,43% | -55,96%",,32ddías,815.740,831.133 | 851.892 | 873.008 | 964.464 | 1.155.877 | 1.852.234,Defensa
Bambo,Elche,-32.874 | -67.816 | -100.878 | +636.318 | +636.318 | +636.318,"-2,48% | -4,99% | -7,25% | 0% | 0% | 0%",,4ddías,1.290.783,1.323.657 | 1.358.599 | 1.391.661 | 0 | 0 | 0,Defensa
Vencedor,Athletic,0 | 0 | 0 | 0 | 0 | +554.351,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,2.208.253,2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 0,Mediocampista
Youssef,Alavés,-7.274 | -15.255 | -23.062 | -55.496 | -120.827 | -360.950,"-1,39% | -2,87% | -4,27% | -9,69% | -18,94% | -41,10%",,24ddías,517.193,524.467 | 532.448 | 540.255 | 572.689 | 638.020 | 878.143,Defensa
Molina,Rayo,0 | 0 | 0 | 0 | 0 | -1.068.801,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Portero
Jonny,Alavés,-44.949 | -117.659 | -166.629 | -409.749 | -1.197.033 | -3.432.450,"-0,78% | -2,01% | -2,83% | -6,68% | -17,28% | -37,47%",,28ddías,5.728.327,5.773.276 | 5.845.986 | 5.894.956 | 6.138.076 | 6.925.360 | 9.160.777,Defensa
Fran González,Sevilla,0 | 0 | 0 | 0 | 0 | -971.237,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 0,Portero
Mendy,Rayo,0 | 0 | 0 | 0 | 0 | +4.260.641,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 0,Defensa
Ortiz,Betis,0 | 0 | 0 | 0 | 0 | +40.366,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,1.706.372,1.706.372 | 1.706.372 | 1.706.372 | 1.706.372 | 1.706.372 | 0,Defensa
Osambela,Osasuna,0 | 0 | 0 | 0 | 0 | -1.151.967,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,501.932,501.932 | 501.932 | 501.932 | 501.932 | 501.932 | 0,Mediocampista
Juanpe,Rayo,0 | 0 | 0 | 0 | 0 | -1.097.579,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 0,Portero
Yáñez,Real Madrid,0 | 0 | 0 | 0 | 0 | -951.137,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 0,Delantero
D. Aguado,Real Madrid,0 | 0 | 0 | 0 | 0 | -879.790,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,774.109,774.109 | 774.109 | 774.109 | 774.109 | 774.109 | 0,Defensa
Mariezkurrena,Real Sociedad,0 | 0 | 0 | 0 | 0 | -975.968,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,677.966,677.966 | 677.966 | 677.966 | 677.966 | 677.966 | 0,Delantero
Arguibide,Osasuna,0 | 0 | 0 | 0 | 0 | -1.072.000,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,582.013,582.013 | 582.013 | 582.013 | 582.013 | 582.013 | 0,Defensa
Castrín,Sevilla,0 | 0 | 0 | 0 | 0 | +3.162.071,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,4.823.016,4.823.016 | 4.823.016 | 4.823.016 | 4.823.016 | 4.823.016 | 0,Defensa
Rafa,Sevilla,0 | 0 | 0 | 0 | 0 | -1.095.860,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 0,Portero
Diatta,Villarreal,0 | 0 | 0 | 0 | 0 | -1.072.673,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 0,Mediocampista
Swiderski,Alavés,0 | 0 | 0 | 0 | 0 | -1.094.910,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 0,Portero
Pablo García,Betis,0 | 0 | 0 | 0 | 0 | +855.442,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,2.509.371,2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 0,Delantero
Bekhoucha,Getafe,0 | 0 | 0 | 0 | 0 | -549.648,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0%",,29ddías,1.104.254,1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 0,Defensa
Alexander-Arnold,Real Madrid,-242.062 | -520.765 | -832.270 | -2.097.033 | -5.116.147 | -14.460.321,"-0,95% | -2,02% | -3,20% | -7,68% | -16,87% | -36,45%",,32ddías,25.215.348,25.457.410 | 25.736.113 | 26.047.618 | 27.312.381 | 30.331.495 | 39.675.669,Defensa
Almada,Atlético,-164.160 | -320.860 | -487.681 | -1.089.432 | -2.221.060 | -4.022.105,"-2,61% | -4,98% | -7,38% | -15,11% | -26,63% | -39,66%",,26ddías,6.120.310,6.284.470 | 6.441.170 | 6.607.991 | 7.209.742 | 8.341.370 | 10.142.415,Mediocampista
Rueda,Celta,+5.849 | -2.140 | -8.761 | -107.859 | -405.603 | -1.389.722,"+0,16% | -0,06% | -0,24% | -2,87% | -9,99% | -27,55%",,1ddías,3.655.451,3.649.602 | 3.657.591 | 3.664.212 | 3.763.310 | 4.061.054 | 5.045.173,Defensa
Redondo,Elche,-26.174 | -55.027 | -83.003 | -203.949 | -456.854 | -1.317.460,"-2,48% | -5,08% | -7,47% | -16,54% | -30,75% | -56,15%",,32ddías,1.028.872,1.055.046 | 1.083.899 | 1.111.875 | 1.232.821 | 1.485.726 | 2.346.332,Mediocampista
