Fecha,Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
2026-07-30,Gorrotxategi,Real Sociedad,-32.697 | -178.682 | -287.586 | -772.684 | -1.514.594 | +1.034.443,"-0,36% | -1,94% | -3,09% | -7,88% | -14,36% | +12,93%",,17ddías,9.034.443,9.067.140 | 9.213.125 | 9.322.029 | 9.807.127 | 10.549.037 | 8.000.000,Mediocampista
2026-07-30,Oriol Rey,Levante,-27.289 | -58.014 | -85.728 | -212.880 | -486.583 | -947.546,"-2,53% | -5,22% | -7,53% | -16,82% | -31,62% | -47,38%",,24ddías,1.052.454,1.079.743 | 1.110.468 | 1.138.182 | 1.265.334 | 1.539.037 | 2.000.000,Mediocampista
2026-07-30,Alexander-Arnold,Real Madrid,-350.535 | -820.142 | -1.261.829 | -3.224.566 | -7.209.647 | -12.302.065,"-1,25% | -2,88% | -4,36% | -10,43% | -20,65% | -30,76%",,24ddías,27.697.935,28.048.470 | 28.518.077 | 28.959.764 | 30.922.501 | 34.907.582 | 40.000.000,Defensa
2026-07-30,Martim Neto,Elche,-10.591 | -26.850 | -43.083 | -136.892 | -436.499 | -897.545,"-0,50% | -1,26% | -2,01% | -6,11% | -17,19% | -29,92%",,24ddías,2.102.455,2.113.046 | 2.129.305 | 2.145.538 | 2.239.347 | 2.538.954 | 3.000.000,Mediocampista
2026-07-30,Jonny,Alavés,-115.136 | -221.148 | -305.285 | -813.263 | -1.836.020 | -2.757.235,"-1,81% | -3,42% | -4,66% | -11,53% | -22,73% | -30,64%",,20ddías,6.242.765,6.357.901 | 6.463.913 | 6.548.050 | 7.056.028 | 8.078.785 | 9.000.000,Defensa
2026-07-30,Almada,Atlético,-158.100 | -350.721 | -509.134 | -1.124.690 | -2.373.342 | -2.608.003,"-2,09% | -4,53% | -6,44% | -13,21% | -24,30% | -26,08%",,18ddías,7.391.997,7.550.097 | 7.742.718 | 7.901.131 | 8.516.687 | 9.765.339 | 10.000.000,Mediocampista
2026-07-30,Luiz Felipe,Rayo,0 | 0 | 0 | 0 | 0 | +15.277,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,4.115.277,4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.100.000,Defensa
2026-07-30,Hancko,Atlético,-175.227 | -445.347 | -620.321 | -2.161.684 | -5.391.548 | -8.928.831,"-0,56% | -1,41% | -1,96% | -6,50% | -14,79% | -22,32%",,22ddías,31.071.169,31.246.396 | 31.516.516 | 31.691.490 | 33.232.853 | 36.462.717 | 40.000.000,Defensa
2026-07-30,Fortea,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.099,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,26%",,21ddías,802.099,802.099 | 802.099 | 802.099 | 802.099 | 802.099 | 800.000,Defensa
2026-07-30,Jutglà,Celta,-139.352 | -272.729 | -396.578 | -946.427 | -2.383.968 | -1.343.790,"-1,42% | -2,75% | -3,94% | -8,93% | -19,80% | -12,22%",,20ddías,9.656.210,9.795.562 | 9.928.939 | 10.052.788 | 10.602.637 | 12.040.178 | 11.000.000,Delantero
2026-07-30,Valentín Gómez,Betis,-44.133 | -101.010 | -151.511 | -375.911 | -881.480 | -1.619.271,"-1,82% | -4,07% | -5,98% | -13,64% | -27,02% | -40,48%",,24ddías,2.380.729,2.424.862 | 2.481.739 | 2.532.240 | 2.756.640 | 3.262.209 | 4.000.000,Defensa
2026-07-30,C. Álvarez,Levante,+365.986 | +616.780 | +982.256 | +2.632.238 | +4.404.973 | +7.922.156,"+2,35% | +4,03% | +6,57% | +19,81% | +38,25% | +99,03%",,23ddías,15.922.156,15.556.170 | 15.305.376 | 14.939.900 | 13.289.918 | 11.517.183 | 8.000.000,Mediocampista
2026-07-30,Deossa,Betis,-52.969 | -113.033 | -169.176 | -408.877 | -937.715 | -1.791.617,"-2,45% | -5,09% | -7,43% | -16,24% | -30,78% | -45,94%",,24ddías,2.108.383,2.161.352 | 2.221.416 | 2.277.559 | 2.517.260 | 3.046.098 | 3.900.000,Mediocampista
2026-07-30,Junior,Betis,-119.027 | -229.110 | -348.683 | -874.349 | -1.871.932 | -3.127.445,"-2,38% | -4,49% | -6,68% | -15,21% | -27,75% | -39,09%",,24ddías,4.872.555,4.991.582 | 5.101.665 | 5.221.238 | 5.746.904 | 6.744.487 | 8.000.000,Defensa
2026-07-30,Dituro,Elche,-77.807 | -81.683 | -85.128 | -250.552 | -770.863 | -1.162.174,"-1,13% | -1,18% | -1,23% | -3,53% | -10,13% | -14,53%",,24ddías,6.837.826,6.915.633 | 6.919.509 | 6.922.954 | 7.088.378 | 7.608.689 | 8.000.000,Portero
