Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Veiga,Villarreal,-484.347 | -1.083.642 | -1.845.142 | -4.445.948 | -1.777.520 | +9.916.487,"-1,21% | -2,67% | -4,46% | -10,11% | -4,30% | +33,48%",,8ddías,39.539.182,40.023.529 | 40.622.824 | 41.384.324 | 43.985.130 | 41.316.702 | 29.622.695,Defensa
Radu,Celta,-463.592 | -813.503 | -1.068.590 | +16.804 | +5.055.595 | +15.499.390,"-1,17% | -2,03% | -2,65% | +0,04% | +14,79% | +65,26%",,3ddías,39.248.115,39.711.707 | 40.061.618 | 40.316.705 | 39.231.311 | 34.192.520 | 23.748.725,Portero
Toljan,Levante,-34.932 | -76.089 | -143.786 | -359.524 | -658.316 | -2.220.592,"-0,81% | -1,76% | -3,27% | -7,79% | -13,40% | -34,30%",,38ddías,4.253.686,4.288.618 | 4.329.775 | 4.397.472 | 4.613.210 | 4.912.002 | 6.474.278,Defensa
Carlos Espí,Real Madrid,+137.753 | +382.944 | +542.887 | +5.211.054 | +5.211.054 | +5.211.054,"+1,60% | +4,58% | +6,62% | 0% | 0% | 0%",,4ddías,8.742.183,8.604.430 | 8.359.239 | 8.199.296 | 0 | 0 | 0,Delantero
Cortés,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,803.000,803.000 | 803.000 | 803.000 | 803.000 | 803.000 | 803.000,Delantero
Primo,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,1.104.126,1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126,Portero
Vertrouwd,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,1.003.725,1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725,Defensa
Becerra,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,581.700,581.700 | 581.700 | 581.700 | 581.700 | 581.700 | 581.700,Mediocampista
Rueda,Celta,+78.113 | +207.424 | +298.276 | +541.694 | +489.811 | -339.075,"+1,89% | +5,17% | +7,61% | +14,73% | +13,14% | -7,44%",,9ddías,4.217.993,4.139.880 | 4.010.569 | 3.919.717 | 3.676.299 | 3.728.182 | 4.557.068,Defensa
Víctor García,Levante,-19.978 | -46.914 | -93.671 | -293.855 | -759.070 | -2.303.618,"-0,98% | -2,28% | -4,45% | -12,76% | -27,42% | -53,41%",,40ddías,2.009.477,2.029.455 | 2.056.391 | 2.103.148 | 2.303.332 | 2.768.547 | 4.313.095,Defensa
Niculaesei,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,803.099,803.099 | 803.099 | 803.099 | 803.099 | 803.099 | 803.099,Defensa
Mendoza,Atlético,-4.845 | -7.425 | -14.755 | -42.306 | -115.504 | -440.450,"-0,57% | -0,87% | -1,71% | -4,74% | -11,97% | -34,14%",,40ddías,849.600,854.445 | 857.025 | 864.355 | 891.906 | 965.104 | 1.290.050,Mediocampista
Echegoyen,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,562.286,562.286 | 562.286 | 562.286 | 562.286 | 562.286 | 562.286,Mediocampista
Josan,Elche,-15.144 | -49.486 | -86.572 | -86.572 | -86.572 | -86.572,"-1,34% | -4,24% | -7,19% | -7,19% | -7,19% | -7,19%",,3ddías,1.118.078,1.133.222 | 1.167.564 | 1.204.650 | 1.204.650 | 1.204.650 | 1.204.650,Mediocampista
Davinchi,Getafe,+89.338 | +206.081 | -367 | -367 | -367 | -367,"+3,06% | +7,35% | -0,01% | -0,01% | -0,01% | -0,01%",,2ddías,3.011.236,2.921.898 | 2.805.155 | 3.011.603 | 3.011.603 | 3.011.603 | 3.011.603,Defensa
Thiago,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,7.026.082,7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082 | 7.026.082,Mediocampista
Pablo CamposCuñat Campos,Levante,-13.944 | -32.003 | -50.353 | -135.778 | -218.517 | -381.089,"-1,28% | -2,90% | -4,49% | -11,24% | -16,93% | -26,22%",,13ddías,1.072.202,1.086.146 | 1.104.205 | 1.122.555 | 1.207.980 | 1.290.719 | 1.453.291,Portero
Joselu,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Delantero
Junior,Betis,-47.382 | -107.518 | -179.478 | -472.308 | -1.160.937 | -3.252.462,"-1,34% | -2,99% | -4,89% | -11,91% | -24,95% | -48,22%",,40ddías,3.492.025,3.539.407 | 3.599.543 | 3.671.503 | 3.964.333 | 4.652.962 | 6.744.487,Defensa
Gorrotxategi,Real Sociedad,-157.745 | -337.569 | -532.801 | -1.305.094 | -2.407.446 | -4.169.657,"-2,41% | -5,03% | -7,71% | -16,98% | -27,40% | -39,53%",,33ddías,6.379.380,6.537.125 | 6.716.949 | 6.912.181 | 7.684.474 | 8.786.826 | 10.549.037,Mediocampista
Dituro,Elche,+186.510 | +325.399 | +457.304 | +907.232 | +798.498 | -124.940,"+2,56% | +4,55% | +6,51% | +13,80% | +11,94% | -1,64%",,9ddías,7.483.749,7.297.239 | 7.158.350 | 7.026.445 | 6.576.517 | 6.685.251 | 7.608.689,Portero
Dolan,Espanyol,-5.180 | -3.268 | -32.673 | -234.817 | -792.705 | -2.512.402,"-0,09% | -0,05% | -0,54% | -3,76% | -11,64% | -29,46%",,1ddías,6.014.857,6.020.037 | 6.018.125 | 6.047.530 | 6.249.674 | 6.807.562 | 8.527.259,Delantero
Roger BruguéBrugui,Levante,-71.826 | -147.749 | -228.097 | -520.229 | -1.091.299 | -3.002.110,"-3,09% | -6,15% | -9,18% | -18,74% | -32,60% | -57,09%",,41ddías,2.256.037,2.327.863 | 2.403.786 | 2.484.134 | 2.776.266 | 3.347.336 | 5.258.147,Delantero
Jorge Cabello,Levante,-17.235 | -36.488 | -59.868 | -155.054 | -368.277 | +260.420,"-2,02% | -4,18% | -6,67% | -15,62% | -30,55% | 0%",,17ddías,837.296,854.531 | 873.784 | 897.164 | 992.350 | 1.205.573 | 0,Defensa
C. Álvarez,Levante,-2.267 | +52.813 | +137.490 | +999.482 | +3.179.398 | +8.158.135,"-0,01% | +0,27% | +0,70% | +5,35% | +19,27% | +70,83%",,1ddías,19.675.318,19.677.585 | 19.622.505 | 19.537.828 | 18.675.836 | 16.495.920 | 11.517.183,Mediocampista
Oriol Rey,Levante,-7.770 | -19.020 | -35.935 | -104.333 | -264.675 | -804.841,"-1,05% | -2,53% | -4,67% | -12,44% | -26,50% | -52,30%",,40ddías,734.196,741.966 | 753.216 | 770.131 | 838.529 | 998.871 | 1.539.037,Mediocampista
Ugrinic,Valencia,-293 | -20.225 | -67.963 | -306.897 | -1.089.425 | -3.325.359,"-0,01% | -0,52% | -1,74% | -7,41% | -22,12% | -46,43%",,38ddías,3.836.220,3.836.513 | 3.856.445 | 3.904.183 | 4.143.117 | 4.925.645 | 7.161.579,Mediocampista
Manu Fernández,Celta,-3.707 | -7.661 | -11.628 | -20.725 | -44.937 | -109.496,"-0,92% | -1,88% | -2,82% | -4,92% | -10,10% | -21,48%",,40ddías,400.191,403.898 | 407.852 | 411.819 | 420.916 | 445.128 | 509.687,Defensa
Bigas,Elche,-124.373 | -251.987 | -390.309 | -958.454 | -1.986.392 | -3.963.648,"-2,35% | -4,64% | -7,01% | -15,63% | -27,74% | -43,38%",,35ddías,5.173.960,5.298.333 | 5.425.947 | 5.564.269 | 6.132.414 | 7.160.352 | 9.137.608,Defensa
Redondo,Elche,-8.785 | -23.408 | -41.204 | -120.911 | -320.882 | -975.968,"-0,99% | -2,58% | -4,46% | -12,05% | -26,66% | -52,51%",,40ddías,882.549,891.334 | 905.957 | 923.753 | 1.003.460 | 1.203.431 | 1.858.517,Mediocampista
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 501.929,Mediocampista
Rego,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,5.018.825,5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825,Defensa
Esquivel,Atlético,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 602.292,Portero
Torrents,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Tunde,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,8.531.892,8.531.892 | 8.531.892 | 8.531.892 | 8.531.892 | 8.531.892 | 8.531.892,Mediocampista
Astiazaran,R. Sociedad B,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Mediocampista
Juanpe,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Arana,Racing,-8.099 | -18.176 | -26.911 | -76.371 | -165.962 | -470.586,"-1,01% | -2,24% | -3,29% | -8,80% | -17,33% | -37,29%",,40ddías,791.527,799.626 | 809.703 | 818.438 | 867.898 | 957.489 | 1.262.113,Delantero
Aubameyang,Deportivo,+951.196 | +2.187.224 | +3.160.032 | +8.224.253 | +17.382.334 | 0,"+3,10% | +7,42% | +11,09% | +35,10% | +121,77% | 0%",,16ddías,31.657.424,30.706.228 | 29.470.200 | 28.497.392 | 23.433.171 | 14.275.090 | 0,Delantero
Konaté,Real Madrid,-85.621 | +392.755 | +1.038.173 | +6.045.155 | +17.076.229 | 0,"-0,17% | +0,81% | +2,17% | +14,09% | +53,58% | 0%",,1ddías,48.947.305,49.032.926 | 48.554.550 | 47.909.132 | 42.902.150 | 31.871.076 | 0,Defensa
Cucurella,Real Madrid,-948.932 | -1.624.548 | -1.756.715 | +4.490.967 | +24.887.298 | 0,"-1,14% | -1,93% | -2,09% | +5,76% | +43,28% | 0%",,3ddías,82.392.216,83.341.148 | 84.016.764 | 84.148.931 | 77.901.249 | 57.504.918 | 0,Defensa
Hartman,Espanyol,-164.315 | -319.276 | -512.863 | -1.127.968 | -2.431.951 | 0,"-1,82% | -3,47% | -5,46% | -11,26% | -21,48% | 0%",,24ddías,8.887.784,9.052.099 | 9.207.060 | 9.400.647 | 10.015.752 | 11.319.735 | 0,Defensa
Dumfries,Real Madrid,-1.261.556 | -2.550.349 | -4.059.167 | -8.413.211 | -1.929.634 | 0,"-2,13% | -4,21% | -6,54% | -12,67% | -3,22% | 0%",,7ddías,57.983.349,59.244.905 | 60.533.698 | 62.042.516 | 66.396.560 | 59.912.983 | 0,Defensa
Yeremay,Deportivo,-1.235.228 | -2.541.232 | -3.848.231 | -7.514.174 | -1.997.363 | +20.573.206,"-2,34% | -4,70% | -6,94% | -12,72% | -3,73% | +66,37%",,7ddías,51.573.206,52.808.434 | 54.114.438 | 55.421.437 | 59.087.380 | 53.570.569 | 31.000.000,Delantero
Larrubia,Málaga,-1.061.408 | -1.663.720 | -1.929.643 | +708.782 | +9.824.441 | +26.904.170,"-1,91% | -2,97% | -3,43% | +1,32% | +22,04% | +97,85%",,3ddías,54.400.014,55.461.422 | 56.063.734 | 56.329.657 | 53.691.232 | 44.575.573 | 27.495.844,Mediocampista
Chupete,Málaga,-895.624 | -1.645.383 | -2.278.677 | +208.184 | +9.257.342 | +27.243.064,"-1,71% | -3,09% | -4,23% | +0,41% | +21,89% | +112,09%",,3ddías,51.547.929,52.443.553 | 53.193.312 | 53.826.606 | 51.339.745 | 42.290.587 | 24.304.865,Delantero
Vallecillo,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,32ddías,677.940,677.940 | 677.940 | 677.940 | 677.940 | 677.940 | 677.940,Mediocampista
Santaella,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,32ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 401.498,Defensa
Diego Diaz,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Delantero
Santi Franco,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Delantero
Canales,Racing,+508.004 | +1.411.078 | +2.090.986 | +4.642.663 | +13.121.185 | +13.121.185,"+2,24% | +6,49% | +9,93% | +25,07% | +130,72% | +130,72%",,7ddías,23.158.447,22.650.443 | 21.747.369 | 21.067.461 | 18.515.784 | 10.037.262 | 10.037.262,Mediocampista
Guliashvili,Racing,-64.042 | -132.681 | -205.836 | -510.570 | -1.143.034 | -3.156.350,"-2,99% | -5,99% | -9,00% | -19,70% | -35,45% | -60,26%",,40ddías,2.081.326,2.145.368 | 2.214.007 | 2.287.162 | 2.591.896 | 3.224.360 | 5.237.676,Delantero
Iñigo Vicente,Racing,+75.207 | +289.592 | +311.459 | +314.787 | -458.031 | -4.598.155,"+0,39% | +1,53% | +1,65% | +1,67% | -2,33% | -19,35%",,5ddías,19.165.047,19.089.840 | 18.875.455 | 18.853.588 | 18.850.260 | 19.623.078 | 23.763.202,Delantero
Hjulmand,Atlético,+307.421 | +1.119.000 | +1.661.807 | +3.054.310 | +1.154.343 | 0,"+0,86% | +3,19% | +4,80% | +9,20% | +3,29% | 0%",,7ddías,36.247.742,35.940.321 | 35.128.742 | 34.585.935 | 33.193.432 | 35.093.399 | 0,Mediocampista
Hernando,Racing,-21.465 | -44.384 | -79.572 | -180.582 | -264.134 | -994.162,"-1,20% | -2,45% | -4,30% | -9,26% | -12,98% | -35,96%",,40ddías,1.770.190,1.791.655 | 1.814.574 | 1.849.762 | 1.950.772 | 2.034.324 | 2.764.352,Defensa
Haitam,Málaga,-4.562 | -9.405 | -14.298 | -27.503 | -60.735 | -158.741,"-1,07% | -2,19% | -3,29% | -6,14% | -12,62% | -27,40%",,40ddías,420.686,425.248 | 430.091 | 434.984 | 448.189 | 481.421 | 579.427,Delantero
Jiménez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Eriksson,Racing,-10.810 | -23.792 | -37.847 | +87.683 | +506.522 | +305.139,"-0,37% | -0,81% | -1,28% | +3,09% | +20,96% | +11,66%",,3ddías,2.923.053,2.933.863 | 2.946.845 | 2.960.900 | 2.835.370 | 2.416.531 | 2.617.914,Portero
Laro Gómez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Mantilla,Racing,+33.813 | +96.260 | +138.286 | +335.288 | +596.832 | +347.092,"+1,24% | +3,60% | +5,26% | +13,79% | +27,50% | +14,34%",,17ddías,2.766.811,2.732.998 | 2.670.551 | 2.628.525 | 2.431.523 | 2.169.979 | 2.419.719,Defensa
Sainz-Maza,Racing,-13.502 | -28.261 | -45.793 | -120.837 | -279.398 | -810.565,"-1,74% | -3,57% | -5,66% | -13,66% | -26,79% | -51,49%",,40ddías,763.502,777.004 | 791.763 | 809.295 | 884.339 | 1.042.900 | 1.574.067,Defensa
Salinas,Racing,-406.550 | -406.550 | -406.550 | -406.550 | -406.550 | -406.550,"-6,75% | -6,75% | -6,75% | -6,75% | -6,75% | -6,75%",,1ddías,5.615.806,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356,Defensa
Solórzano,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Carlos Sánchez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Defensa
Facundo GonzálezFacu González,Racing,+10.384 | +15.784 | -1.125 | -54.722 | -211.539 | -443.118,"+0,34% | +0,52% | -0,04% | -1,75% | -6,45% | -12,61%",,2ddías,3.069.922,3.059.538 | 3.054.138 | 3.071.047 | 3.124.644 | 3.281.461 | 3.513.040,Defensa
Crespo,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,802.979,802.979 | 802.979 | 802.979 | 802.979 | 802.979 | 802.979,Defensa
Gueye,Racing,-31.548 | -64.248 | -97.027 | -228.042 | -626.461 | -2.256.276,"-0,76% | -1,54% | -2,30% | -5,25% | -13,21% | -35,40%",,36ddías,4.117.405,4.148.953 | 4.181.653 | 4.214.432 | 4.345.447 | 4.743.866 | 6.373.681,Mediocampista
Sergio Martínez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,36ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Mediocampista
Puerta,Racing,+88.494 | +318.545 | +453.701 | +1.388.955 | +2.754.112 | +2.447.797,"+0,71% | +2,59% | +3,72% | +12,35% | +27,86% | +24,02%",,19ddías,12.639.842,12.551.348 | 12.321.297 | 12.186.141 | 11.250.887 | 9.885.730 | 10.192.045,Mediocampista
Calatrava,Espanyol,+39.001 | +123.496 | +163.994 | +417.148 | +713.707 | 0,"+1,00% | +3,24% | +4,35% | +11,85% | +22,14% | 0%",,15ddías,3.936.762,3.897.761 | 3.813.266 | 3.772.768 | 3.519.614 | 3.223.055 | 0,Delantero
Bernardo Silva,Real Madrid,+1.080.997 | +2.718.347 | +4.064.144 | +10.973.884 | 0 | 0,"+2,06% | +5,34% | +8,19% | +25,70% | 0% | 0%",,11ddías,53.669.837,52.588.840 | 50.951.490 | 49.605.693 | 42.695.953 | 0 | 0,Mediocampista
Lobete,Málaga,-17.365 | -36.579 | -50.064 | -128.651 | -307.176 | -824.699,"-2,15% | -4,42% | -5,95% | -13,98% | -27,96% | -51,03%",,40ddías,791.301,808.666 | 827.880 | 841.365 | 919.952 | 1.098.477 | 1.616.000,Delantero
Juan Funes,Málaga,-41.900 | -85.638 | -131.047 | -323.914 | -751.599 | +314.194,"-3,08% | -6,11% | -9,05% | -19,74% | -36,34% | 0%",,17ddías,1.316.819,1.358.719 | 1.402.457 | 1.447.866 | 1.640.733 | 2.068.418 | 0,
Claudio Giráldez,Celta,-88.504 | -177.807 | -266.656 | -663.646 | -1.357.233 | -2.566.518,"-3,49% | -6,78% | -9,83% | -21,34% | -35,68% | 0%",,8ddías,2.446.608,2.535.112 | 2.624.415 | 2.713.264 | 3.110.254 | 3.803.841 | 0,
Antonio Hidalgo,Deportivo,-57.106 | -116.682 | -178.589 | -444.616 | -1.032.925 | +177.798,"-3,28% | -6,49% | -9,60% | -20,91% | -38,05% | 0%",,18ddías,1.681.735,1.738.841 | 1.798.417 | 1.860.324 | 2.126.351 | 2.714.660 | 0,
Martín Anselmi,Elche,-56.253 | -114.943 | -175.926 | -437.857 | -1.017.177 | 0,"-3,28% | -6,47% | -9,58% | -20,86% | -37,98% | 0%",,15ddías,1.661.311,1.717.564 | 1.776.254 | 1.837.237 | 2.099.168 | 2.678.488 | 0,
Manolo González,Espanyol,-34.919 | -71.384 | -109.217 | -268.489 | -621.129 | -354.681,"-2,95% | -5,85% | -8,68% | -18,94% | -35,08% | 0%",,21ddías,1.149.256,1.184.175 | 1.220.640 | 1.258.473 | 1.417.745 | 1.770.385 | 0,
Pepe Bordalás,Getafe,-1.827.736 | -3.731.719 | -5.714.883 | -14.500.518 | -14.382.642 | +39.163.748,"-3,97% | -7,79% | -11,45% | -24,71% | -24,56% | 0%",,10ddías,44.176.874,46.004.610 | 47.908.593 | 49.891.757 | 58.677.392 | 58.559.516 | 0,
Luis Castro,Levante,-41.242 | -84.295 | -128.990 | -318.693 | -739.432 | -202.897,"-3,07% | -6,08% | -9,02% | -19,68% | -36,24% | 0%",,20ddías,1.301.040,1.342.282 | 1.385.335 | 1.430.030 | 1.619.733 | 2.040.472 | 0,
Luis Miguel Ramis,Osasuna,-48.609 | -99.334 | -152.021 | -377.164 | -875.713 | 0,"-3,18% | -6,30% | -9,33% | -20,33% | -37,21% | 0%",,16ddías,1.477.812,1.526.421 | 1.577.146 | 1.629.833 | 1.854.976 | 2.353.525 | 0,
Hansi Flick,Barcelona,-300.434 | -603.989 | -903.655 | -2.028.892 | -3.970.746 | -5.073.935,"-2,93% | -5,71% | -8,31% | -16,92% | -28,49% | 0%",,8ddías,9.965.447,10.265.881 | 10.569.436 | 10.869.102 | 11.994.339 | 13.936.193 | 0,
José Alberto López,Racing,-27.879 | -57.012 | -87.207 | -212.610 | -492.176 | +178.216,"-2,77% | -5,50% | -8,17% | -17,82% | -33,42% | 0%",,18ddías,980.315,1.008.194 | 1.037.327 | 1.067.522 | 1.192.925 | 1.472.491 | 0,
Beñat San José,Rayo,-56.253 | -114.943 | -175.926 | -437.857 | -1.017.177 | 0,"-3,28% | -6,47% | -9,58% | -20,86% | -37,98% | 0%",,15ddías,1.661.311,1.717.564 | 1.776.254 | 1.837.237 | 2.099.168 | 2.678.488 | 0,
José Mourinho,Real Madrid,-500.491 | -996.958 | -1.517.452 | -3.694.602 | -8.795.901 | 0,"-3,42% | -6,59% | -9,70% | -20,73% | -38,38% | 0%",,17ddías,14.124.668,14.625.159 | 15.121.626 | 15.642.120 | 17.819.270 | 22.920.569 | 0,
Pellegrino Matarazzo,Real Sociedad,-151.677 | -303.914 | -463.375 | -1.146.177 | -2.656.621 | -1.015.888,"-3,66% | -7,07% | -10,39% | -22,28% | -39,93% | 0%",,20ddías,3.997.238,4.148.915 | 4.301.152 | 4.460.613 | 5.143.415 | 6.653.859 | 0,
Luis García,Sevilla,-23.452 | -47.972 | -73.362 | -177.460 | -410.249 | +71.944,"-2,61% | -5,20% | -7,74% | -16,88% | -31,94% | 0%",,19ddías,874.043,897.495 | 922.015 | 947.405 | 1.051.503 | 1.284.292 | 0,
Carlos Corberán,Valencia,-16.071 | -32.902 | -50.283 | -118.864 | -273.382 | -205.463,"-2,25% | -4,51% | -6,73% | -14,57% | -28,18% | 0%",,22ddías,696.898,712.969 | 729.800 | 747.181 | 815.762 | 970.280 | 0,
Manuel Pellegrini,Betis,-155.572 | -309.321 | -470.051 | -1.139.237 | -2.534.197 | -2.550.305,"-3,36% | -6,47% | -9,52% | -20,32% | -36,19% | 0%",,22ddías,4.468.072,4.623.644 | 4.777.393 | 4.938.123 | 5.607.309 | 7.002.269 | 0,
Diego Simeone,Atlético,-195.933 | -394.364 | -591.593 | -1.424.325 | -2.988.411 | -4.119.076,"-3,21% | -6,26% | -9,10% | -19,43% | -33,59% | 0%",,23ddías,5.907.178,6.103.111 | 6.301.542 | 6.498.771 | 7.331.503 | 8.895.589 | 0,
Amatucci,Deportivo,+290.133 | +536.602 | +666.606 | +784.296 | 0 | 0,"+2,31% | +4,36% | +5,48% | +6,51% | 0% | 0%",,5ddías,12.835.554,12.545.421 | 12.298.952 | 12.168.948 | 12.051.258 | 0 | 0,Mediocampista
Marcos,Espanyol,-28.543 | -55.831 | 0 | 0 | 0 | 0,"-1,96% | -3,76% | 0% | 0% | 0% | 0%",,2ddías,1.430.424,1.458.967 | 1.486.255 | 0 | 0 | 0 | 0,Delantero
De Haas,Valencia,+118.447 | +244.338 | +343.340 | +689.609 | 0 | 0,"+1,32% | +2,76% | +3,92% | +8,19% | 0% | 0%",,7ddías,9.112.917,8.994.470 | 8.868.579 | 8.769.577 | 8.423.308 | 0 | 0,Defensa
Dieng,Valencia,-106.223 | -203.769 | -309.017 | -701.635 | 0 | 0,"-2,21% | -4,16% | -6,17% | -12,99% | 0% | 0%",,9ddías,4.698.599,4.804.822 | 4.902.368 | 5.007.616 | 5.400.234 | 0 | 0,Mediocampista
Moscardo,Espanyol,-200.898 | -433.609 | -675.510 | -1.669.155 | 0 | 0,"-2,08% | -4,39% | -6,67% | -15,01% | 0% | 0%",,8ddías,9.450.770,9.651.668 | 9.884.379 | 10.126.280 | 11.119.925 | 0 | 0,Mediocampista
Gulacsi,Villarreal,+42.118 | +114.074 | +60.020 | 0 | 0 | 0,"+1,01% | +2,79% | +1,45% | 0% | 0% | 0%",,2ddías,4.209.497,4.167.379 | 4.095.423 | 4.149.477 | 0 | 0 | 0,Portero
Mikel Rodriguez,Alavés,-11.554 | -33.926 | 0 | 0 | 0 | 0,"-1,37% | -3,91% | 0% | 0% | 0% | 0%",,2ddías,834.395,845.949 | 868.321 | 0 | 0 | 0 | 0,Mediocampista
Angeliño,Deportivo,+106.279 | -425.984 | 0 | 0 | 0 | 0,"+0,70% | -2,71% | 0% | 0% | 0% | 0%",,1ddías,15.312.339,15.206.060 | 15.738.323 | 0 | 0 | 0 | 0,Defensa
Sazonov,Getafe,-16.287 | -56.026 | 0 | 0 | 0 | 0,"-1,29% | -4,30% | 0% | 0% | 0% | 0%",,2ddías,1.246.455,1.262.742 | 1.302.481 | 0 | 0 | 0 | 0,Defensa
Edin Terzic,Athletic,-321.585 | -653.195 | -1.002.384 | -2.533.828 | -5.921.276 | 0,"-3,84% | -7,49% | -11,06% | -23,91% | -42,34% | 0%",,16ddías,8.062.530,8.384.115 | 8.715.725 | 9.064.914 | 10.596.358 | 13.983.806 | 0,
Mangala,Getafe,-91.900 | -477.332 | 0 | 0 | 0 | 0,"-0,83% | -4,19% | 0% | 0% | 0% | 0%",,2ddías,10.919.384,11.011.284 | 11.396.716 | 0 | 0 | 0 | 0,Mediocampista
Andrés García,Getafe,+28.605 | -283.411 | 0 | 0 | 0 | 0,"+0,32% | -3,07% | 0% | 0% | 0% | 0%",,1ddías,8.942.502,8.913.897 | 9.225.913 | 0 | 0 | 0 | 0,Mediocampista
Pedro Felipe,Racing,-14.022 | -105.792 | 0 | 0 | 0 | 0,"-0,53% | -3,90% | 0% | 0% | 0% | 0%",,2ddías,2.607.711,2.621.733 | 2.713.503 | 0 | 0 | 0 | 0,Defensa
