Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Ferran,Espanyol,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.248,602.248 | 602.248 | 602.248 | 602.248 | 602.248 | 602.248,Mediocampista
Tunde,Levante,-268.119 | -554.220 | -554.220 | -554.220 | -554.220 | -554.220,"-3,25% | -6,50% | -6,50% | -6,50% | -6,50% | -6,50%",,2ddías,7.977.672,8.245.791 | 8.531.892 | 8.531.892 | 8.531.892 | 8.531.892 | 8.531.892,Mediocampista
Kita,R. Sociedad B,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Defensa
Astiazaran,R. Sociedad B,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Mediocampista
Aguirre,R. Sociedad B,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Mediocampista
Gaitán,Villarreal,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 602.292,Mediocampista
Arcos,Celta,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Mediocampista
Manuel Ángel,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Mediocampista
Julio Díaz,Sevilla,-3.366 | -6.596 | -10.289 | -23.000 | -23.000 | -27.275,"-0,73% | -1,43% | -2,21% | -4,81% | -4,81% | -5,66%",,5ddías,454.990,458.356 | 461.586 | 465.279 | 477.990 | 477.990 | 482.265,Defensa
Burcio,Celta,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Mediocampista
Álex Sánchez,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 602.324,Mediocampista
Satriano,Getafe,-597.916 | -1.211.493 | -1.390.797 | +25.523.344 | +25.523.344 | +25.523.344,"-1,96% | -3,90% | -4,45% | 0% | 0% | 0%",,5ddías,29.859.770,30.457.686 | 31.071.263 | 31.250.567 | 0 | 0 | 0,Delantero
A. Riquelme,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 602.324,Mediocampista
Mesonero,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Mediocampista
Cestero,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Marqués,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Marchal,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Unai Santos,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Panach,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,501.909,501.909 | 501.909 | 501.909 | 501.909 | 501.909 | 501.909,Defensa
Jurado,Valencia,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 602.292,Defensa
Nakoha,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,501.874,501.874 | 501.874 | 501.874 | 501.874 | 501.874 | 501.874,Defensa
Rosón,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.249,602.249 | 602.249 | 602.249 | 602.249 | 602.249 | 602.249,Mediocampista
Carrera,Real Sociedad,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,702.633,702.633 | 702.633 | 702.633 | 702.633 | 702.633 | 702.633,Delantero
Carlos Macià,Villarreal,-16.442 | -34.251 | -34.251 | -34.251 | -34.251 | -34.251,"-2,09% | -4,27% | -4,27% | -4,27% | -4,27% | -4,27%",,2ddías,768.806,785.248 | 803.057 | 803.057 | 803.057 | 803.057 | 803.057,Mediocampista
Joan Martínez,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 702.622,Defensa
Puric,Atlético,0 | 0 | 0 | -3.900 | -32.337 | -121.539,"0,00% | 0,00% | 0,00% | -0,89% | -6,92% | -21,84%",,6ddías,434.872,434.872 | 434.872 | 434.872 | 438.772 | 467.209 | 556.411,Defensa
Iker Muñoz,Sevilla,-8.742 | -18.282 | -18.282 | -18.282 | -18.282 | -18.282,"-1,47% | -3,04% | -3,04% | -3,04% | -3,04% | -3,04%",,2ddías,584.002,592.744 | 602.284 | 602.284 | 602.284 | 602.284 | 602.284,Defensa
Oláiz,Alavés,-8.770 | -17.629 | -17.629 | -17.629 | -17.629 | -17.629,"-1,48% | -2,93% | -2,93% | -2,93% | -2,93% | -2,93%",,2ddías,584.687,593.457 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Defensa
Izei,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,582.010,582.010 | 582.010 | 582.010 | 582.010 | 582.010 | 582.010,Mediocampista
Aitor Mañas,Alavés,-6.209 | -12.401 | -19.179 | -38.938 | -38.938 | -38.938,"-1,17% | -2,32% | -3,54% | -6,93% | -6,93% | -6,93%",,5ddías,523.226,529.435 | 535.627 | 542.405 | 562.164 | 562.164 | 562.164,Delantero
Hierro,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 602.257,Delantero
Dani Martínez,Atlético,0 | 0 | 0 | -3.085 | -24.784 | -80.979,"0,00% | 0,00% | 0,00% | -0,74% | -5,63% | -16,32%",,6ddías,415.311,415.311 | 415.311 | 415.311 | 418.396 | 440.095 | 496.290,Defensa
Boñar,Atlético,0 | 0 | 0 | -4.328 | -36.303 | -134.205,"0,00% | 0,00% | 0,00% | -0,96% | -7,54% | -23,16%",,6ddías,445.140,445.140 | 445.140 | 445.140 | 449.468 | 481.443 | 579.345,Defensa
Sancris,Getafe,-9.558 | -19.238 | -29.649 | -85.516 | -196.756 | -592.461,"-1,56% | -3,09% | -4,68% | -12,41% | -24,58% | -49,53%",,43ddías,603.593,613.151 | 622.831 | 633.242 | 689.109 | 800.349 | 1.196.054,Delantero
Montero,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Portero
Boselli,Getafe,-72.931 | -143.670 | -173.983 | -387.737 | -387.737 | -387.737,"-2,83% | -5,42% | -6,49% | -13,40% | -13,40% | -13,40%",,6ddías,2.506.262,2.579.193 | 2.649.932 | 2.680.245 | 2.893.999 | 2.893.999 | 2.893.999,Defensa
Jutglà,Celta,+33.306 | +55.400 | +104.091 | +446.213 | +204.664 | -1.847.449,"+0,35% | +0,58% | +1,10% | +4,89% | +2,19% | -16,19%",,8ddías,9.561.951,9.528.645 | 9.506.551 | 9.457.860 | 9.115.738 | 9.357.287 | 11.409.400,Delantero
Huijsen,Real Madrid,+948.309 | +1.590.130 | +2.124.646 | +3.687.062 | -136.117 | -6.721.371,"+2,86% | +4,90% | +6,65% | +12,14% | -0,40% | -16,49%",,7ddías,34.050.589,33.102.280 | 32.460.459 | 31.925.943 | 30.363.527 | 34.186.706 | 40.771.960,Defensa
Alexander-Arnold,Real Madrid,-135.639 | -296.279 | -469.821 | -1.656.196 | -3.561.692 | -10.721.276,"-0,60% | -1,30% | -2,05% | -6,86% | -13,67% | -32,29%",,43ddías,22.484.958,22.620.597 | 22.781.237 | 22.954.779 | 24.141.154 | 26.046.650 | 33.206.234,Defensa
Jonny,Alavés,+143.914 | +202.563 | +166.497 | +91.355 | -292.267 | -2.019.240,"+2,64% | +3,75% | +3,06% | +1,66% | -4,96% | -26,49%",,2ddías,5.602.302,5.458.388 | 5.399.739 | 5.435.805 | 5.510.947 | 5.894.569 | 7.621.542,Defensa
Luiz Felipe,Rayo,-87.621 | -167.682 | -269.742 | -548.085 | -548.085 | -548.085,"-2,40% | -4,49% | -7,03% | -13,32% | -13,32% | -13,32%",,5ddías,3.567.192,3.654.813 | 3.734.874 | 3.836.934 | 4.115.277 | 4.115.277 | 4.115.277,Defensa
Hancko,Atlético,+376.530 | +793.221 | +1.211.344 | +4.042.737 | +8.542.367 | +4.134.279,"+0,97% | +2,06% | +3,18% | +11,47% | +27,78% | +11,76%",,15ddías,39.290.495,38.913.965 | 38.497.274 | 38.079.151 | 35.247.758 | 30.748.128 | 35.156.216,Defensa
Fortea,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,802.099,802.099 | 802.099 | 802.099 | 802.099 | 802.099 | 802.099,Defensa
Martim Neto,Elche,-23.501 | -55.066 | -71.951 | -155.777 | -346.842 | -805.382,"-1,46% | -3,35% | -4,33% | -8,93% | -17,93% | -33,65%",,43ddías,1.587.935,1.611.436 | 1.643.001 | 1.659.886 | 1.743.712 | 1.934.777 | 2.393.317,Mediocampista
Salinas,Málaga,-6.805 | -14.782 | -9.790 | -52.722 | -52.722 | -340.985,"-0,66% | -1,43% | -0,95% | -4,93% | -4,93% | -25,10%",,2ddías,1.017.348,1.024.153 | 1.032.130 | 1.027.138 | 1.070.070 | 1.070.070 | 1.358.333,Defensa
Valentín Gómez,Betis,-29.941 | -61.569 | -83.153 | -197.213 | -467.093 | -1.347.556,"-1,74% | -3,51% | -4,69% | -10,45% | -21,65% | -44,35%",,43ddías,1.690.730,1.720.671 | 1.752.299 | 1.773.883 | 1.887.943 | 2.157.823 | 3.038.286,Defensa
Deossa,Betis,+18 | +6.009 | +28.768 | +170.477 | +219.859 | -686.447,"+0,00% | +0,28% | +1,38% | +8,76% | +11,59% | -24,49%",,12ddías,2.116.428,2.116.410 | 2.110.419 | 2.087.660 | 1.945.951 | 1.896.569 | 2.802.875,Mediocampista
Junior,Betis,-63.729 | -128.825 | -176.240 | -431.408 | -1.036.677 | -2.982.944,"-1,89% | -3,74% | -5,05% | -11,51% | -23,82% | -47,36%",,43ddías,3.315.785,3.379.514 | 3.444.610 | 3.492.025 | 3.747.193 | 4.352.462 | 6.298.729,Defensa
Dituro,Elche,+120.118 | +178.865 | +267.431 | +890.898 | +1.177.756 | +322.565,"+1,57% | +2,36% | +3,57% | +12,99% | +17,92% | +4,34%",,12ddías,7.751.180,7.631.062 | 7.572.315 | 7.483.749 | 6.860.282 | 6.573.424 | 7.428.615,Portero
Dolan,Espanyol,+324.641 | +311.448 | +301.864 | +234.971 | -228.392 | -1.854.776,"+5,42% | +5,19% | +5,02% | +3,86% | -3,49% | -22,70%",,1ddías,6.316.721,5.992.080 | 6.005.273 | 6.014.857 | 6.081.750 | 6.545.113 | 8.171.497,Delantero
Roger BruguéBrugui,Levante,-62.258 | -127.832 | -193.389 | -500.641 | -1.025.271 | -2.765.970,"-2,93% | -5,84% | -8,57% | -19,53% | -33,20% | -57,28%",,44ddías,2.062.648,2.124.906 | 2.190.480 | 2.256.037 | 2.563.289 | 3.087.919 | 4.828.618,Delantero
Ruggeri,Atlético,-106.065 | -216.379 | -325.308 | -862.724 | -1.642.586 | -3.390.451,"-1,81% | -3,63% | -5,36% | -13,07% | -22,25% | -37,13%",,37ddías,5.739.991,5.846.056 | 5.956.370 | 6.065.299 | 6.602.715 | 7.382.577 | 9.130.442,Defensa
Iván Romero,Levante,-59.805 | -21.329 | +75.523 | +479.149 | +353.552 | -448.109,"-0,81% | -0,29% | +1,04% | +6,98% | +5,06% | -5,75%",,1ddías,7.342.737,7.402.542 | 7.364.066 | 7.267.214 | 6.863.588 | 6.989.185 | 7.790.846,Delantero
C. Álvarez,Levante,-298.313 | -304.482 | -237.091 | +37.481 | +1.851.285 | +7.212.092,"-1,51% | -1,54% | -1,21% | +0,19% | +10,53% | +58,99%",,2ddías,19.438.227,19.736.540 | 19.742.709 | 19.675.318 | 19.400.746 | 17.586.942 | 12.226.135,Mediocampista
Youssef,Alavés,-3.717 | -8.440 | -8.459 | -4.774 | -48.656 | -205.162,"-0,75% | -1,69% | -1,69% | -0,96% | -9,01% | -29,45%",,3ddías,491.586,495.303 | 500.026 | 500.045 | 496.360 | 540.242 | 696.748,Defensa
Swiderski,Alavés,-8.770 | -17.629 | -17.629 | -17.629 | -17.629 | -17.629,"-1,48% | -2,93% | -2,93% | -2,93% | -2,93% | -2,93%",,2ddías,584.687,593.457 | 602.316 | 602.316 | 602.316 | 602.316 | 602.316,Portero
Pablo García,Betis,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,2.509.371,2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.509.371,Delantero
Bekhoucha,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,1.104.254,1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.104.254,Defensa
Arguibide,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,582.013,582.013 | 582.013 | 582.013 | 582.013 | 582.013 | 582.013,Defensa
Molina,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Fortuny,Real Madrid,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Vencedor,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,40ddías,2.208.253,2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.208.253,Mediocampista
De la Fuente,Levante,-441.614 | -912.646 | -912.646 | -912.646 | -912.646 | -912.646,"-3,25% | -6,49% | -6,49% | -6,49% | -6,49% | -6,49%",,2ddías,13.139.882,13.581.496 | 14.052.528 | 14.052.528 | 14.052.528 | 14.052.528 | 14.052.528,Defensa
Bambo,Elche,-24.222 | -48.503 | -67.170 | -154.525 | -372.848 | +364.335,"-2,32% | -4,54% | -6,19% | -13,17% | -26,79% | 0%",,15ddías,1.018.800,1.043.022 | 1.067.303 | 1.085.970 | 1.173.325 | 1.391.648 | 0,Defensa
John ChetauyaJohn C.,Elche,-11.660 | -23.529 | -36.220 | -96.182 | -218.965 | -677.834,"-1,75% | -3,47% | -5,25% | -12,82% | -25,08% | -50,89%",,43ddías,654.031,665.691 | 677.560 | 690.251 | 750.213 | 872.996 | 1.331.865,Defensa
Febas,Celta,+138.309 | +225.943 | +360.022 | +1.415.411 | -492.492 | -492.492,"+0,57% | +0,93% | +1,48% | +6,10% | -1,96% | -1,96%",,8ddías,24.604.396,24.466.087 | 24.378.453 | 24.244.374 | 23.188.985 | 25.096.888 | 25.096.888,Mediocampista
