Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
Jutglà,Celta,+48.691 | +152.567 | +231.660 | +401.038 | +108.783 | -2.312.424,"+0,51% | +1,63% | +2,50% | +4,40% | +1,16% | -19,57%",,6ddías,9.506.551,9.457.860 | 9.353.984 | 9.274.891 | 9.105.513 | 9.397.768 | 11.818.975,Delantero
Josan,Elche,-19.540 | -34.139 | -69.026 | -106.112 | -106.112 | -106.112,"-1,75% | -3,01% | -5,91% | -8,81% | -8,81% | -8,81%",,4ddías,1.098.538,1.118.078 | 1.132.677 | 1.167.564 | 1.204.650 | 1.204.650 | 1.204.650,Mediocampista
Primo,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,1.104.126,1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126,Portero
Joselu,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Delantero
Víctor García,Levante,-22.455 | -40.086 | -69.369 | -260.585 | -708.006 | -2.200.731,"-1,12% | -1,98% | -3,37% | -11,59% | -26,27% | -52,55%",,41ddías,1.987.022,2.009.477 | 2.027.108 | 2.056.391 | 2.247.607 | 2.695.028 | 4.187.753,Defensa
Pablo CamposCuñat Campos,Levante,-16.135 | -28.921 | -48.138 | -129.400 | -242.641 | -361.668,"-1,50% | -2,67% | -4,36% | -10,92% | -18,68% | -25,51%",,14ddías,1.056.067,1.072.202 | 1.084.988 | 1.104.205 | 1.185.467 | 1.298.708 | 1.417.735,Portero
Toljan,Levante,-53.000 | -82.027 | -129.089 | -394.484 | -649.700 | -2.160.492,"-1,25% | -1,92% | -2,98% | -8,58% | -13,39% | -33,96%",,39ddías,4.200.686,4.253.686 | 4.282.713 | 4.329.775 | 4.595.170 | 4.850.386 | 6.361.178,Defensa
Carlos Espí,Real Madrid,+127.388 | +290.673 | +510.332 | +5.338.442 | +5.338.442 | +5.338.442,"+1,46% | +3,39% | +6,11% | 0% | 0% | 0%",,5ddías,8.869.571,8.742.183 | 8.578.898 | 8.359.239 | 0 | 0 | 0,Delantero
Cortés,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,803.000,803.000 | 803.000 | 803.000 | 803.000 | 803.000 | 803.000,Delantero
Vertrouwd,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,1.003.725,1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725,Defensa
Torrents,Barcelona,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Becerra,Rayo,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,581.700,581.700 | 581.700 | 581.700 | 581.700 | 581.700 | 581.700,Mediocampista
Radu,Celta,-313.244 | -720.960 | -1.126.747 | -746.742 | +3.906.075 | +14.541.344,"-0,80% | -1,82% | -2,81% | -1,88% | +11,15% | +59,61%",,4ddías,38.934.871,39.248.115 | 39.655.831 | 40.061.618 | 39.681.613 | 35.028.796 | 24.393.527,Portero
Rueda,Celta,+77.581 | +168.657 | +285.005 | +582.548 | +592.798 | -198.255,"+1,84% | +4,09% | +7,11% | +15,69% | +16,01% | -4,41%",,10ddías,4.295.574,4.217.993 | 4.126.917 | 4.010.569 | 3.713.026 | 3.702.776 | 4.493.829,Defensa
Niculaesei,Elche,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,803.099,803.099 | 803.099 | 803.099 | 803.099 | 803.099 | 803.099,Defensa
Mendoza,Atlético,-378 | -3.817 | -7.803 | -33.566 | -102.232 | -415.289,"-0,04% | -0,45% | -0,91% | -3,80% | -10,74% | -32,84%",,41ddías,849.222,849.600 | 853.039 | 857.025 | 882.788 | 951.454 | 1.264.511,Mediocampista
Echegoyen,Osasuna,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,562.286,562.286 | 562.286 | 562.286 | 562.286 | 562.286 | 562.286,Mediocampista
Manu Fernández,Celta,-1.089 | -4.252 | -8.750 | -19.894 | -43.204 | -105.131,"-0,27% | -1,05% | -2,15% | -4,75% | -9,77% | -20,85%",,41ddías,399.102,400.191 | 403.354 | 407.852 | 418.996 | 442.306 | 504.233,Defensa
Esquivel,Atlético,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 602.292,Portero
Martim Neto,Elche,-16.885 | -29.333 | -52.331 | -151.421 | -359.035 | -858.202,"-1,02% | -1,75% | -3,09% | -8,44% | -17,93% | -34,31%",,41ddías,1.643.001,1.659.886 | 1.672.334 | 1.695.332 | 1.794.422 | 2.002.036 | 2.501.203,Mediocampista
Jorge Cabello,Levante,-18.223 | -34.767 | -54.711 | -148.499 | -353.260 | +242.197,"-2,18% | -4,07% | -6,26% | -15,35% | -30,13% | 0%",,18ddías,819.073,837.296 | 853.840 | 873.784 | 967.572 | 1.172.333 | 0,Defensa
Valentín Gómez,Betis,-21.584 | -43.373 | -68.980 | -203.719 | -489.670 | -1.424.463,"-1,22% | -2,42% | -3,79% | -10,41% | -21,84% | -44,84%",,41ddías,1.752.299,1.773.883 | 1.795.672 | 1.821.279 | 1.956.018 | 2.241.969 | 3.176.762,Defensa
Deossa,Betis,+22.759 | +58.234 | +97.417 | +233.665 | +128.857 | -856.854,"+1,09% | +2,84% | +4,84% | +12,45% | +6,50% | -28,88%",,10ddías,2.110.419,2.087.660 | 2.052.185 | 2.013.002 | 1.876.754 | 1.981.562 | 2.967.273,Mediocampista
Junior,Betis,-47.415 | -91.103 | -154.933 | -439.445 | -1.114.255 | -3.121.491,"-1,36% | -2,58% | -4,30% | -11,31% | -24,44% | -47,54%",,41ddías,3.444.610,3.492.025 | 3.535.713 | 3.599.543 | 3.884.055 | 4.558.865 | 6.566.101,Defensa
Dituro,Elche,+88.566 | +293.023 | +413.965 | +980.190 | +947.491 | +24.016,"+1,18% | +4,03% | +5,78% | +14,87% | +14,30% | +0,32%",,10ddías,7.572.315,7.483.749 | 7.279.292 | 7.158.350 | 6.592.125 | 6.624.824 | 7.548.299,Portero
Dolan,Espanyol,-9.584 | -4.074 | -12.852 | -179.566 | -706.177 | -2.404.799,"-0,16% | -0,07% | -0,21% | -2,90% | -10,52% | -28,59%",,1ddías,6.005.273,6.014.857 | 6.009.347 | 6.018.125 | 6.184.839 | 6.711.450 | 8.410.072,Delantero
Roger BruguéBrugui,Levante,-65.557 | -136.490 | -213.306 | -513.342 | -1.073.582 | -2.926.758,"-2,91% | -5,87% | -8,87% | -18,99% | -32,89% | -57,19%",,42ddías,2.190.480,2.256.037 | 2.326.970 | 2.403.786 | 2.703.822 | 3.264.062 | 5.117.238,Delantero
C. Álvarez,Levante,+67.391 | +102.639 | +120.204 | +884.603 | +2.883.312 | +7.946.228,"+0,34% | +0,52% | +0,61% | +4,69% | +17,10% | +67,36%",,40ddías,19.742.709,19.675.318 | 19.640.070 | 19.622.505 | 18.858.106 | 16.859.397 | 11.796.481,Mediocampista
Rego,Athletic,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,5.018.825,5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825,Defensa
Oriol Rey,Levante,-8.314 | -15.395 | -27.334 | -96.933 | -248.273 | -768.879,"-1,13% | -2,08% | -3,63% | -11,78% | -25,49% | -51,44%",,41ddías,725.882,734.196 | 741.277 | 753.216 | 822.815 | 974.155 | 1.494.761,Mediocampista
Gorrotxategi,Real Sociedad,-157.766 | -311.597 | -495.335 | -1.271.142 | -2.462.164 | -4.287.214,"-2,47% | -4,77% | -7,37% | -16,96% | -28,35% | -40,80%",,34ddías,6.221.614,6.379.380 | 6.533.211 | 6.716.949 | 7.492.756 | 8.683.778 | 10.508.828,Mediocampista
Ugrinic,Valencia,-1.994 | +3.459 | -22.219 | -221.185 | -968.540 | -3.177.534,"-0,05% | +0,09% | -0,58% | -5,45% | -20,17% | -45,32%",,1ddías,3.834.226,3.836.220 | 3.830.767 | 3.856.445 | 4.055.411 | 4.802.766 | 7.011.760,Mediocampista
Bigas,Elche,-122.317 | -242.722 | -374.304 | -946.763 | -1.943.721 | -3.963.978,"-2,36% | -4,58% | -6,90% | -15,78% | -27,79% | -43,97%",,36ddías,5.051.643,5.173.960 | 5.294.365 | 5.425.947 | 5.998.406 | 6.995.364 | 9.015.621,Defensa
Redondo,Elche,-13.981 | -21.814 | -37.389 | -111.012 | -305.226 | -937.708,"-1,58% | -2,45% | -4,13% | -11,33% | -26,00% | -51,91%",,41ddías,868.568,882.549 | 890.382 | 905.957 | 979.580 | 1.173.794 | 1.806.276,Mediocampista
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 501.929,Mediocampista
Montes,Getafe,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 602.319,Defensa
Tunde,Levante,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,8.531.892,8.531.892 | 8.531.892 | 8.531.892 | 8.531.892 | 8.531.892 | 8.531.892,Mediocampista
Rayane,Atlético,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,38ddías,678.006,678.006 | 678.006 | 678.006 | 678.006 | 678.006 | 678.006,Delantero
Chupete,Málaga,-878.263 | -1.712.317 | -2.523.646 | -1.793.124 | +6.857.196 | +25.896.097,"-1,70% | -3,27% | -4,74% | -3,42% | +15,65% | +104,53%",,4ddías,50.669.666,51.547.929 | 52.381.983 | 53.193.312 | 52.462.790 | 43.812.470 | 24.773.569,Delantero
Guliashvili,Racing,-62.200 | -125.360 | -194.881 | -494.521 | -1.109.236 | -3.053.424,"-2,99% | -5,85% | -8,80% | -19,67% | -35,46% | -60,20%",,41ddías,2.019.126,2.081.326 | 2.144.486 | 2.214.007 | 2.513.647 | 3.128.362 | 5.072.550,Delantero
Canales,Racing,+430.998 | +1.017.769 | +1.842.076 | +4.818.770 | +13.552.183 | +13.552.183,"+1,86% | +4,51% | +8,47% | +25,67% | +135,02% | +135,02%",,8ddías,23.589.445,23.158.447 | 22.571.676 | 21.747.369 | 18.770.675 | 10.037.262 | 10.037.262,Mediocampista
Santi Franco,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Delantero
Diego Diaz,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Delantero
Santaella,Málaga,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,401.498,401.498 | 401.498 | 401.498 | 401.498 | 401.498 | 401.498,Defensa
Vallecillo,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,33ddías,677.940,677.940 | 677.940 | 677.940 | 677.940 | 677.940 | 677.940,Mediocampista
Larrubia,Málaga,-847.195 | -1.836.340 | -2.510.915 | -1.004.006 | +7.598.440 | +25.959.768,"-1,56% | -3,32% | -4,48% | -1,84% | +16,53% | +94,08%",,4ddías,53.552.819,54.400.014 | 55.389.159 | 56.063.734 | 54.556.825 | 45.954.379 | 27.593.051,Mediocampista
Iñigo Vicente,Racing,+104.637 | +224.351 | +394.229 | +502.500 | -288.318 | -4.296.009,"+0,55% | +1,18% | +2,09% | +2,68% | -1,47% | -18,23%",,6ddías,19.269.684,19.165.047 | 19.045.333 | 18.875.455 | 18.767.184 | 19.558.002 | 23.565.693,Delantero
Yeremay,Deportivo,-956.838 | -2.154.062 | -3.498.070 | -8.180.800 | -4.162.563 | +20.624.895,"-1,86% | -4,08% | -6,46% | -13,91% | -7,60% | +68,77%",,8ddías,50.616.368,51.573.206 | 52.770.430 | 54.114.438 | 58.797.168 | 54.778.931 | 29.991.473,Delantero
Dumfries,Real Madrid,-948.629 | -2.162.216 | -3.498.978 | -8.917.950 | -4.283.713 | +11.034.720,"-1,64% | -3,65% | -5,78% | -13,52% | -6,99% | +23,99%",,8ddías,57.034.720,57.983.349 | 59.196.936 | 60.533.698 | 65.952.670 | 61.318.433 | 46.000.000,Defensa
Hartman,Espanyol,-134.651 | -289.568 | -453.927 | -1.168.977 | -2.358.188 | 0,"-1,52% | -3,20% | -4,93% | -11,78% | -21,22% | 0%",,25ddías,8.753.133,8.887.784 | 9.042.701 | 9.207.060 | 9.922.110 | 11.111.321 | 0,Defensa
Cucurella,Real Madrid,-790.757 | -1.624.744 | -2.415.305 | +1.408.287 | +20.879.993 | 0,"-0,96% | -1,95% | -2,87% | +1,76% | +34,39% | 0%",,4ddías,81.601.459,82.392.216 | 83.226.203 | 84.016.764 | 80.193.172 | 60.721.466 | 0,Defensa
Konaté,Real Madrid,-212.089 | -191.069 | +180.666 | +4.456.706 | +15.345.864 | 0,"-0,43% | -0,39% | +0,37% | +10,07% | +45,96% | 0%",,1ddías,48.735.216,48.947.305 | 48.926.285 | 48.554.550 | 44.278.510 | 33.389.352 | 0,Defensa
Aubameyang,Deportivo,+952.076 | +2.008.505 | +3.139.300 | +7.900.103 | +17.115.529 | 0,"+3,01% | +6,56% | +10,65% | +31,97% | +110,47% | 0%",,17ddías,32.609.500,31.657.424 | 30.600.995 | 29.470.200 | 24.709.397 | 15.493.971 | 0,Delantero
Arana,Racing,-8.991 | -16.083 | -27.167 | -73.608 | -163.244 | -453.747,"-1,14% | -2,01% | -3,36% | -8,60% | -17,26% | -36,70%",,41ddías,782.536,791.527 | 798.619 | 809.703 | 856.144 | 945.780 | 1.236.283,Delantero
Solórzano,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Mediocampista
Hjulmand,Atlético,+327.470 | +732.552 | +1.446.470 | +3.343.339 | +2.004.801 | 0,"+0,90% | +2,04% | +4,12% | +10,06% | +5,80% | 0%",,8ddías,36.575.212,36.247.742 | 35.842.660 | 35.128.742 | 33.231.873 | 34.570.411 | 0,Mediocampista
Sainz-Maza,Racing,-13.506 | -26.323 | -41.767 | -114.151 | -269.143 | -779.886,"-1,77% | -3,39% | -5,28% | -13,21% | -26,41% | -50,98%",,41ddías,749.996,763.502 | 776.319 | 791.763 | 864.147 | 1.019.139 | 1.529.882,Defensa
Jauregi,Málaga,-26.702 | -50.497 | -81.793 | -249.181 | -249.181 | -249.181,"-2,00% | -3,72% | -5,89% | -16,02% | -16,02% | -16,02%",,7ddías,1.306.593,1.333.295 | 1.357.090 | 1.388.386 | 1.555.774 | 1.555.774 | 1.555.774,Delantero
Haitam,Málaga,-1.909 | -5.926 | -11.314 | -26.401 | -58.370 | -152.406,"-0,45% | -1,40% | -2,63% | -5,93% | -12,23% | -26,68%",,41ddías,418.777,420.686 | 424.703 | 430.091 | 445.178 | 477.147 | 571.183,Delantero
Jiménez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Eriksson,Racing,-14.949 | -21.138 | -38.741 | +28.404 | +427.173 | +346.081,"-0,51% | -0,72% | -1,31% | +0,99% | +17,22% | +13,51%",,4ddías,2.908.104,2.923.053 | 2.929.242 | 2.946.845 | 2.879.700 | 2.480.931 | 2.562.023,Portero
Laro Gómez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 602.234,Portero
Mantilla,Racing,+26.237 | +67.561 | +122.497 | +318.974 | +596.105 | +422.307,"+0,95% | +2,48% | +4,59% | +12,89% | +27,13% | +17,81%",,18ddías,2.793.048,2.766.811 | 2.725.487 | 2.670.551 | 2.474.074 | 2.196.943 | 2.370.741,Defensa
Hernando,Racing,-26.766 | -46.030 | -71.150 | -194.866 | -274.511 | -949.667,"-1,51% | -2,57% | -3,92% | -10,05% | -13,60% | -35,26%",,41ddías,1.743.424,1.770.190 | 1.789.454 | 1.814.574 | 1.938.290 | 2.017.935 | 2.693.091,Defensa
Puerta,Racing,+168.813 | +290.235 | +487.358 | +1.388.270 | +2.699.037 | +2.809.324,"+1,34% | +2,32% | +3,96% | +12,16% | +26,70% | +28,10%",,20ddías,12.808.655,12.639.842 | 12.518.420 | 12.321.297 | 11.420.385 | 10.109.618 | 9.999.331,Mediocampista
Salinas,Racing,-41.309 | -236.045 | -447.859 | -447.859 | -447.859 | -447.859,"-0,74% | -4,06% | -7,44% | -7,44% | -7,44% | -7,44%",,3ddías,5.574.497,5.615.806 | 5.810.542 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356,Defensa
Carlos Sánchez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Defensa
Facundo GonzálezFacu González,Racing,-10.140 | +5.661 | +5.644 | -53.835 | -168.377 | -453.258,"-0,33% | +0,19% | +0,18% | -1,73% | -5,22% | -12,90%",,1ddías,3.059.782,3.069.922 | 3.054.121 | 3.054.138 | 3.113.617 | 3.228.159 | 3.513.040,Defensa
Crespo,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,802.979,802.979 | 802.979 | 802.979 | 802.979 | 802.979 | 802.979,Defensa
Maguette,Racing,-29.182 | -54.744 | -93.430 | -211.114 | -605.585 | -2.130.420,"-0,71% | -1,32% | -2,23% | -4,91% | -12,90% | -34,26%",,37ddías,4.088.223,4.117.405 | 4.142.967 | 4.181.653 | 4.299.337 | 4.693.808 | 6.218.643,Mediocampista
Sergio Martínez,Racing,0 | 0 | 0 | 0 | 0 | 0,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | 0,00%",,37ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 702.606,Mediocampista
Calatrava,Espanyol,+42.345 | +91.788 | +165.841 | +400.177 | +744.941 | 0,"+1,08% | +2,36% | +4,35% | +11,18% | +23,03% | 0%",,16ddías,3.979.107,3.936.762 | 3.887.319 | 3.813.266 | 3.578.930 | 3.234.166 | 0,Delantero
Bernardo Silva,Real Madrid,+956.604 | +2.200.478 | +3.674.951 | +10.224.582 | 0 | 0,"+1,78% | +4,20% | +7,21% | +23,03% | 0% | 0%",,12ddías,54.626.441,53.669.837 | 52.425.963 | 50.951.490 | 44.401.859 | 0 | 0,Mediocampista
Joaquín,Málaga,-88.495 | -163.755 | -268.360 | -792.009 | -1.871.295 | -4.918.593,"-1,30% | -2,38% | -3,85% | -10,56% | -21,82% | -42,32%",,41ddías,6.704.555,6.793.050 | 6.868.310 | 6.972.915 | 7.496.564 | 8.575.850 | 11.623.148,Delantero
Juan Funes,Málaga,-37.754 | -79.110 | -123.392 | -310.955 | -721.599 | +276.440,"-2,87% | -5,82% | -8,80% | -19,56% | -36,07% | 0%",,18ddías,1.279.065,1.316.819 | 1.358.175 | 1.402.457 | 1.590.020 | 2.000.664 | 0,
Claudio Giráldez,Celta,-82.946 | -170.759 | -260.753 | -642.750 | -1.311.358 | -2.649.464,"-3,39% | -6,74% | -9,94% | -21,38% | -35,68% | 0%",,9ddías,2.363.662,2.446.608 | 2.534.421 | 2.624.415 | 3.006.412 | 3.675.020 | 0,
Antonio Hidalgo,Deportivo,-52.351 | -108.912 | -169.033 | -426.829 | -991.673 | +125.447,"-3,11% | -6,27% | -9,40% | -20,76% | -37,83% | 0%",,19ddías,1.629.384,1.681.735 | 1.738.296 | 1.798.417 | 2.056.213 | 2.621.057 | 0,
Martín Anselmi,Elche,-51.534 | -107.243 | -166.477 | -420.341 | -976.554 | 0,"-3,10% | -6,25% | -9,37% | -20,71% | -37,76% | 0%",,16ddías,1.609.777,1.661.311 | 1.717.020 | 1.776.254 | 2.030.118 | 2.586.331 | 0,
Manolo González,Espanyol,-31.052 | -65.426 | -102.436 | -257.748 | -596.349 | -385.733,"-2,70% | -5,53% | -8,39% | -18,73% | -34,78% | 0%",,22ddías,1.118.204,1.149.256 | 1.183.630 | 1.220.640 | 1.375.952 | 1.714.553 | 0,
Pepe Bordalás,Getafe,-1.752.156 | -3.579.347 | -5.483.875 | -13.920.495 | -27.269.373 | +37.411.592,"-3,97% | -7,78% | -11,45% | -24,71% | -39,13% | 0%",,11ddías,42.424.718,44.176.874 | 46.004.065 | 47.908.593 | 56.345.213 | 69.694.091 | 0,
Luis Castro,Levante,-37.123 | -77.821 | -121.418 | -305.943 | -709.919 | -240.020,"-2,85% | -5,80% | -8,76% | -19,49% | -35,97% | 0%",,21ddías,1.263.917,1.301.040 | 1.341.738 | 1.385.335 | 1.569.860 | 1.973.836 | 0,
Luis Miguel Ramis,Osasuna,-44.194 | -92.258 | -143.528 | -362.075 | -840.749 | 0,"-2,99% | -6,05% | -9,10% | -20,16% | -36,97% | 0%",,17ddías,1.433.618,1.477.812 | 1.525.876 | 1.577.146 | 1.795.693 | 2.274.367 | 0,
Hansi Flick,Barcelona,-274.644 | -569.826 | -878.633 | -2.022.722 | -3.854.943 | -5.348.579,"-2,76% | -5,55% | -8,31% | -17,27% | -28,46% | 0%",,9ddías,9.690.803,9.965.447 | 10.260.629 | 10.569.436 | 11.713.525 | 13.545.746 | 0,
José Alberto López,Racing,-24.294 | -51.629 | -81.306 | -204.103 | -472.553 | +153.922,"-2,48% | -5,12% | -7,84% | -17,59% | -33,08% | 0%",,19ddías,956.021,980.315 | 1.007.650 | 1.037.327 | 1.160.124 | 1.428.574 | 0,
Beñat San José,Rayo,-51.534 | -107.243 | -166.477 | -420.341 | -976.554 | 0,"-3,10% | -6,25% | -9,37% | -20,71% | -37,76% | 0%",,16ddías,1.609.777,1.661.311 | 1.717.020 | 1.776.254 | 2.030.118 | 2.586.331 | 0,
José Mourinho,Real Madrid,-454.495 | -950.211 | -1.451.453 | -3.559.988 | -8.412.129 | 0,"-3,22% | -6,50% | -9,60% | -20,66% | -38,09% | 0%",,18ddías,13.670.173,14.124.668 | 14.620.384 | 15.121.626 | 17.230.161 | 22.082.302 | 0,
Pellegrino Matarazzo,Real Sociedad,-140.231 | -290.991 | -444.145 | -1.105.613 | -2.557.353 | -1.156.119,"-3,51% | -7,02% | -10,33% | -22,28% | -39,87% | 0%",,21ddías,3.857.007,3.997.238 | 4.147.998 | 4.301.152 | 4.962.620 | 6.414.360 | 0,
Luis García,Sevilla,-20.043 | -42.950 | -68.015 | -170.359 | -393.903 | +51.901,"-2,29% | -4,79% | -7,38% | -16,63% | -31,57% | 0%",,20ddías,854.000,874.043 | 896.950 | 922.015 | 1.024.359 | 1.247.903 | 0,
Carlos Corberán,Valencia,-12.957 | -28.483 | -45.859 | -114.107 | -262.511 | -218.420,"-1,86% | -4,00% | -6,28% | -14,30% | -27,74% | 0%",,23ddías,683.941,696.898 | 712.424 | 729.800 | 798.048 | 946.452 | 0,
Manuel Pellegrini,Betis,-146.927 | -300.923 | -456.248 | -1.107.405 | -2.453.082 | -2.697.232,"-3,29% | -6,51% | -9,55% | -20,40% | -36,21% | 0%",,23ddías,4.321.145,4.468.072 | 4.622.068 | 4.777.393 | 5.428.550 | 6.774.227 | 0,
Diego Simeone,Atlético,-182.075 | -375.645 | -576.439 | -1.383.324 | -2.902.213 | -4.301.151,"-3,08% | -6,16% | -9,15% | -19,46% | -33,64% | 0%",,24ddías,5.725.103,5.907.178 | 6.100.748 | 6.301.542 | 7.108.427 | 8.627.316 | 0,
Amatucci,Deportivo,+192.827 | +515.093 | +729.429 | +1.017.906 | 0 | 0,"+1,50% | +4,12% | +5,93% | +8,48% | 0% | 0%",,6ddías,13.028.381,12.835.554 | 12.513.288 | 12.298.952 | 12.010.475 | 0 | 0,Mediocampista
Marcos,Espanyol,-30.057 | -57.179 | -85.888 | 0 | 0 | 0,"-2,10% | -3,92% | -5,78% | 0% | 0% | 0%",,4ddías,1.400.367,1.430.424 | 1.457.546 | 1.486.255 | 0 | 0 | 0,Delantero
De Haas,Valencia,+74.283 | +213.547 | +318.621 | +730.098 | 0 | 0,"+0,82% | +2,38% | +3,59% | +8,63% | 0% | 0%",,8ddías,9.187.200,9.112.917 | 8.973.653 | 8.868.579 | 8.457.102 | 0 | 0,Defensa
Dieng,Valencia,-102.558 | -204.536 | -306.327 | -718.553 | 0 | 0,"-2,18% | -4,26% | -6,25% | -13,52% | 0% | 0%",,10ddías,4.596.041,4.698.599 | 4.800.577 | 4.902.368 | 5.314.594 | 0 | 0,Mediocampista
Moscardo,Espanyol,-201.095 | -394.755 | -634.704 | -1.605.413 | 0 | 0,"-2,13% | -4,09% | -6,42% | -14,79% | 0% | 0%",,9ddías,9.249.675,9.450.770 | 9.644.430 | 9.884.379 | 10.855.088 | 0 | 0,Mediocampista
Gulacsi,Villarreal,+42.672 | +95.301 | +156.746 | 0 | 0 | 0,"+1,01% | +2,29% | +3,83% | 0% | 0% | 0%",,3ddías,4.252.169,4.209.497 | 4.156.868 | 4.095.423 | 0 | 0 | 0,Portero
Mikel Rodriguez,Alavés,-13.436 | -24.445 | -47.362 | 0 | 0 | 0,"-1,61% | -2,89% | -5,45% | 0% | 0% | 0%",,3ddías,820.959,834.395 | 845.404 | 868.321 | 0 | 0 | 0,Mediocampista
Angeliño,Deportivo,+98.031 | +208.331 | -327.953 | 0 | 0 | 0,"+0,64% | +1,37% | -2,08% | 0% | 0% | 0%",,2ddías,15.410.370,15.312.339 | 15.202.039 | 15.738.323 | 0 | 0 | 0,Defensa
Sazonov,Getafe,-21.466 | -37.209 | -77.492 | 0 | 0 | 0,"-1,72% | -2,95% | -5,95% | 0% | 0% | 0%",,3ddías,1.224.989,1.246.455 | 1.262.198 | 1.302.481 | 0 | 0 | 0,Defensa
Edin Terzic,Athletic,-304.543 | -625.378 | -957.738 | -2.429.753 | -5.681.450 | 0,"-3,78% | -7,46% | -10,99% | -23,85% | -42,27% | 0%",,17ddías,7.757.987,8.062.530 | 8.383.365 | 8.715.725 | 10.187.740 | 13.439.437 | 0,
