Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Próx. rivalRival,Valor,Valor ant.Ant.,Posición
Corralejo,Betis,0 | 0 | 0 | 0 | 0 | +2.248,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,🏠,602.248,602.248 | 602.248 | 602.248 | 602.248 | 602.248 | 600.000,Mediocampista
Nacho Pérez,Levante,0 | 0 | 0 | 0 | 0 | -18.308,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,05%",,22ddías,0%,581.692,581.692 | 581.692 | 581.692 | 581.692 | 581.692 | 600.000,Defensa
Altozano,Sevilla,0 | 0 | 0 | 0 | 0 | +2.284,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,🏠,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 600.000,Mediocampista
Sierra,Sevilla,0 | 0 | 0 | 0 | 0 | +2.284,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,🏠 30%,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 600.000,Delantero
Blázquez,Valencia,0 | 0 | 0 | 0 | 0 | -18.344,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,06%",,22ddías,🏠,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 600.000,Delantero
Alemão,Rayo,-73.651 | -141.833 | -214.687 | -554.660 | -1.240.240 | -2.389.718,"-1,57% | -2,98% | -4,45% | -10,74% | -21,20% | -34,14%",,25ddías,50%,4.610.282,4.683.933 | 4.752.115 | 4.824.969 | 5.164.942 | 5.850.522 | 7.000.000,Delantero
Santos,Athletic,0 | 0 | 0 | 0 | 0 | +2.606,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,🏠,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.000,Portero
Becerra,Rayo,0 | 0 | 0 | 0 | 0 | -18.300,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,05%",,22ddías,,581.700,581.700 | 581.700 | 581.700 | 581.700 | 581.700 | 600.000,Mediocampista
Álvaro,Alavés,0 | 0 | 0 | 0 | 0 | +1.929,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,🏠,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 500.000,Defensa
Joan Martínez,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.622,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 700.000,Defensa
Unai Santos,Osasuna,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Defensa
Carlos Macià,Villarreal,0 | 0 | 0 | 0 | 0 | +3.057,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,10%,803.057,803.057 | 803.057 | 803.057 | 803.057 | 803.057 | 800.000,Mediocampista
Carrera,Real Sociedad,0 | 0 | 0 | 0 | 0 | +2.633,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,,702.633,702.633 | 702.633 | 702.633 | 702.633 | 702.633 | 700.000,Delantero
Rosón,Levante,0 | 0 | 0 | 0 | 0 | +2.249,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,,602.249,602.249 | 602.249 | 602.249 | 602.249 | 602.249 | 600.000,Mediocampista
Nakoha,Levante,0 | 0 | 0 | 0 | 0 | +1.874,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,,501.874,501.874 | 501.874 | 501.874 | 501.874 | 501.874 | 500.000,Defensa
Jurado,Valencia,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,🏠,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Defensa
Panach,Valencia,0 | 0 | 0 | 0 | 0 | +1.909,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,🏠,501.909,501.909 | 501.909 | 501.909 | 501.909 | 501.909 | 500.000,Defensa
Marchal,Real Sociedad,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Mediocampista
Yassin,Getafe,0 | 0 | 0 | 0 | 0 | +1.932,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,,501.932,501.932 | 501.932 | 501.932 | 501.932 | 501.932 | 500.000,Defensa
Al Lal,Elche,0 | 0 | 0 | 0 | 0 | +1.936,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,,501.936,501.936 | 501.936 | 501.936 | 501.936 | 501.936 | 500.000,Delantero
Óscar Marcos,Celta,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,🏠,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Delantero
Meixús,Celta,0 | 0 | 0 | 0 | 0 | -14.628,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -2,93%",,22ddías,🏠,485.372,485.372 | 485.372 | 485.372 | 485.372 | 485.372 | 500.000,Defensa
Selton,Athletic,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,🏠 30%,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Mediocampista
Delgado,Elche,0 | 0 | 0 | 0 | 0 | +2.324,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 600.000,Defensa
Adam Boayar,Elche,0 | 0 | 0 | 0 | 0 | +2.711,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,40%,702.711,702.711 | 702.711 | 702.711 | 702.711 | 702.711 | 700.000,Mediocampista
Adrián Pérez,Athletic,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,🏠,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Delantero
Bardghji,Barcelona,0 | 0 | 0 | 0 | 0 | +18.565,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,10%,4.818.565,4.818.565 | 4.818.565 | 4.818.565 | 4.818.565 | 4.818.565 | 4.800.000,Delantero
Taufik,Atlético,0 | 0 | 0 | 0 | 0 | +2.316,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,🏠,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.000,Mediocampista
Martínez Bastida,Elche,0 | 0 | 0 | 0 | 0 | +2.324,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 600.000,Mediocampista
Aller,Barcelona,0 | 0 | 0 | 0 | 0 | +2.705,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,,702.705,702.705 | 702.705 | 702.705 | 702.705 | 702.705 | 700.000,Portero
Ballestero,Alavés,0 | 0 | 0 | 0 | 0 | +2.316,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,🏠,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.000,Defensa
Monreal,Athletic,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,🏠,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Defensa
Juan Hernández,Barcelona,0 | 0 | 0 | 0 | 0 | -18.240,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,04%",,22ddías,,581.760,581.760 | 581.760 | 581.760 | 581.760 | 581.760 | 600.000,Mediocampista
Barry,Villarreal,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Mediocampista
Espart,Barcelona,0 | 0 | 0 | 0 | 0 | +2.705,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,20%,702.705,702.705 | 702.705 | 702.705 | 702.705 | 702.705 | 700.000,Defensa
Benito,Getafe,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Portero
Aleksandrov,Getafe,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Delantero
Javi Navarro,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.622,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 700.000,Portero
Beitia,Real Sociedad,0 | 0 | 0 | 0 | 0 | +1.861,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,20%,501.861,501.861 | 501.861 | 501.861 | 501.861 | 501.861 | 500.000,Defensa
Lebarbier,Real Sociedad,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Defensa
Radu,Celta,+686.202 | +1.499.374 | +2.080.183 | +4.788.285 | +9.004.777 | +13.398.304,"+2,10% | +4,70% | +6,64% | +16,74% | +36,91% | +66,99%",,24ddías,🏠 95%,33.398.304,32.712.102 | 31.898.930 | 31.318.121 | 28.610.019 | 24.393.527 | 20.000.000,Portero
Vertrouwd,Rayo,0 | 0 | 0 | 0 | 0 | +3.725,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,30%,1.003.725,1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.000.000,Defensa
Oláiz,Alavés,0 | 0 | 0 | 0 | 0 | +2.316,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,🏠,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.000,Defensa
Swiderski,Alavés,0 | 0 | 0 | 0 | 0 | +2.316,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,🏠,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.000,Portero
Sivera,Alavés,+535.147 | +1.203.301 | +1.643.859 | +3.433.513 | +5.950.515 | +7.837.404,"+2,40% | +5,56% | +7,76% | +17,69% | +35,24% | +52,25%",,23ddías,🏠 95%,22.837.404,22.302.257 | 21.634.103 | 21.193.545 | 19.403.891 | 16.886.889 | 15.000.000,Portero
Aguado,Elche,-58.842 | -109.969 | -175.530 | -432.723 | -1.072.088 | -2.213.004,"-1,53% | -2,82% | -4,43% | -10,25% | -22,06% | -36,88%",,25ddías,70%,3.786.996,3.845.838 | 3.896.965 | 3.962.526 | 4.219.719 | 4.859.084 | 6.000.000,Mediocampista
Santiago,Elche,-15.082 | -30.594 | -47.512 | -112.960 | -261.932 | -582.210,"-2,06% | -4,09% | -6,21% | -13,60% | -26,74% | -44,79%",,25ddías,20%,717.790,732.872 | 748.384 | 765.302 | 830.750 | 979.722 | 1.300.000,Mediocampista
Á. Núñez,Celta,-107.165 | -213.729 | -322.638 | -731.651 | -1.522.878 | -2.284.796,"-2,22% | -4,34% | -6,40% | -13,43% | -24,41% | -32,64%",,22ddías,🏠 30%,4.715.204,4.822.369 | 4.928.933 | 5.037.842 | 5.446.855 | 6.238.082 | 7.000.000,Defensa
Affengruber,Elche,+576.797 | +1.271.329 | +1.748.328 | +4.034.023 | +7.271.035 | +19.083.993,"+2,14% | +4,85% | +6,79% | +17,20% | +35,96% | 0%",,17ddías,90%,27.489.247,26.912.450 | 26.217.918 | 25.740.919 | 23.455.224 | 20.218.212 | 0,Defensa
Febas,Celta,0 | 0 | 0 | 0 | 0 | +96.888,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,🏠 50%,25.096.888,25.096.888 | 25.096.888 | 25.096.888 | 25.096.888 | 25.096.888 | 25.000.000,Mediocampista
John ChetauyaJohn C.,Elche,-25.372 | -51.602 | -79.685 | -191.138 | -444.788 | -935.261,"-2,56% | -5,08% | -7,63% | -16,54% | -31,56% | -49,22%",,25ddías,40%,964.739,990.111 | 1.016.341 | 1.044.424 | 1.155.877 | 1.409.527 | 1.900.000,Defensa
Vencedor,Athletic,0 | 0 | 0 | 0 | 0 | +8.253,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,🏠 0%,2.208.253,2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.200.000,Mediocampista
Youssef,Alavés,-9.047 | -18.273 | -28.643 | -65.055 | -150.278 | -327.035,"-1,55% | -3,09% | -4,76% | -10,20% | -20,78% | -36,34%",,17ddías,🏠 40%,572.965,582.012 | 591.238 | 601.608 | 638.020 | 723.243 | 900.000,Defensa
Fortuny,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Mediocampista
Molina,Rayo,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Portero
Arguibide,Osasuna,0 | 0 | 0 | 0 | 0 | -17.987,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,00%",,22ddías,0%,582.013,582.013 | 582.013 | 582.013 | 582.013 | 582.013 | 600.000,Defensa
Bekhoucha,Getafe,0 | 0 | 0 | 0 | 0 | +4.254,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,30%,1.104.254,1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.100.000,Defensa
Pablo García,Betis,0 | 0 | 0 | 0 | 0 | +9.371,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,🏠 20%,2.509.371,2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.500.000,Delantero
Diatta,Villarreal,0 | 0 | 0 | 0 | 0 | -18.344,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,06%",,22ddías,10%,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 600.000,Mediocampista
Salinas,Málaga,+15.131 | 0 | -18.620 | -129.249 | -353.626 | -829.930,"+1,43% | 0,00% | -1,71% | -10,78% | -24,84% | -43,68%",,1ddías,50%,1.070.070,1.054.939 | 1.070.070 | 1.088.690 | 1.199.319 | 1.423.696 | 1.900.000,Defensa
Ortiz,Betis,0 | 0 | 0 | 0 | 0 | +6.372,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,🏠 30%,1.706.372,1.706.372 | 1.706.372 | 1.706.372 | 1.706.372 | 1.706.372 | 1.700.000,Defensa
Rubén Gómez,Villarreal,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,5%,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Portero
Valou,Getafe,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,30%,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Defensa
Gonzalo,Real Madrid,-91.628 | -136.849 | -211.104 | -431.515 | -905.977 | -1.633.990,"-2,15% | -3,18% | -4,82% | -9,39% | -17,86% | -28,17%",,25ddías,10%,4.166.010,4.257.638 | 4.302.859 | 4.377.114 | 4.597.525 | 5.071.987 | 5.800.000,Delantero
Niño,Málaga,-35.324 | -61.757 | -109.813 | -248.271 | -563.990 | -1.078.932,"-1,19% | -2,07% | -3,62% | -7,83% | -16,18% | -26,97%",,25ddías,30%,2.921.068,2.956.392 | 2.982.825 | 3.030.881 | 3.169.339 | 3.485.058 | 4.000.000,Delantero
Rayane,Atlético,0 | 0 | 0 | 0 | 0 | -21.994,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,14%",,22ddías,🏠,678.006,678.006 | 678.006 | 678.006 | 678.006 | 678.006 | 700.000,Delantero
Mendy,Rayo,0 | 0 | 0 | 0 | 0 | +22.356,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,70%,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.000.000,Defensa
Osambela,Osasuna,0 | 0 | 0 | 0 | 0 | +1.932,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,20%,501.932,501.932 | 501.932 | 501.932 | 501.932 | 501.932 | 500.000,Mediocampista
Rafa,Sevilla,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,🏠,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Portero
Juanpe,Rayo,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Portero
Yáñez,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.606,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.000,Delantero
D. Aguado,Real Madrid,0 | 0 | 0 | 0 | 0 | -25.891,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,24%",,22ddías,,774.109,774.109 | 774.109 | 774.109 | 774.109 | 774.109 | 800.000,Defensa
Fran González,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.622,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 700.000,Portero
Mariezkurrena,Real Sociedad,0 | 0 | 0 | 0 | 0 | -22.034,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,15%",,22ddías,,677.966,677.966 | 677.966 | 677.966 | 677.966 | 677.966 | 700.000,Delantero
Castrín,Sevilla,0 | 0 | 0 | 0 | 0 | -176.984,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,54%",,22ddías,🏠 60%,4.823.016,4.823.016 | 4.823.016 | 4.823.016 | 4.823.016 | 4.823.016 | 5.000.000,Defensa
Iván Romero,Levante,-26.608 | -46.757 | -117.835 | -326.433 | -794.081 | -1.382.686,"-0,37% | -0,65% | -1,63% | -4,39% | -10,04% | -16,27%",,14ddías,80%,7.117.314,7.143.922 | 7.164.071 | 7.235.149 | 7.443.747 | 7.911.395 | 8.500.000,Delantero
Ruggeri,Atlético,-136.728 | -231.220 | -353.495 | -800.810 | -1.690.840 | -1.203.758,"-1,75% | -2,92% | -4,39% | -9,42% | -18,01% | -13,53%",,19ddías,🏠 50%,7.696.242,7.832.970 | 7.927.462 | 8.049.737 | 8.497.052 | 9.387.082 | 8.900.000,Defensa
Primo,Levante,0 | 0 | 0 | 0 | 0 | +4.126,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,10%,1.104.126,1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.100.000,Portero
Esquivel,Atlético,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,🏠,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Portero
Gorrotxategi,Real Sociedad,-138.747 | -171.444 | -317.429 | -742.883 | -1.613.132 | +895.696,"-1,54% | -1,89% | -3,45% | -7,71% | -15,35% | +11,20%",,18ddías,50%,8.895.696,9.034.443 | 9.067.140 | 9.213.125 | 9.638.579 | 10.508.828 | 8.000.000,Mediocampista
Ugrinic,Valencia,-131.210 | -256.747 | -387.020 | -903.924 | -1.977.784 | -2.966.024,"-2,54% | -4,85% | -7,14% | -15,22% | -28,21% | -37,08%",,23ddías,🏠 40%,5.033.976,5.165.186 | 5.290.723 | 5.420.996 | 5.937.900 | 7.011.760 | 8.000.000,Mediocampista
Bigas,Elche,-182.374 | -362.093 | -457.115 | -776.058 | -1.674.505 | -658.884,"-2,42% | -4,70% | -5,86% | -9,56% | -18,57% | -8,24%",,20ddías,80%,7.341.116,7.523.490 | 7.703.209 | 7.798.231 | 8.117.174 | 9.015.621 | 8.000.000,Defensa
Redondo,Elche,-33.608 | -67.803 | -102.183 | -252.575 | -573.125 | -1.166.849,"-2,65% | -5,21% | -7,65% | -17,00% | -31,73% | -48,62%",,25ddías,30%,1.233.151,1.266.759 | 1.300.954 | 1.335.334 | 1.485.726 | 1.806.276 | 2.400.000,Mediocampista
Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | +1.929,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,🏠,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 500.000,Mediocampista
Rego,Athletic,0 | 0 | 0 | 0 | 0 | +18.825,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,🏠 20%,5.018.825,5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.000.000,Defensa
Torrents,Barcelona,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Defensa
Oriol Rey,Levante,-27.866 | -55.155 | -85.880 | -205.500 | -470.173 | -975.412,"-2,65% | -5,11% | -7,73% | -16,71% | -31,45% | -48,77%",,25ddías,30%,1.024.588,1.052.454 | 1.079.743 | 1.110.468 | 1.230.088 | 1.494.761 | 2.000.000,Mediocampista
Manu Fernández,Celta,-3.894 | -7.753 | -12.532 | -24.150 | -54.937 | -150.704,"-0,86% | -1,70% | -2,71% | -5,10% | -10,90% | -25,12%",,25ddías,🏠 10%,449.296,453.190 | 457.049 | 461.828 | 473.446 | 504.233 | 600.000,Defensa
Joselu,Getafe,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,22ddías,,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Delantero
Víctor García,Levante,-80.034 | -159.738 | -244.941 | -603.146 | -1.340.348 | -2.652.595,"-2,73% | -5,31% | -7,92% | -17,48% | -32,01% | -48,23%",,25ddías,30%,2.847.405,2.927.439 | 3.007.143 | 3.092.346 | 3.450.551 | 4.187.753 | 5.500.000,Defensa
Pablo CamposCuñat Campos,Levante,+21.751 | +48.145 | +54.009 | +24.810 | -162.389 | -544.654,"+1,76% | +3,99% | +4,50% | +2,02% | -11,45% | -30,26%",,4ddías,90%,1.255.346,1.233.595 | 1.207.201 | 1.201.337 | 1.230.536 | 1.417.735 | 1.800.000,Portero
Toljan,Levante,-89.927 | -154.144 | -244.987 | -597.137 | -1.381.124 | -2.519.946,"-1,77% | -3,00% | -4,69% | -10,71% | -21,71% | -33,60%",,23ddías,80%,4.980.054,5.069.981 | 5.134.198 | 5.225.041 | 5.577.191 | 6.361.178 | 7.500.000,Defensa
Cortés,Levante,0 | 0 | 0 | 0 | 0 | +3.000,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,22ddías,40%,803.000,803.000 | 803.000 | 803.000 | 803.000 | 803.000 | 800.000,Delantero
Elgezabal,Levante,-44.416 | -89.574 | -138.036 | -331.170 | -721.575 | -1.422.637,"-2,74% | -5,37% | -8,05% | -17,35% | -31,39% | -47,42%",,25ddías,20%,1.577.363,1.621.779 | 1.666.937 | 1.715.399 | 1.908.533 | 2.298.938 | 3.000.000,Defensa
C. Álvarez,Levante,+286.817 | +652.803 | +903.597 | +2.578.974 | +4.412.492 | +8.208.973,"+1,80% | +4,20% | +5,90% | +18,92% | +37,41% | +102,61%",,24ddías,60%,16.208.973,15.922.156 | 15.556.170 | 15.305.376 | 13.629.999 | 11.796.481 | 8.000.000,Mediocampista
Huijsen,Real Madrid,-210.851 | -369.703 | -830.595 | -1.912.137 | -6.156.771 | -12.855.390,"-0,58% | -1,02% | -2,26% | -5,06% | -14,66% | -26,40%",,25ddías,70%,35.844.610,36.055.461 | 36.214.313 | 36.675.205 | 37.756.747 | 42.001.381 | 48.700.000,Defensa
Jutglà,Celta,-115.048 | -254.400 | -387.777 | -917.580 | -2.277.813 | -1.458.838,"-1,19% | -2,60% | -3,91% | -8,77% | -19,27% | -13,26%",,21ddías,🏠 80%,9.541.162,9.656.210 | 9.795.562 | 9.928.939 | 10.458.742 | 11.818.975 | 11.000.000,Delantero
Alexander-Arnold,Real Madrid,-370.952 | -721.487 | -1.191.094 | -3.004.512 | -7.097.067 | -12.673.017,"-1,34% | -2,57% | -4,18% | -9,91% | -20,62% | -31,68%",,25ddías,50%,27.326.983,27.697.935 | 28.048.470 | 28.518.077 | 30.331.495 | 34.424.050 | 40.000.000,Defensa
Jonny,Alavés,-101.827 | -216.963 | -322.975 | -784.422 | -1.794.414 | -2.859.062,"-1,63% | -3,41% | -5,00% | -11,33% | -22,61% | -31,77%",,21ddías,🏠 80%,6.140.938,6.242.765 | 6.357.901 | 6.463.913 | 6.925.360 | 7.935.352 | 9.000.000,Defensa
Almada,Atlético,-180.017 | -338.117 | -530.738 | -1.129.390 | -2.350.122 | -2.788.020,"-2,44% | -4,48% | -6,85% | -13,54% | -24,58% | -27,88%",,19ddías,🏠 0%,7.211.980,7.391.997 | 7.550.097 | 7.742.718 | 8.341.370 | 9.562.102 | 10.000.000,Mediocampista
Luiz Felipe,Rayo,0 | 0 | 0 | 0 | 0 | +15.277,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,22ddías,0%,4.115.277,4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.115.277 | 4.100.000,Defensa
Hancko,Atlético,-284.688 | -459.915 | -730.035 | -1.920.531 | -5.227.178 | -9.213.519,"-0,92% | -1,47% | -2,32% | -5,87% | -14,51% | -23,03%",,23ddías,🏠 70%,30.786.481,31.071.169 | 31.246.396 | 31.516.516 | 32.707.012 | 36.013.659 | 40.000.000,Defensa
Fortea,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.099,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,26%",,22ddías,,802.099,802.099 | 802.099 | 802.099 | 802.099 | 802.099 | 800.000,Defensa
